chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr4	75643462	75643463	CITS_700[gene=chr4_r_c19752][PH=5][PH0=0.22][P=1.28e-03]	5	-	3'UTR	ENSG00000138757.16		Genic
chr4	76133229	76133230	CITS_701[gene=chr4_r_c19999][PH=3][PH0=0.00][P=2.45e-04]	3	-	Deep intronic	ENSG00000138750.17		Genic
chr4	76146148	76146149	CITS_702[gene=chr4_r_c19999][PH=3][PH0=0.00][P=2.45e-04]	3	-	First intron	ENSG00000138750.17		Genic
chr4	76160261	76160262	CITS_703[gene=chr4_r_c19999][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000138760.12		Genic
chr4	76160915	76160916	CITS_704[gene=chr4_r_c19999][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSG00000138760.12		Genic
chr4	77047328	77047329	CITS_705[gene=chr4_r_c20104][PH=11][PH0=0.22][P=7.55e-13]	11	-	3'UTR	ENSG00000118816.13		Genic
chr4	77047416	77047417	CITS_706[gene=chr4_r_c20105][PH=4][PH0=0.15][P=3.94e-03]	4	-	3'UTR	ENSG00000118816.13		Genic
chr4	77047587	77047588	CITS_707[gene=chr4_r_c20108][PH=11][PH0=0.40][P=7.95e-10]	11	-	3'UTR	ENSG00000118816.13		Genic
chr4	77053962	77053963	CITS_708[gene=chr4_r_c20139][PH=4][PH0=0.12][P=1.55e-03]	4	-	Deep intronic	ENSG00000118816.13		Genic
chr4	77548091	77548092	CITS_709[gene=chr4_r_c20216][PH=9][PH0=0.48][P=1.02e-06]	9	-	Deep intronic			Genic
chr4	78008610	78008611	CITS_711[gene=chr4_r_c20394][PH=11][PH0=0.00][P=1.00e-100]	11	-	Other exon	ENSG00000249072.1	""	Genic
chr4	78008700	78008701	CITS_712[gene=chr4_r_c20394][PH=20][PH0=0.00][P=1.00e-100]	20	-	TSS-proximal			Genic
chr4	79107176	79107177	CITS_713[gene=chr4_r_c20529][PH=5][PH0=0.29][P=1.04e-03]	5	-	LINE			TE
chr4	81685996	81685997	CITS_714[gene=chr4_r_c21151][PH=4][PH0=0.21][P=4.59e-03]	4	-	LTR/ERV	ENSG00000138670.20		TE
chr4	82012668	82012669	CITS_715[gene=chr4_r_c21255][PH=4][PH0=0.17][P=2.43e-03]	4	-	LINE	ENSG00000138670.20		TE
chr4	82353940	82353941	CITS_716[gene=chr4_r_c21339][PH=4][PH0=0.15][P=5.54e-03]	4	-	3'UTR	ENSG00000138668.21		Genic
chr4	82359770	82359771	CITS_717[gene=chr4_r_c21366][PH=3][PH0=0.06][P=8.98e-03]	3	-	First intron	ENSG00000138668.21		Genic
chr4	82364625	82364626	CITS_718[gene=chr4_r_c21410][PH=8][PH0=0.35][P=1.12e-06]	8	-	First intron	ENSG00000138668.21		Genic
chr4	82370259	82370260	CITS_719[gene=chr4_r_c21450][PH=3][PH0=0.06][P=4.24e-03]	3	-	First intron	ENSG00000138668.21		Genic
chr4	82370919	82370920	CITS_720[gene=chr4_r_c21454][PH=15][PH0=0.56][P=6.00e-14]	15	-	First intron	ENSG00000138668.21		Genic
chr4	82402671	82402672	CITS_721[gene=chr4_r_c21475][PH=4][PH0=0.22][P=8.05e-03]	4	-	Other exon	ENSG00000202440.1	SNORD42	Genic
chr4	82424663	82424664	CITS_722[gene=chr4_r_c21485][PH=8][PH0=0.17][P=1.27e-08]	8	-	3'UTR	ENSG00000152795.19		Genic
chr4	82838041	82838042	CITS_723[gene=chr4_r_c21718][PH=3][PH0=0.00][P=2.01e-03]	3	-	Deep intronic	ENSG00000138674.18		Genic
chr4	82842544	82842545	CITS_724[gene=chr4_r_c21718][PH=3][PH0=0.00][P=2.01e-03]	3	-	Deep intronic	ENSG00000138674.18		Genic
chr4	82859092	82859093	CITS_725[gene=chr4_r_c21718][PH=3][PH0=0.00][P=2.01e-03]	3	-	Deep intronic	ENSG00000138674.18		Genic
chr4	82861071	82861072	CITS_726[gene=chr4_r_c21718][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	ENSG00000138674.18		Genic
chr4	82873751	82873752	CITS_727[gene=chr4_r_c21718][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000138674.18		Genic
chr4	82885170	82885171	CITS_728[gene=chr4_r_c21718][PH=6][PH0=0.00][P=1.00e-100]	6	-	Satellite/LC	ENSG00000138674.18		TE
chr4	82895884	82895885	CITS_729[gene=chr4_r_c21718][PH=13][PH0=0.00][P=1.00e-100]	13	-	Deep intronic	ENSG00000138674.18		Genic
chr4	82898166	82898167	CITS_730[gene=chr4_r_c21718][PH=16][PH0=0.00][P=1.00e-100]	16	-	Deep intronic	ENSG00000138674.18		Genic
chr4	83003513	83003514	CITS_731[gene=chr4_r_c21718][PH=5][PH0=0.00][P=8.31e-10]	5	-	First intron	ENSG00000189308.12		Genic
chr4	83048308	83048309	CITS_732[gene=chr4_r_c21718][PH=3][PH0=0.00][P=2.01e-03]	3	-	Deep intronic			Genic
chr4	84049856	84049857	CITS_733[gene=chr4_r_c21925][PH=3][PH0=0.00][P=6.40e-03]	3	-	Deep intronic	ENSG00000250546.7	LINC02994	Genic
chr4	84125843	84125844	CITS_734[gene=chr4_r_c21925][PH=5][PH0=0.00][P=8.91e-09]	5	-	LINE	ENSG00000250546.7	LINC02994	TE
chr4	84125936	84125937	CITS_735[gene=chr4_r_c21925][PH=3][PH0=0.00][P=6.40e-03]	3	-	LINE	ENSG00000250546.7	LINC02994	TE
chr4	84139951	84139952	CITS_736[gene=chr4_r_c21925][PH=3][PH0=0.00][P=6.40e-03]	3	-	LINE	ENSG00000250546.7	LINC02994	TE
chr4	84140041	84140042	CITS_737[gene=chr4_r_c21925][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	ENSG00000250546.7	LINC02994	TE
chr4	84152452	84152453	CITS_738[gene=chr4_r_c21925][PH=3][PH0=0.00][P=6.40e-03]	3	-	LINE	ENSG00000250546.7	LINC02994	TE
chr4	84200100	84200101	CITS_739[gene=chr4_r_c22084][PH=4][PH0=0.13][P=2.68e-03]	4	-	Deep intronic	ENSG00000250546.7	LINC02994	Genic
chr4	84209730	84209731	CITS_740[gene=chr4_r_c22116][PH=4][PH0=0.10][P=1.56e-03]	4	-	LINE	ENSG00000250546.7	LINC02994	TE
chr4	87372928	87372929	CITS_741[gene=chr4_r_c23342][PH=3][PH0=0.00][P=1.19e-04]	3	-	First intron	ENSG00000198189.12		Genic
chr4	87588118	87588119	CITS_742[gene=chr4_r_c23352][PH=3][PH0=0.00][P=1.59e-03]	3	-	LINE	ENSG00000249001.7	""	TE
chr4	90069145	90069146	CITS_743[gene=chr4_r_c24142][PH=2][PH0=0.00][P=1.50e-03]	2	-	First intron	ENSG00000296542.1	""	Genic
chr4	91246547	91246548	CITS_744[gene=chr4_r_c24193][PH=2][PH0=0.00][P=3.88e-03]	2	-	LINE			TE
chr4	91713647	91713648	CITS_745[gene=chr4_r_c24245][PH=4][PH0=0.18][P=3.08e-03]	4	-	LINE			TE
chr4	94459851	94459852	CITS_746[gene=chr4_r_c24713][PH=4][PH0=0.00][P=1.00e-100]	4	-	Deep intronic			Genic
chr4	94866951	94866952	CITS_747[gene=chr4_r_c24762][PH=3][PH0=0.00][P=3.25e-07]	3	-	Deep intronic			Genic
chr4	95062583	95062584	CITS_748[gene=chr4_r_c24762][PH=2][PH0=0.00][P=5.21e-03]	2	-	Deep intronic			Genic
chr4	95133308	95133309	CITS_749[gene=chr4_r_c24762][PH=3][PH0=0.00][P=3.25e-07]	3	-	Deep intronic			Genic
chr4	97040467	97040468	CITS_750[gene=chr4_r_c24866][PH=2][PH0=0.00][P=9.01e-03]	2	-	Alu			TE
chr4	98402162	98402163	CITS_751[gene=chr4_r_c25009][PH=2][PH0=0.00][P=1.60e-03]	2	-	Alu			TE
chr4	98880802	98880803	CITS_752[gene=chr4_r_c25093][PH=7][PH0=0.31][P=2.60e-05]	7	-	3'UTR	ENSG00000151247.14		Genic
chr4	98891176	98891177	CITS_753[gene=chr4_r_c25121][PH=6][PH0=0.19][P=1.05e-05]	6	-	Deep intronic	ENSG00000151247.14		Genic
chr4	98892829	98892830	CITS_754[gene=chr4_r_c25124][PH=4][PH0=0.15][P=2.94e-03]	4	-	Deep intronic	ENSG00000151247.14		Genic
chr4	99548496	99548497	CITS_755[gene=chr4_r_c25223][PH=2][PH0=0.00][P=9.71e-03]	2	-	3'UTR	ENSG00000145331.15		Genic
chr4	99554019	99554020	CITS_756[gene=chr4_r_c25223][PH=2][PH0=0.00][P=9.71e-03]	2	-	Proximal intronic	ENSG00000145331.15		Genic
chr4	99897188	99897189	CITS_757[gene=chr4_r_c25269][PH=6][PH0=0.27][P=1.51e-04]	6	-	3'UTR	ENSG00000164031.18		Genic
chr4	101025822	101025823	CITS_758[gene=chr4_r_c25531][PH=13][PH0=0.00][P=1.00e-100]	13	-	3'UTR	ENSG00000138814.18		Genic
chr4	101335384	101335385	CITS_759[gene=chr4_r_c26229][PH=5][PH0=0.17][P=1.46e-04]	5	-	First intron	ENSG00000138814.18		Genic
chr4	101462576	101462577	CITS_760[gene=chr4_r_c26308][PH=2][PH0=0.00][P=1.53e-03]	2	-	Deep intronic			Genic
chr4	102651300	102651301	CITS_762[gene=chr4_r_c26507][PH=4][PH0=0.00][P=3.84e-07]	4	-	Deep intronic	ENSG00000109323.12		Genic
chr4	102706632	102706633	CITS_763[gene=chr4_r_c26507][PH=3][PH0=0.00][P=8.36e-04]	3	-	LINE	ENSG00000109323.12		TE
chr4	102710956	102710957	CITS_764[gene=chr4_r_c26507][PH=4][PH0=0.00][P=3.84e-07]	4	-	LINE	ENSG00000109323.12		TE
chr4	102792264	102792265	CITS_765[gene=chr4_r_c26507][PH=3][PH0=0.00][P=8.36e-04]	3	-	3'UTR-distal			Genic
chr4	102794567	102794568	CITS_766[gene=chr4_r_c26507][PH=4][PH0=0.00][P=3.84e-07]	4	-	3'UTR	ENSG00000109332.21		Genic
chr4	102794665	102794666	CITS_767[gene=chr4_r_c26507][PH=3][PH0=0.00][P=8.36e-04]	3	-	3'UTR	ENSG00000109332.21		Genic
chr4	102796018	102796019	CITS_768[gene=chr4_r_c26507][PH=3][PH0=0.00][P=8.36e-04]	3	-	3'UTR	ENSG00000109332.21		Genic
chr4	102796862	102796863	CITS_769[gene=chr4_r_c26507][PH=3][PH0=0.00][P=8.36e-04]	3	-	3'UTR	ENSG00000109332.21		Genic
chr4	102797286	102797287	CITS_770[gene=chr4_r_c26507][PH=4][PH0=0.00][P=3.84e-07]	4	-	3'UTR	ENSG00000109332.21		Genic
chr4	102802774	102802775	CITS_771[gene=chr4_r_c26507][PH=3][PH0=0.00][P=8.36e-04]	3	-	First intron	ENSG00000109332.21		Genic
chr4	102807873	102807874	CITS_772[gene=chr4_r_c26507][PH=3][PH0=0.00][P=8.36e-04]	3	-	First intron	ENSG00000109332.21		Genic
chr4	102997442	102997443	CITS_773[gene=chr4_r_c26507][PH=3][PH0=0.00][P=8.36e-04]	3	-	LINE	ENSG00000164037.18		TE
chr4	103174174	103174175	CITS_774[gene=chr4_r_c26719][PH=6][PH0=0.24][P=7.70e-05]	6	-	LINE	ENSG00000138778.15		TE
chr4	103181113	103181114	CITS_775[gene=chr4_r_c26730][PH=4][PH0=0.17][P=5.54e-03]	4	-	Proximal intronic	ENSG00000138778.15		Genic
chr4	103382195	103382196	CITS_776[gene=chr4_r_c26784][PH=2][PH0=0.00][P=4.87e-03]	2	-	LINE			TE
chr4	105408080	105408081	CITS_777[gene=chr4_r_c27261][PH=4][PH0=0.16][P=2.55e-03]	4	-	LINE	ENSG00000138777.21		TE
chr4	105414173	105414174	CITS_778[gene=chr4_r_c27277][PH=4][PH0=0.15][P=3.34e-03]	4	-	LINE	ENSG00000138777.21		TE
chr4	105437602	105437603	CITS_779[gene=chr4_r_c27375][PH=4][PH0=0.18][P=5.27e-03]	4	-	Satellite/LC	ENSG00000138777.21		TE
chr4	106000952	106000953	CITS_780[gene=chr4_r_c27540][PH=4][PH0=0.00][P=1.00e-100]	4	-	LINE			TE
chr4	106094505	106094506	CITS_781[gene=chr4_r_c27556][PH=3][PH0=0.00][P=2.06e-03]	3	-	Deep intronic	ENSG00000145348.18		Genic
chr4	106194877	106194878	CITS_782[gene=chr4_r_c27556][PH=3][PH0=0.00][P=2.06e-03]	3	-	Deep intronic	ENSG00000145348.18		Genic
chr4	106248178	106248179	CITS_783[gene=chr4_r_c27556][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic	ENSG00000145348.18		Genic
chr4	107616149	107616150	CITS_784[gene=chr4_r_c27736][PH=5][PH0=0.21][P=3.47e-04]	5	-	LINE	ENSG00000138801.10		TE
chr4	109624978	109624979	CITS_785[gene=chr4_r_c28077][PH=3][PH0=0.00][P=2.15e-05]	3	-	Alu	ENSG00000304311.1	""	TE
chr4	109709514	109709515	CITS_786[gene=chr4_r_c28077][PH=3][PH0=0.00][P=2.15e-05]	3	-	3'UTR-distal			Genic
chr4	110181626	110181627	CITS_787[gene=chr4_r_c28463][PH=6][PH0=0.21][P=1.45e-05]	6	-	First intron	ENSG00000170522.11		Genic
chr4	110816107	110816108	CITS_788[gene=chr4_r_c28577][PH=2][PH0=0.00][P=2.71e-03]	2	-	Intergenic			Intergenic
chr4	113453835	113453836	CITS_789[gene=chr4_r_c29110][PH=5][PH0=0.15][P=1.81e-04]	5	-	3'UTR	ENSG00000145349.21		Genic
chr4	113475345	113475346	CITS_790[gene=chr4_r_c29171][PH=4][PH0=0.18][P=1.00e-02]	4	-	Satellite/LC	ENSG00000145349.21		TE
chr4	113531625	113531626	CITS_791[gene=chr4_r_c29357][PH=3][PH0=0.06][P=4.55e-03]	3	-	Deep intronic	ENSG00000145349.21		Genic
chr4	113737088	113737089	CITS_792[gene=chr4_r_c30223][PH=4][PH0=0.12][P=1.83e-03]	4	-	Deep intronic	ENSG00000145349.21		Genic
chr4	114943342	114943343	CITS_793[gene=chr4_r_c30516][PH=2][PH0=0.00][P=8.71e-03]	2	-	Deep intronic	ENSG00000138653.10	NDST4	Genic
chr4	116052155	116052156	CITS_794[gene=chr4_r_c30638][PH=2][PH0=0.00][P=7.17e-04]	2	-	LINE			TE
chr4	119449398	119449399	CITS_795[gene=chr4_r_c31109][PH=4][PH0=0.10][P=6.20e-04]	4	-	First intron	ENSG00000283050.5	GTF2IP12	Genic
chr4	120387045	120387046	CITS_796[gene=chr4_r_c31214][PH=4][PH0=0.00][P=1.00e-100]	4	-	Deep intronic			Genic
chr4	120881758	120881759	CITS_797[gene=chr4_r_c31256][PH=3][PH0=0.06][P=4.91e-03]	3	-	First intron	ENSG00000138738.12		Genic
chr4	124664798	124664799	CITS_798[gene=chr4_r_c32020][PH=4][PH0=0.15][P=3.37e-03]	4	-	3'UTR	ENSG00000151458.13		Genic
chr4	125984834	125984835	CITS_799[gene=chr4_r_c32269][PH=6][PH0=0.30][P=8.20e-05]	6	-	Deep intronic			Genic
chr4	127072223	127072224	CITS_800[gene=chr4_r_c32366][PH=2][PH0=0.00][P=2.08e-03]	2	-	Deep intronic	ENSG00000250945.1	""	Genic
chr4	129806934	129806935	CITS_801[gene=chr4_r_c32917][PH=3][PH0=0.07][P=6.83e-03]	3	-	Deep intronic	ENSG00000246876.8	LINC02466	Genic
chr4	130767832	130767833	CITS_802[gene=chr4_r_c33147][PH=2][PH0=0.00][P=9.04e-03]	2	-	LTR/ERV			TE
chr4	130786380	130786381	CITS_803[gene=chr4_r_c33147][PH=2][PH0=0.00][P=9.04e-03]	2	-	Intergenic			Intergenic
chr4	133872129	133872130	CITS_804[gene=chr4_r_c33557][PH=4][PH0=0.18][P=3.69e-03]	4	-	Deep intronic	ENSG00000251388.2	""	Genic
chr4	134294093	134294094	CITS_805[gene=chr4_r_c34051][PH=6][PH0=0.29][P=1.34e-04]	6	-	Deep intronic	ENSG00000251199.7	""	Genic
chr4	135224845	135224846	CITS_806[gene=chr4_r_c34238][PH=3][PH0=0.00][P=1.61e-07]	3	-	Intergenic			Intergenic
chr4	135998573	135998574	CITS_807[gene=chr4_r_c34312][PH=2][PH0=0.00][P=4.67e-03]	2	-	Deep intronic			Genic
chr4	136091335	136091336	CITS_808[gene=chr4_r_c34312][PH=2][PH0=0.00][P=4.67e-03]	2	-	Deep intronic			Genic
chr4	140750498	140750499	CITS_809[gene=chr4_r_c36066][PH=3][PH0=0.06][P=9.49e-03]	3	-	LINE	ENSG00000109436.9		TE
chr4	142906217	142906218	CITS_811[gene=chr4_r_c36314][PH=23][PH0=0.00][P=1.00e-100]	23	-	LINE	ENSG00000250326.3	USP38-DT	TE
chr4	143909553	143909554	CITS_812[gene=chr4_r_c36417][PH=2][PH0=0.00][P=3.42e-03]	2	-	Deep intronic			Genic
chr4	144186779	144186780	CITS_813[gene=chr4_r_c36429][PH=3][PH0=0.00][P=5.20e-07]	3	-	Deep intronic	ENSG00000285783.1	""	Genic
chr4	144971117	144971118	CITS_814[gene=chr4_r_c36499][PH=3][PH0=0.00][P=1.74e-04]	3	-	Deep intronic	ENSG00000285713.1	""	Genic
chr4	145037217	145037218	CITS_815[gene=chr4_r_c36499][PH=3][PH0=0.00][P=1.74e-04]	3	-	Deep intronic	ENSG00000164162.15		Genic
chr4	145147883	145147884	CITS_816[gene=chr4_r_c36499][PH=3][PH0=0.00][P=1.74e-04]	3	-	Deep intronic	ENSG00000164164.18		Genic
chr4	146744368	146744369	CITS_817[gene=chr4_r_c36939][PH=2][PH0=0.00][P=1.74e-03]	2	-	Alu	ENSG00000137473.20		TE
chr4	147962416	147962417	CITS_818[gene=chr4_r_c37116][PH=2][PH0=0.00][P=5.97e-03]	2	-	Other SINE			TE
chr4	148207674	148207675	CITS_819[gene=chr4_r_c37116][PH=2][PH0=0.00][P=5.97e-03]	2	-	Other SINE	ENSG00000151623.16		TE
chr4	148932539	148932540	CITS_820[gene=chr4_r_c37233][PH=4][PH0=0.00][P=1.00e-100]	4	-	Satellite/LC			TE
chr4	148940177	148940178	CITS_821[gene=chr4_r_c37233][PH=2][PH0=0.00][P=4.49e-03]	2	-	Deep intronic			Genic
chr4	149782953	149782954	CITS_822[gene=chr4_r_c37290][PH=3][PH0=0.00][P=1.35e-07]	3	-	LINE	ENSG00000234828.9	IQCM	TE
chr4	150363550	150363551	CITS_823[gene=chr4_r_c37352][PH=3][PH0=0.00][P=2.64e-04]	3	-	LINE	ENSG00000198589.16		TE
chr4	150895243	150895244	CITS_824[gene=chr4_r_c38224][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000198589.16		Genic
chr4	151265356	151265357	CITS_825[gene=chr4_r_c38705][PH=7][PH0=0.22][P=1.07e-06]	7	-	First intron	ENSG00000109686.22		Genic
chr4	151314280	151314281	CITS_826[gene=chr4_r_c38852][PH=6][PH0=0.29][P=1.34e-04]	6	-	First intron	ENSG00000109686.22		Genic
chr4	151322647	151322648	CITS_827[gene=chr4_r_c38880][PH=3][PH0=0.07][P=9.44e-03]	3	-	First intron	ENSG00000109686.22		Genic
chr4	152469692	152469693	CITS_828[gene=chr4_r_c39450][PH=3][PH0=0.06][P=7.53e-03]	3	-	First intron	ENSG00000109670.18		Genic
chr4	152522361	152522362	CITS_829[gene=chr4_r_c39709][PH=4][PH0=0.13][P=1.97e-03]	4	-	First intron	ENSG00000109670.18		Genic
chr4	153802344	153802345	CITS_830[gene=chr4_r_c39905][PH=2][PH0=0.00][P=9.52e-03]	2	-	Deep intronic			Genic
chr4	153802446	153802447	CITS_831[gene=chr4_r_c39905][PH=2][PH0=0.00][P=9.52e-03]	2	-	Deep intronic			Genic
chr4	154583715	154583716	CITS_832[gene=chr4_r_c40086][PH=4][PH0=0.01][P=4.56e-06]	4	-	3'UTR	ENSG00000171560.19		Genic
chr4	154588586	154588587	CITS_833[gene=chr4_r_c40086][PH=4][PH0=0.01][P=4.56e-06]	4	-	Deep intronic	ENSG00000171560.19		Genic
chr4	154588617	154588618	CITS_834[gene=chr4_r_c40086][PH=4][PH0=0.01][P=4.56e-06]	4	-	Deep intronic	ENSG00000171560.19		Genic
chr4	154611753	154611754	CITS_835[gene=chr4_r_c40146][PH=6][PH0=0.23][P=3.11e-05]	6	-	Deep intronic	ENSG00000171557.18		Genic
chr4	156893671	156893672	CITS_836[gene=chr4_r_c40738][PH=4][PH0=0.19][P=5.54e-03]	4	-	First intron	ENSG00000145431.12		Genic
chr4	159112146	159112147	CITS_837[gene=chr4_r_c41291][PH=2][PH0=0.00][P=8.71e-03]	2	-	Deep intronic			Genic
chr4	160696140	160696141	CITS_838[gene=chr4_r_c41459][PH=4][PH0=0.17][P=2.73e-03]	4	-	LINE			TE
chr4	160772037	160772038	CITS_839[gene=chr4_r_c41462][PH=2][PH0=0.00][P=4.40e-03]	2	-	Intergenic			Intergenic
chr4	160807922	160807923	CITS_840[gene=chr4_r_c41462][PH=2][PH0=0.00][P=4.40e-03]	2	-	Deep intronic			Genic
chr4	161034425	161034426	CITS_841[gene=chr4_r_c41472][PH=2][PH0=0.00][P=3.20e-03]	2	-	Intergenic			Intergenic
chr4	161167110	161167111	CITS_842[gene=chr4_r_c41472][PH=2][PH0=0.00][P=3.20e-03]	2	-	Deep intronic			Genic
chr4	162421493	162421494	CITS_843[gene=chr4_r_c41699][PH=11][PH0=1.11][P=1.15e-05]	11	-	Intergenic			Intergenic
chr4	166646245	166646246	CITS_844[gene=chr4_r_c42156][PH=2][PH0=0.00][P=6.54e-03]	2	-	Intergenic			Intergenic
chr4	166817974	166817975	CITS_845[gene=chr4_r_c42156][PH=2][PH0=0.00][P=6.54e-03]	2	-	Other SINE	ENSG00000196104.12		TE
chr4	169096257	169096258	CITS_846[gene=chr4_r_c42449][PH=9][PH0=0.00][P=1.00e-100]	9	-	3'UTR	ENSG00000154447.16		Genic
chr4	173184921	173184922	CITS_848[gene=chr4_r_c43365][PH=2][PH0=0.00][P=5.16e-03]	2	-	Deep intronic			Genic
chr4	173331825	173331826	CITS_849[gene=chr4_r_c43431][PH=6][PH0=0.57][P=7.33e-03]	6	-	3'UTR	ENSG00000164104.13		Genic
chr4	173615686	173615687	CITS_850[gene=chr4_r_c43482][PH=7][PH0=0.31][P=1.64e-05]	7	-	Deep intronic			Genic
chr4	180139126	180139127	CITS_851[gene=chr4_r_c44436][PH=2][PH0=0.00][P=8.16e-03]	2	-	Deep intronic			Genic
chr4	180203975	180203976	CITS_852[gene=chr4_r_c44436][PH=2][PH0=0.00][P=8.16e-03]	2	-	Intergenic			Intergenic
chr4	180455715	180455716	CITS_853[gene=chr4_r_c44436][PH=2][PH0=0.00][P=8.16e-03]	2	-	Deep intronic			Genic
chr4	180550805	180550806	CITS_854[gene=chr4_r_c44440][PH=4][PH0=0.00][P=1.00e-100]	4	-	Intergenic			Intergenic
chr4	181142628	181142629	CITS_855[gene=chr4_r_c44460][PH=2][PH0=0.00][P=8.69e-03]	2	-	Deep intronic	ENSG00000248197.2	LINC00290	Genic
chr4	181223904	181223905	CITS_856[gene=chr4_r_c44460][PH=2][PH0=0.00][P=8.69e-03]	2	-	Intergenic			Intergenic
chr4	184708462	184708463	CITS_857[gene=chr4_r_c44825][PH=5][PH0=0.23][P=5.21e-04]	5	-	Deep intronic	ENSG00000151725.13		Genic
chr4	185162368	185162369	CITS_858[gene=chr4_r_c44898][PH=4][PH0=0.00][P=1.22e-09]	4	-	3'UTR	ENSG00000164323.16		Genic
chr4	185444697	185444698	CITS_859[gene=chr4_r_c44923][PH=4][PH0=0.00][P=2.25e-10]	4	-	3'UTR-distal			Genic
chr4	186328513	186328514	CITS_860[gene=chr4_r_c45086][PH=11][PH0=0.77][P=2.33e-07]	11	-	First intron	ENSG00000251165.7	F11-AS1	Genic
chr4	188248587	188248588	CITS_861[gene=chr4_r_c45293][PH=2][PH0=0.00][P=3.27e-03]	2	-	Deep intronic			Genic
chr4	188591353	188591354	CITS_862[gene=chr4_r_c45296][PH=2][PH0=0.00][P=6.99e-03]	2	-	Deep intronic			Genic
chr4	188727399	188727400	CITS_863[gene=chr4_r_c45296][PH=2][PH0=0.00][P=6.99e-03]	2	-	Deep intronic			Genic
chr4	188739485	188739486	CITS_864[gene=chr4_r_c45296][PH=2][PH0=0.00][P=6.99e-03]	2	-	Other exon	ENSG00000297156.1	""	Genic
chr5	5465456	5465457	CITS_1[gene=chr5_f_c572][PH=3][PH0=0.00][P=1.50e-04]	3	+	Proximal intronic	ENSG00000164151.12	ICE1	Genic
chr5	6719337	6719338	CITS_2[gene=chr5_f_c752][PH=4][PH0=0.12][P=1.31e-03]	4	+	First intron	ENSG00000112941.15		Genic
chr5	7813841	7813842	CITS_3[gene=chr5_f_c911][PH=2][PH0=0.00][P=5.47e-03]	2	+	Deep intronic	ENSG00000078295.18		Genic
chr5	7861759	7861760	CITS_4[gene=chr5_f_c911][PH=4][PH0=0.00][P=1.00e-100]	4	+	Deep intronic			Genic
chr5	10401863	10401864	CITS_5[gene=chr5_f_c1337][PH=6][PH0=0.28][P=1.02e-04]	6	+	5'UTR	ENSG00000145495.18		Genic
chr5	10401901	10401902	CITS_6[gene=chr5_f_c1338][PH=6][PH0=0.22][P=2.03e-05]	6	+	5'UTR	ENSG00000145495.18		Genic
chr5	10435160	10435161	CITS_7[gene=chr5_f_c1442][PH=5][PH0=0.20][P=3.75e-04]	5	+	3'UTR	ENSG00000145495.18		Genic
chr5	10436881	10436882	CITS_8[gene=chr5_f_c1464][PH=8][PH0=0.33][P=6.70e-07]	8	+	3'UTR	ENSG00000145495.18		Genic
chr5	11596218	11596219	CITS_9[gene=chr5_f_c1572][PH=2][PH0=0.00][P=5.26e-03]	2	+	Deep intronic			Genic
chr5	12588129	12588130	CITS_10[gene=chr5_f_c1641][PH=3][PH0=0.00][P=3.22e-03]	3	+	First intron	ENSG00000248131.7	LINC01194	Genic
chr5	12598358	12598359	CITS_11[gene=chr5_f_c1641][PH=3][PH0=0.00][P=3.22e-03]	3	+	First intron	ENSG00000248131.7	LINC01194	Genic
chr5	12598456	12598457	CITS_12[gene=chr5_f_c1641][PH=4][PH0=0.00][P=3.24e-06]	4	+	First intron	ENSG00000248131.7	LINC01194	Genic
chr5	12619282	12619283	CITS_13[gene=chr5_f_c1641][PH=5][PH0=0.00][P=2.35e-09]	5	+	LINE	ENSG00000248131.7	LINC01194	TE
chr5	12630878	12630879	CITS_14[gene=chr5_f_c1641][PH=3][PH0=0.00][P=3.22e-03]	3	+	Satellite/LC	ENSG00000248131.7	LINC01194	TE
chr5	12635525	12635526	CITS_15[gene=chr5_f_c1641][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSG00000248131.7	LINC01194	Genic
chr5	12693457	12693458	CITS_16[gene=chr5_f_c1641][PH=4][PH0=0.00][P=3.24e-06]	4	+	First intron	ENSG00000248131.7	LINC01194	Genic
chr5	12713855	12713856	CITS_17[gene=chr5_f_c1663][PH=3][PH0=0.06][P=4.73e-03]	3	+	Deep intronic	ENSG00000248131.7	LINC01194	Genic
chr5	12724334	12724335	CITS_18[gene=chr5_f_c1729][PH=3][PH0=0.05][P=3.94e-03]	3	+	Deep intronic	ENSG00000248131.7	LINC01194	Genic
chr5	12745631	12745632	CITS_19[gene=chr5_f_c1857][PH=5][PH0=0.27][P=1.57e-03]	5	+	Satellite/LC	ENSG00000248131.7	LINC01194	TE
chr5	12756477	12756478	CITS_20[gene=chr5_f_c1930][PH=3][PH0=0.08][P=8.66e-03]	3	+	Deep intronic	ENSG00000248131.7	LINC01194	Genic
chr5	12763825	12763826	CITS_21[gene=chr5_f_c1981][PH=5][PH0=0.13][P=5.60e-05]	5	+	Deep intronic	ENSG00000248131.7	LINC01194	Genic
