chr	start	end	name	score	strand	NormedTC_SRR1107532	NormedTC_SRR1107533	NormedTC_SRR1107534	NormedTC_RBFOX2	BC_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr4	77006381	77006401	chr4-173	62.4	-	23.3981	8.5598	0	31.9579	2	LINE	ENSMUSG00000028399.19	Ptprd	TE
chr4	77024554	77024574	chr4-379	46.8	-	0	5.7065	10.3932	16.0997	2	Deep intronic	ENSMUSG00000028399.19	Ptprd	Genic
chr4	77065474	77065494	chr4-174	62.4	-	0	8.5598	5.1966	13.7564	2	LINE	ENSMUSG00000028399.19	Ptprd	TE
chr4	77086284	77086304	chr4-380	46.8	-	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000028399.19	Ptprd	Genic
chr4	77137841	77137861	chr4-381	46.8	-	11.6991	2.8533	5.1966	19.7489	3	Deep intronic	ENSMUSG00000028399.19	Ptprd	Genic
chr4	77633209	77633229	chr4-176	46.8	-	11.6991	8.5598	0	20.2589	2	Deep intronic	ENSMUSG00000028399.19	Ptprd	Genic
chr4	77769725	77769745	chr4-177	62.4	-	23.3981	2.8533	5.1966	31.448	3	LTR/ERV	ENSMUSG00000028399.19	Ptprd	TE
chr4	77944015	77944035	chr4-387	46.8	-	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000028399.19	Ptprd	Genic
chr4	78013212	78013232	chr4-388	93.6	-	0	0	31.1795	31.1795	1	LINE	ENSMUSG00000028399.19	Ptprd	TE
chr4	78099467	78099487	chr4-389	46.8	-	11.6991	5.7065	0	17.4056	2	First intron	ENSMUSG00000028399.19	Ptprd	Genic
chr4	78118063	78118083	chr4-390	46.8	-	11.6991	2.8533	5.1966	19.7489	3	First intron	ENSMUSG00000028399.19	Ptprd	Genic
chr4	78118878	78118898	chr4-58	109.2	-	11.6991	11.4131	10.3932	33.5053	3	First intron	ENSMUSG00000028399.19	Ptprd	Genic
chr4	78127216	78127236	chr4-178	78	-	0	17.1196	0	17.1196	1	First intron	ENSMUSG00000028399.19	Ptprd	Genic
chr4	78258741	78258761	chr4-99	93.6	-	11.6991	14.2664	0	25.9654	2	Satellite/LC			TE
chr4	78691956	78691976	chr4-179	124.8	+	0	14.2664	15.5898	29.8561	2	Intergenic			Intergenic
chr4	78692085	78692105	chr4-100	140.4	+	0	22.8262	5.1966	28.0227	2	Intergenic			Intergenic
chr4	82212605	82212625	chr4-182	62.4	-	0	11.4131	0	11.4131	1	3'UTR	ENSMUSG00000008575.18	Nfib	Genic
chr4	82213538	82213558	chr4-59	93.6	-	23.3981	5.7065	20.7863	49.891	3	3'UTR	ENSMUSG00000008575.18	Nfib	Genic
chr4	82214587	82214607	chr4-183	62.4	-	11.6991	8.5598	0	20.2589	2	3'UTR	ENSMUSG00000008575.18	Nfib	Genic
chr4	82229043	82229063	chr4-31	171.5	-	0	22.8262	25.9829	48.8091	2	Deep intronic	ENSMUSG00000008575.18	Nfib	Genic
chr4	82369390	82369410	chr4-391	46.8	-	11.6991	5.7065	0	17.4056	2	Deep intronic	ENSMUSG00000008575.18	Nfib	Genic
chr4	82408884	82408904	chr4-392	46.8	-	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000008575.18	Nfib	Genic
chr4	82720798	82720818	chr4-393	62.4	-	23.3981	0	10.3932	33.7913	2	3'UTR	ENSMUSG00000028403.16	Zdhhc21	Genic
chr4	82742203	82742223	chr4-394	62.4	-	0	2.8533	20.7863	23.6396	2	Deep intronic	ENSMUSG00000028403.16	Zdhhc21	Genic
chr4	83204107	83204127	chr4-184	78	-	11.6991	5.7065	20.7863	38.1919	3	Deep intronic	ENSMUSG00000038172.15	Ttc39b	Genic
chr4	83247559	83247579	chr4-396	78	+	23.3981	8.5598	5.1966	37.1545	3	Deep intronic	ENSMUSG00000122546.1	""	Genic
chr4	83403024	83403044	chr4-397	46.8	-	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000028484.17	Psip1	Genic
chr4	84840291	84840311	chr4-398	46.8	-	0	0	15.5898	15.5898	1	LINE			TE
chr4	85124568	85124588	chr4-399	46.8	+	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000028488.16	Sh3gl2	Genic
chr4	86901427	86901447	chr4-185	78	-	0	8.5598	10.3932	18.953	2	3'UTR	ENSMUSG00000037996.18	Slc24a2	Genic
chr4	86904763	86904783	chr4-404	78	-	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000037996.18	Slc24a2	Genic
chr4	86904830	86904850	chr4-187	78	-	0	8.5598	10.3932	18.953	2	3'UTR	ENSMUSG00000037996.18	Slc24a2	Genic
chr4	86905464	86905484	chr4-405	62.4	-	0	5.7065	10.3932	16.0997	2	3'UTR	ENSMUSG00000037996.18	Slc24a2	Genic
chr4	86908693	86908713	chr4-13	187.1	-	70.1943	25.6794	25.9829	121.8567	3	3'UTR	ENSMUSG00000037996.18	Slc24a2	Genic
chr4	86909189	86909209	chr4-407	93.6	-	0	8.5598	25.9829	34.5427	2	3'UTR	ENSMUSG00000037996.18	Slc24a2	Genic
chr4	86978531	86978551	chr4-411	78	-	11.6991	8.5598	5.1966	25.4554	3	Deep intronic	ENSMUSG00000037996.18	Slc24a2	Genic
chr4	86981546	86981566	chr4-188	93.6	-	11.6991	22.8262	0	34.5252	2	Other SINE	ENSMUSG00000037996.18	Slc24a2	TE
chr4	86991733	86991753	chr4-189	62.4	-	0	8.5598	5.1966	13.7564	2	Proximal intronic	ENSMUSG00000037996.18	Slc24a2	Genic
chr4	87030332	87030352	chr4-191	78	-	58.4953	0	0	58.4953	1	First intron	ENSMUSG00000037996.18	Slc24a2	Genic
chr4	87890599	87890619	chr4-61	78	-	11.6991	17.1196	0	28.8187	2	Deep intronic	ENSMUSG00000028496.18	Mllt3	Genic
chr4	88027660	88027680	chr4-418	46.8	+	0	8.5598	0	8.5598	1	Other SINE	ENSMUSG00000038368.17	Focad	TE
chr4	88615274	88615294	chr4-421	46.8	+	0	8.5598	0	8.5598	1	Deep intronic			Genic
chr4	88638235	88638255	chr4-194	78	-	46.7962	17.1196	5.1966	69.1124	3	3'UTR	ENSMUSG00000070923.5	Klhl9	Genic
chr4	91669967	91669987	chr4-196	46.8	-	0	0	20.7863	20.7863	1	Intergenic			Intergenic
chr4	94463595	94463615	chr4-425	46.8	-	11.6991	5.7065	0	17.4056	2	Proximal intronic	ENSMUSG00000028577.14	Plaa	Genic
chr4	94541566	94541586	chr4-426	46.8	+	23.3981	2.8533	0	26.2514	2	Proximal intronic	ENSMUSG00000028576.13	Ift74	Genic
chr4	97682023	97682043	chr4-197	93.6	+	11.6991	14.2664	0	25.9654	2	Deep intronic	ENSMUSG00000028565.19	Nfia	Genic
chr4	98001283	98001303	chr4-4	499	+	81.8934	68.4785	67.5556	217.9275	3	3'UTR	ENSMUSG00000028565.19	Nfia	Genic
chr4	98002749	98002769	chr4-104	124.8	+	0	11.4131	20.7863	32.1994	2	3'UTR	ENSMUSG00000028565.19	Nfia	Genic
chr4	98005182	98005202	chr4-431	78	+	23.3981	5.7065	10.3932	39.4978	3	3'UTR	ENSMUSG00000028565.19	Nfia	Genic
chr4	98005715	98005735	chr4-432	78	+	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000028565.19	Nfia	Genic
chr4	98815678	98815698	chr4-433	46.8	+	0	0	15.5898	15.5898	1	First intron	ENSMUSG00000028560.12	Usp1	Genic
chr4	98841768	98841788	chr4-434	62.4	-	0	11.4131	0	11.4131	1	First intron	ENSMUSG00000028556.16	Dock7	Genic
chr4	98985983	98986003	chr4-41	140.4	-	0	14.2664	25.9829	40.2493	2	Other SINE	ENSMUSG00000028556.16	Dock7	TE
chr4	98986401	98986421	chr4-199	78	-	11.6991	8.5598	5.1966	25.4554	3	Satellite/LC	ENSMUSG00000028556.16	Dock7	TE
chr4	98987902	98987922	chr4-436	78	-	46.7962	2.8533	0	49.6495	2	First intron	ENSMUSG00000028556.16	Dock7	Genic
chr4	99142674	99142694	chr4-200	62.4	+	0	11.4131	0	11.4131	1	Deep intronic	ENSMUSG00000028550.16	Atg4c	Genic
chr4	100933724	100933744	chr4-438	78	+	11.6991	5.7065	15.5898	32.9954	3	First intron	ENSMUSG00000035275.15	Raver2	Genic
chr4	101010234	101010254	chr4-201	62.4	-	0	2.8533	15.5898	18.443	2	3'UTR	ENSMUSG00000028530.15	Jak1	Genic
chr4	101405303	101405323	chr4-202	62.4	+	46.7962	11.4131	5.1966	63.4059	3	First intron	ENSMUSG00000028528.18	Dnajc6	Genic
chr4	101499245	101499265	chr4-62	93.6	+	23.3981	14.2664	0	37.6645	2	3'UTR	ENSMUSG00000028528.18	Dnajc6	Genic
chr4	102083221	102083241	chr4-444	62.4	+	0	0	20.7863	20.7863	1	LTR/ERV	ENSMUSG00000028525.17	Pde4b	TE
chr4	102164541	102164561	chr4-445	46.8	+	35.0972	5.7065	0	40.8037	2	First intron	ENSMUSG00000028525.17	Pde4b	Genic
chr4	102168774	102168794	chr4-446	46.8	+	11.6991	5.7065	0	17.4056	2	First intron	ENSMUSG00000028525.17	Pde4b	Genic
chr4	102433490	102433510	chr4-105	78	+	11.6991	5.7065	10.3932	27.7988	3	First intron	ENSMUSG00000028525.17	Pde4b	Genic
chr4	102464408	102464428	chr4-447	62.4	+	11.6991	8.5598	0	20.2589	2	3'UTR	ENSMUSG00000028525.17	Pde4b	Genic
chr4	102682282	102682302	chr4-448	46.8	+	0	0	20.7863	20.7863	1	First intron	ENSMUSG00000028524.22	Sgip1	Genic
chr4	102722815	102722835	chr4-449	46.8	+	11.6991	5.7065	0	17.4056	2	Deep intronic	ENSMUSG00000028524.22	Sgip1	Genic
chr4	102757999	102758019	chr4-203	62.4	-	11.6991	0	15.5898	27.2888	2	Satellite/LC			TE
chr4	102791546	102791566	chr4-450	46.8	+	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000028524.22	Sgip1	Genic
chr4	103013463	103013483	chr4-451	62.4	+	0	8.5598	10.3932	18.953	2	Deep intronic	ENSMUSG00000028522.17	Mier1	Genic
chr4	103547773	103547793	chr4-454	78	+	0	5.7065	15.5898	21.2963	2	First intron	ENSMUSG00000028519.17	Dab1	Genic
chr4	103589955	103589975	chr4-63	109.2	+	0	28.5327	5.1966	33.7293	2	LTR/ERV	ENSMUSG00000028519.17	Dab1	TE
chr4	103901217	103901237	chr4-208	62.4	+	11.6991	2.8533	10.3932	24.9455	3	Deep intronic	ENSMUSG00000028519.17	Dab1	Genic
chr4	104004288	104004308	chr4-461	46.8	+	0	0	15.5898	15.5898	1	Deep intronic	ENSMUSG00000028519.17	Dab1	Genic
chr4	104880304	104880324	chr4-462	46.8	-	0	2.8533	10.3932	13.2464	2	3'UTR-distal			Genic
chr4	106446161	106446181	chr4-209	62.4	+	0	11.4131	0	11.4131	1	3'UTR	ENSMUSG00000034926.4	Dhcr24	Genic
chr4	107057814	107057834	chr4-463	46.8	+	23.3981	2.8533	0	26.2514	2	3'UTR	ENSMUSG00000028618.12	Tmem59	Genic
chr4	107706187	107706207	chr4-210	93.6	+	0	14.2664	5.1966	19.4629	2	Deep intronic	ENSMUSG00000028613.16	Lrp8	Genic
chr4	107706716	107706736	chr4-10	296.3	+	0	45.6523	51.9659	97.6182	2	Satellite/LC	ENSMUSG00000028613.16	Lrp8	TE
chr4	107707064	107707084	chr4-18	202.7	+	0	34.2392	31.1795	65.4188	2	Deep intronic	ENSMUSG00000028613.16	Lrp8	Genic
chr4	107707620	107707640	chr4-466	124.8	+	11.6991	11.4131	20.7863	43.8985	3	Deep intronic	ENSMUSG00000028613.16	Lrp8	Genic
chr4	107707728	107707748	chr4-42	140.4	+	11.6991	19.9729	5.1966	36.8685	3	Deep intronic	ENSMUSG00000028613.16	Lrp8	Genic
chr4	108109172	108109192	chr4-467	46.8	-	11.6991	5.7065	0	17.4056	2	Proximal intronic	ENSMUSG00000034636.10	Zyg11b	Genic
chr4	108402989	108403009	chr4-468	46.8	+	35.0972	0	0	35.0972	1	LINE	ENSMUSG00000034610.15	Tut4	TE
chr4	108896195	108896215	chr4-469	46.8	+	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000053510.13	Nrdc	Genic
chr4	109244823	109244843	chr4-213	93.6	+	23.3981	5.7065	15.5898	44.6944	3	3'UTR	ENSMUSG00000028552.14	Eps15	Genic
chr4	109310826	109310846	chr4-19	311.9	-	93.5924	25.6794	41.5727	160.8445	3	3'UTR	ENSMUSG00000028557.11	Rnf11	Genic
chr4	109310879	109310899	chr4-20	187.1	-	11.6991	5.7065	67.5556	84.9612	3	3'UTR	ENSMUSG00000028557.11	Rnf11	Genic
chr4	109311163	109311183	chr4-32	171.5	-	0	11.4131	46.7693	58.1824	2	3'UTR	ENSMUSG00000028557.11	Rnf11	Genic
chr4	109634774	109634794	chr4-110	124.8	-	0	0	41.5727	41.5727	1	Satellite/LC			TE
chr4	109689138	109689158	chr4-473	62.4	+	35.0972	2.8533	5.1966	43.147	3	Other SINE	ENSMUSG00000010517.8	Faf1	TE
chr4	110061532	110061552	chr4-65	109.2	-	0	0	41.5727	41.5727	1	3'UTR	ENSMUSG00000028546.18	Elavl4	Genic
chr4	110061863	110061883	chr4-215	93.6	-	23.3981	0	20.7863	44.1844	2	3'UTR	ENSMUSG00000028546.18	Elavl4	Genic
chr4	110062452	110062472	chr4-112	78	-	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000028546.18	Elavl4	Genic
chr4	110141184	110141204	chr4-477	46.8	-	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000028546.18	Elavl4	Genic
chr4	110528733	110528753	chr4-478	46.8	+	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000061298.16	Agbl4	Genic
chr4	114373082	114373102	chr4-21	202.7	-	105.2915	5.7065	10.3932	121.3912	3	Deep intronic			Genic
chr4	114818049	114818069	chr4-216	62.4	-	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000028719.9	Cmpk1	Genic
chr4	114818686	114818706	chr4-480	78	-	11.6991	11.4131	5.1966	28.3087	3	3'UTR	ENSMUSG00000028719.9	Cmpk1	Genic
chr4	116177549	116177569	chr4-217	62.4	-	0	14.2664	0	14.2664	1	Deep intronic	ENSMUSG00000003810.15	Mast2	Genic
chr4	116189783	116189803	chr4-66	93.6	-	23.3981	11.4131	10.3932	45.2044	3	Deep intronic	ENSMUSG00000003810.15	Mast2	Genic
chr4	116235943	116235963	chr4-482	46.8	-	11.6991	2.8533	5.1966	19.7489	3	LTR/ERV	ENSMUSG00000003810.15	Mast2	TE
chr4	117858220	117858240	chr4-485	46.8	-	11.6991	5.7065	0	17.4056	2	Deep intronic	ENSMUSG00000028538.13	St3gal3	Genic
chr4	118102030	118102050	chr4-220	78	-	11.6991	14.2664	0	25.9654	2	Deep intronic	ENSMUSG00000033295.15	Ptprf	Genic
chr4	118102222	118102242	chr4-221	78	-	11.6991	8.5598	10.3932	30.652	3	Deep intronic	ENSMUSG00000033295.15	Ptprf	Genic
chr4	118873772	118873792	chr4-487	62.4	-	11.6991	0	15.5898	27.2888	2	Satellite/LC			TE
chr4	119138046	119138066	chr4-490	46.8	-	11.6991	8.5598	0	20.2589	2	Deep intronic	ENSMUSG00000028639.15	Ybx1	Genic
chr4	119457169	119457189	chr4-491	46.8	+	35.0972	0	0	35.0972	1	Satellite/LC	ENSMUSG00000032998.17	Foxj3	TE
chr4	119463741	119463761	chr4-492	62.4	+	0	5.7065	10.3932	16.0997	2	Deep intronic	ENSMUSG00000032998.17	Foxj3	Genic
chr4	119464051	119464071	chr4-493	62.4	+	0	5.7065	10.3932	16.0997	2	LINE	ENSMUSG00000032998.17	Foxj3	TE
chr4	119486257	119486277	chr4-222	78	+	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000032998.17	Foxj3	Genic
chr4	119673274	119673294	chr4-494	46.8	+	0	5.7065	5.1966	10.9031	2	First intron	ENSMUSG00000028634.18	Hivep3	Genic
chr4	119718980	119719000	chr4-495	62.4	+	0	8.5598	5.1966	13.7564	2	First intron	ENSMUSG00000028634.18	Hivep3	Genic
chr4	120658535	120658555	chr4-496	78	-	11.6991	11.4131	0	23.1121	2	First intron	ENSMUSG00000032897.18	Nfyc	Genic
chr4	120840358	120840378	chr4-499	78	-	0	2.8533	20.7863	23.6396	2	CDS	ENSMUSG00000032870.9	Smap2	Genic
chr4	123277558	123277578	chr4-501	46.8	-	35.0972	0	0	35.0972	1	Alu	ENSMUSG00000028649.23	Macf1	TE
chr4	123295105	123295125	chr4-502	93.6	-	0	2.8533	25.9829	28.8362	2	Proximal intronic	ENSMUSG00000028649.23	Macf1	Genic
chr4	123511313	123511333	chr4-503	46.8	-	23.3981	0	5.1966	28.5947	2	First intron	ENSMUSG00000028649.23	Macf1	Genic
chr4	123541136	123541156	chr4-504	46.8	-	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000028649.23	Macf1	Genic
chr4	123571728	123571748	chr4-505	46.8	+	0	2.8533	10.3932	13.2464	2	Alu			TE
chr4	123793405	123793425	chr4-43	109.2	-	81.8934	0	0	81.8934	1	Satellite/LC	ENSMUSG00000085875.5	Gm12905	TE
chr4	123914210	123914230	chr4-506	46.8	+	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000135336.1	""	TE
chr4	125992796	125992816	chr4-507	46.8	+	11.6991	2.8533	5.1966	19.7489	3	3'UTR-distal			Genic
chr4	126132878	126132898	chr4-113	109.2	-	0	14.2664	20.7863	35.0527	2	First intron	ENSMUSG00000028849.18	Map7d1	Genic
chr4	126506338	126506358	chr4-33	140.4	+	23.3981	31.386	5.1966	59.9807	3	3'UTR	ENSMUSG00000073755.5	5730409E04Rik	Genic
chr4	126506865	126506885	chr4-114	140.4	+	11.6991	28.5327	10.3932	50.6249	3	3'UTR	ENSMUSG00000073755.5	5730409E04Rik	Genic
chr4	126508106	126508126	chr4-510	46.8	+	0	5.7065	5.1966	10.9031	2	3'UTR	ENSMUSG00000073755.5	5730409E04Rik	Genic
chr4	126637574	126637594	chr4-44	171.5	-	23.3981	25.6794	25.9829	75.0605	3	3'UTR	ENSMUSG00000028833.14	Ncdn	Genic
chr4	126807718	126807738	chr4-512	46.8	-	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000042446.17	Zmym4	Genic
chr4	126921867	126921887	chr4-226	78	+	0	2.8533	25.9829	28.8362	2	Deep intronic	ENSMUSG00000028820.15	Sfpq	Genic
chr4	126922477	126922497	chr4-513	78	+	23.3981	8.5598	0	31.9579	2	Deep intronic	ENSMUSG00000028820.15	Sfpq	Genic
chr4	126923362	126923382	chr4-115	171.5	+	35.0972	19.9729	5.1966	60.2666	3	Deep intronic	ENSMUSG00000028820.15	Sfpq	Genic
chr4	126927491	126927511	chr4-116	78	+	23.3981	8.5598	0	31.9579	2	3'UTR-distal	ENSMUSG00000028820.15	Sfpq	Genic
chr4	126928668	126928688	chr4-45	140.4	+	35.0972	14.2664	10.3932	59.7567	3	3'UTR-distal	ENSMUSG00000028820.15	Sfpq	Genic
chr4	126928726	126928746	chr4-117	93.6	+	0	8.5598	15.5898	24.1496	2	3'UTR-distal	ENSMUSG00000028820.15	Sfpq	Genic
chr4	126929447	126929467	chr4-228	62.4	+	0	11.4131	0	11.4131	1	3'UTR-distal	ENSMUSG00000028820.15	Sfpq	Genic
chr4	127209315	127209335	chr4-514	46.8	+	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000131262.1	""	TE
chr4	128270244	128270264	chr4-46	109.2	+	23.3981	17.1196	0	40.5177	2	Satellite/LC	ENSMUSG00000028804.21	Csmd2	TE
chr4	128270684	128270704	chr4-230	78	+	11.6991	11.4131	0	23.1121	2	Deep intronic	ENSMUSG00000028804.21	Csmd2	Genic
chr4	128314466	128314486	chr4-517	46.8	+	11.6991	5.7065	0	17.4056	2	Deep intronic	ENSMUSG00000028804.21	Csmd2	Genic
chr4	128626635	128626655	chr4-231	62.4	+	0	0	20.7863	20.7863	1	Other SINE	ENSMUSG00000028796.18	Phc2	TE
chr4	129005520	129005540	chr4-119	78	-	0	14.2664	0	14.2664	1	3'UTR	ENSMUSG00000028785.14	Hpca	Genic
chr4	129008186	129008206	chr4-232	62.4	-	0	11.4131	0	11.4131	1	First intron	ENSMUSG00000028785.14	Hpca	Genic
chr4	129081604	129081624	chr4-520	46.8	-	0	8.5598	0	8.5598	1	Alu	ENSMUSG00000040928.16	S100pbp	TE
chr4	130456644	130456664	chr4-521	46.8	+	0	8.5598	0	8.5598	1	Satellite/LC	ENSMUSG00000028580.16	Pum1	TE
chr4	130465548	130465568	chr4-522	46.8	+	0	0	15.5898	15.5898	1	Deep intronic	ENSMUSG00000028580.16	Pum1	Genic
chr4	131672507	131672527	chr4-233	78	-	0	8.5598	10.3932	18.953	2	Deep intronic	ENSMUSG00000028906.18	Epb41	Genic
chr4	131682591	131682611	chr4-120	62.4	-	23.3981	8.5598	15.5898	47.5477	3	Deep intronic	ENSMUSG00000028906.18	Epb41	Genic
chr4	131689681	131689701	chr4-523	46.8	-	11.6991	5.7065	0	17.4056	2	First intron	ENSMUSG00000028906.18	Epb41	Genic
chr4	131692527	131692547	chr4-526	78	-	0	8.5598	10.3932	18.953	2	First intron	ENSMUSG00000028906.18	Epb41	Genic
chr4	131911179	131911199	chr4-528	46.8	-	0	8.5598	0	8.5598	1	3'UTR-distal			Genic
chr4	132008666	132008686	chr4-234	62.4	+	23.3981	5.7065	10.3932	39.4978	3	First intron	ENSMUSG00000028899.12	Taf12	Genic
chr4	132258791	132258811	chr4-529	46.8	-	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000054428.13	Atp5if1	TE
chr4	132370308	132370328	chr4-530	46.8	+	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000028886.16	Eya3	Genic
chr4	132409709	132409729	chr4-67	124.8	+	0	17.1196	10.3932	27.5128	2	Satellite/LC	ENSMUSG00000028886.16	Eya3	TE
chr4	133469245	133469265	chr4-531	46.8	-	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000007880.17	Arid1a	Genic
chr4	134653233	134653253	chr4-121	109.2	+	0	25.6794	5.1966	30.876	2	Proximal intronic	ENSMUSG00000037266.19	Rsrp1	Genic
chr4	134944300	134944320	chr4-235	93.6	-	11.6991	8.5598	15.5898	35.8486	3	3'UTR	ENSMUSG00000037242.9	Clic4	Genic
chr4	135029676	135029696	chr4-122	93.6	-	0	2.8533	25.9829	28.8362	2	Other SINE			TE
chr4	135199854	135199874	chr4-236	62.4	+	0	0	20.7863	20.7863	1	Satellite/LC			TE
chr4	136057239	136057259	chr4-536	46.8	+	11.6991	8.5598	0	20.2589	2	Deep intronic	ENSMUSG00000066037.15	Hnrnpr	Genic
chr4	137049571	137049591	chr4-35	140.4	-	0	19.9729	15.5898	35.5626	2	3'UTR	ENSMUSG00000006699.18	Cdc42	Genic
chr4	137374708	137374728	chr4-541	46.8	+	35.0972	0	0	35.0972	1	Satellite/LC	ENSMUSG00000043411.16	Usp48	TE
chr4	137788948	137788968	chr4-542	62.4	+	11.6991	11.4131	0	23.1121	2	LTR/ERV	ENSMUSG00000028760.18	Eif4g3	TE
chr4	137789575	137789595	chr4-123	78	+	0	14.2664	5.1966	19.4629	2	LTR/ERV	ENSMUSG00000028760.18	Eif4g3	TE
chr4	137808854	137808874	chr4-545	46.8	+	11.6991	2.8533	5.1966	19.7489	3	Deep intronic	ENSMUSG00000028760.18	Eif4g3	Genic
chr4	138184685	138184705	chr4-5	530.2	+	116.9905	54.2121	62.359	233.5617	3	3'UTR	ENSMUSG00000046447.4	Camk2n1	Genic
chr4	138184923	138184943	chr4-2	421.1	+	58.4953	68.4785	31.1795	158.1533	3	3'UTR	ENSMUSG00000046447.4	Camk2n1	Genic
chr4	138185093	138185113	chr4-1	499	+	46.7962	8.5598	171.4873	226.8434	3	3'UTR	ENSMUSG00000046447.4	Camk2n1	Genic
chr4	138185390	138185410	chr4-11	327.5	+	58.4953	39.9458	119.5215	217.9625	3	3'UTR	ENSMUSG00000046447.4	Camk2n1	Genic
chr4	138845867	138845887	chr4-549	46.8	-	0	2.8533	10.3932	13.2464	2	First intron	ENSMUSG00000050608.12	Micos10	Genic
chr4	139121467	139121487	chr4-552	46.8	+	0	2.8533	10.3932	13.2464	2	First intron	ENSMUSG00000066036.15	Ubr4	Genic
chr4	140254770	140254790	chr4-242	62.4	-	0	11.4131	0	11.4131	1	Deep intronic	ENSMUSG00000040964.17	Arhgef10l	Genic
chr4	141963122	141963142	chr4-557	46.8	-	23.3981	2.8533	0	26.2514	2	Other SINE	ENSMUSG00000040606.15	Kazn	TE
chr4	142072923	142072943	chr4-245	62.4	-	0	0	20.7863	20.7863	1	Satellite/LC	ENSMUSG00000040606.15	Kazn	TE
chr4	142930143	142930163	chr4-559	62.4	-	35.0972	2.8533	5.1966	43.147	3	First intron	ENSMUSG00000057637.14	Prdm2	Genic
chr4	142936381	142936401	chr4-47	109.2	-	0	22.8262	0	22.8262	1	First intron	ENSMUSG00000057637.14	Prdm2	Genic
chr4	145027353	145027373	chr4-562	46.8	-	0	8.5598	0	8.5598	1	Satellite/LC	ENSMUSG00000028602.13	Tnfrsf8	TE
chr4	147568751	147568771	chr4-563	46.8	+	0	0	15.5898	15.5898	1	LTR/ERV			TE
chr4	148700306	148700326	chr4-48	109.2	-	23.3981	8.5598	31.1795	63.1374	3	3'UTR	ENSMUSG00000041459.16	Tardbp	Genic
chr4	148702346	148702366	chr4-246	62.4	-	35.0972	2.8533	0	37.9504	2	3'UTR	ENSMUSG00000041459.16	Tardbp	Genic
chr4	149165732	149165752	chr4-568	46.8	-	35.0972	0	0	35.0972	1	Other SINE	ENSMUSG00000028975.17	Pex14	TE
chr4	149260803	149260823	chr4-71	109.2	-	23.3981	17.1196	20.7863	61.3041	3	3'UTR	ENSMUSG00000063077.16	Kif1b	Genic
chr4	149262051	149262071	chr4-72	109.2	-	0	14.2664	10.3932	24.6595	2	3'UTR	ENSMUSG00000063077.16	Kif1b	Genic
chr4	149263222	149263242	chr4-572	62.4	-	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000063077.16	Kif1b	Genic
chr4	149264763	149264783	chr4-247	62.4	-	11.6991	5.7065	5.1966	22.6022	3	3'UTR	ENSMUSG00000063077.16	Kif1b	Genic
chr4	149290317	149290337	chr4-248	62.4	-	0	8.5598	10.3932	18.953	2	CDS	ENSMUSG00000063077.16	Kif1b	Genic
chr4	149348131	149348151	chr4-125	78	-	0	5.7065	15.5898	21.2963	2	CDS	ENSMUSG00000063077.16	Kif1b	Genic
chr4	149350024	149350044	chr4-576	46.8	-	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000063077.16	Kif1b	Genic
chr4	149433692	149433712	chr4-73	93.6	-	0	2.8533	25.9829	28.8362	2	Satellite/LC	ENSMUSG00000028960.21	Ube4b	TE
chr4	149474459	149474479	chr4-577	78	-	0	2.8533	20.7863	23.6396	2	First intron	ENSMUSG00000028960.21	Ube4b	Genic
chr4	149727483	149727503	chr4-126	109.2	+	0	22.8262	0	22.8262	1	Proximal intronic	ENSMUSG00000039953.14	Clstn1	Genic
chr4	149732409	149732429	chr4-8	514.6	+	58.4953	82.7448	103.9317	245.1718	3	3'UTR	ENSMUSG00000039953.14	Clstn1	Genic
chr4	149733315	149733335	chr4-249	93.6	+	23.3981	11.4131	15.5898	50.4009	3	3'UTR	ENSMUSG00000039953.14	Clstn1	Genic
chr4	149902223	149902243	chr4-580	124.8	+	11.6991	2.8533	31.1795	45.7318	3	Other exon	ENSMUSG00002075745.1	Gm55098	Genic
