chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr22	21822968	21822969	CITS_238[gene=chr22_r_c258][PH=3][PH0=0.00][P=2.74e-03]	3	-	LINE	ENSG00000100030.16		TE
chr22	21824205	21824206	CITS_239[gene=chr22_r_c258][PH=3][PH0=0.00][P=2.74e-03]	3	-	Satellite/LC	ENSG00000100030.16		TE
chr22	21861386	21861387	CITS_240[gene=chr22_r_c258][PH=4][PH0=0.00][P=1.23e-06]	4	-	First intron	ENSG00000100030.16		Genic
chr22	21976672	21976673	CITS_241[gene=chr22_r_c258][PH=3][PH0=0.00][P=2.74e-03]	3	-	First intron	ENSG00000100038.21		Genic
chr22	21977015	21977016	CITS_242[gene=chr22_r_c258][PH=3][PH0=0.00][P=2.74e-03]	3	-	First intron	ENSG00000100038.21		Genic
chr22	21981636	21981637	CITS_243[gene=chr22_r_c258][PH=3][PH0=0.00][P=2.74e-03]	3	-	Alu	ENSG00000100038.21		TE
chr22	23646213	23646214	CITS_244[gene=chr22_r_c301][PH=3][PH0=0.00][P=2.11e-04]	3	-	Deep intronic	ENSG00000228315.13	GUSBP11	Genic
chr22	23691365	23691366	CITS_245[gene=chr22_r_c301][PH=3][PH0=0.00][P=2.11e-04]	3	-	Deep intronic	ENSG00000228315.13	GUSBP11	Genic
chr22	23694011	23694012	CITS_246[gene=chr22_r_c301][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000228315.13	GUSBP11	Genic
chr22	23694952	23694953	CITS_247[gene=chr22_r_c301][PH=3][PH0=0.00][P=2.11e-04]	3	-	Deep intronic	ENSG00000228315.13	GUSBP11	Genic
chr22	23695139	23695140	CITS_248[gene=chr22_r_c301][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000228315.13	GUSBP11	Genic
chr22	23742385	23742386	CITS_249[gene=chr22_r_c302][PH=3][PH0=0.00][P=1.81e-05]	3	-	3'UTR	ENSG00000187792.6		Genic
chr22	23749203	23749204	CITS_250[gene=chr22_r_c302][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR-distal	ENSG00000187792.6		Genic
chr22	24228933	24228934	CITS_251[gene=chr22_r_c302][PH=4][PH0=0.00][P=2.16e-09]	4	-	Alu	ENSG00000099998.20		TE
chr22	26476189	26476190	CITS_252[gene=chr22_r_c353][PH=3][PH0=0.00][P=6.49e-05]	3	-	LINE	ENSG00000100099.23		TE
chr22	26549365	26549366	CITS_253[gene=chr22_r_c353][PH=4][PH0=0.00][P=1.12e-08]	4	-	First intron	ENSG00000128294.17		Genic
chr22	27035595	27035596	CITS_254[gene=chr22_r_c353][PH=3][PH0=0.00][P=6.49e-05]	3	-	Deep intronic			Genic
chr22	27899295	27899296	CITS_255[gene=chr22_r_c361][PH=4][PH0=0.00][P=1.64e-05]	4	-	Deep intronic	ENSG00000180957.19	PITPNB	Genic
chr22	28563446	28563447	CITS_256[gene=chr22_r_c361][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000100154.15	TTC28	Genic
chr22	28691185	28691186	CITS_257[gene=chr22_r_c361][PH=4][PH0=0.00][P=1.64e-05]	4	-	Deep intronic	ENSG00000183765.25		Genic
chr22	29502389	29502390	CITS_258[gene=chr22_r_c361][PH=5][PH0=0.00][P=9.98e-09]	5	-	3'UTR-distal			Genic
chr22	29983804	29983805	CITS_259[gene=chr22_r_c569][PH=2][PH0=0.00][P=2.36e-03]	2	-	Alu			TE
chr22	30378890	30378891	CITS_260[gene=chr22_r_c619][PH=4][PH0=0.00][P=8.19e-08]	4	-	3'UTR	ENSG00000099999.16		Genic
chr22	30873545	30873546	CITS_261[gene=chr22_r_c619][PH=14][PH0=0.00][P=1.00e-100]	14	-	First intron	ENSG00000297138.1	""	Genic
chr22	30904041	30904042	CITS_262[gene=chr22_r_c619][PH=20][PH0=0.00][P=1.00e-100]	20	-	Other exon	ENSG00000294008.1	""	Genic
chr22	30939525	30939526	CITS_263[gene=chr22_r_c619][PH=3][PH0=0.00][P=2.87e-04]	3	-	Proximal intronic	ENSG00000133422.15		Genic
chr22	30954777	30954778	CITS_264[gene=chr22_r_c619][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic	ENSG00000133422.15		Genic
chr22	30967364	30967365	CITS_265[gene=chr22_r_c619][PH=3][PH0=0.00][P=2.87e-04]	3	-	5'UTR	ENSG00000133422.15		Genic
chr22	31021896	31021897	CITS_266[gene=chr22_r_c619][PH=7][PH0=0.00][P=1.00e-100]	7	-	LTR/ERV			TE
chr22	31378640	31378641	CITS_267[gene=chr22_r_c631][PH=3][PH0=0.00][P=6.37e-04]	3	-	Alu			TE
chr22	31430729	31430730	CITS_268[gene=chr22_r_c631][PH=71][PH0=0.00][P=1.00e-100]	71	-	3'UTR-distal			Genic
chr22	31486626	31486627	CITS_269[gene=chr22_r_c631][PH=3][PH0=0.00][P=6.37e-04]	3	-	Alu	ENSG00000184708.19		TE
chr22	31528258	31528259	CITS_270[gene=chr22_r_c631][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu			TE
chr22	31642942	31642943	CITS_271[gene=chr22_r_c631][PH=3][PH0=0.00][P=6.37e-04]	3	-	Alu	ENSG00000241878.13		TE
chr22	31682692	31682693	CITS_272[gene=chr22_r_c631][PH=3][PH0=0.00][P=6.37e-04]	3	-	3'UTR	ENSG00000183530.15		Genic
chr22	32419647	32419648	CITS_273[gene=chr22_r_c669][PH=3][PH0=0.00][P=6.68e-05]	3	-	Alu	ENSG00000184459.10	BPIFC	TE
chr22	32472861	32472862	CITS_274[gene=chr22_r_c669][PH=6][PH0=0.00][P=1.00e-100]	6	-	Satellite/LC			TE
chr22	35374849	35374850	CITS_275[gene=chr22_r_c1168][PH=3][PH0=0.00][P=4.11e-03]	3	-	Alu			TE
chr22	35759228	35759229	CITS_276[gene=chr22_r_c1168][PH=3][PH0=0.00][P=4.11e-03]	3	-	Deep intronic	ENSG00000100320.25		Genic
chr22	35775548	35775549	CITS_277[gene=chr22_r_c1168][PH=4][PH0=0.00][P=2.27e-06]	4	-	Deep intronic	ENSG00000100320.25		Genic
chr22	35828679	35828680	CITS_278[gene=chr22_r_c1168][PH=3][PH0=0.00][P=4.11e-03]	3	-	LINE	ENSG00000100320.25		TE
chr22	35896466	35896467	CITS_279[gene=chr22_r_c1168][PH=3][PH0=0.00][P=4.11e-03]	3	-	First intron	ENSG00000100320.25		Genic
chr22	35917487	35917488	CITS_280[gene=chr22_r_c1168][PH=3][PH0=0.00][P=4.11e-03]	3	-	First intron	ENSG00000100320.25		Genic
chr22	35925362	35925363	CITS_281[gene=chr22_r_c1168][PH=3][PH0=0.00][P=4.11e-03]	3	-	Alu	ENSG00000100320.25		TE
chr22	35995499	35995500	CITS_282[gene=chr22_r_c1168][PH=3][PH0=0.00][P=4.11e-03]	3	-	LTR/ERV	ENSG00000100320.25		TE
chr22	36008528	36008529	CITS_283[gene=chr22_r_c1168][PH=3][PH0=0.00][P=4.11e-03]	3	-	First intron	ENSG00000100320.25		Genic
chr22	36021692	36021693	CITS_284[gene=chr22_r_c1168][PH=3][PH0=0.00][P=4.11e-03]	3	-	First intron	ENSG00000100320.25		Genic
chr22	36413871	36413872	CITS_285[gene=chr22_r_c1168][PH=5][PH0=0.00][P=1.00e-15]	5	-	Alu			TE
chr22	36522054	36522055	CITS_287[gene=chr22_r_c1168][PH=5][PH0=0.00][P=1.00e-15]	5	-	Deep intronic	ENSG00000100353.19		Genic
chr22	36702512	36702513	CITS_288[gene=chr22_r_c1168][PH=31][PH0=0.00][P=1.00e-100]	31	-	CDS	ENSG00000166862.7	CACNG2	Genic
chr22	38116695	38116696	CITS_289[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Alu	ENSG00000184381.21		TE
chr22	38290860	38290861	CITS_290[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	3'UTR	ENSG00000213923.14		Genic
chr22	38305186	38305187	CITS_291[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	First intron	ENSG00000213923.14		Genic
chr22	38440254	38440255	CITS_292[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Alu	ENSG00000168135.5		TE
chr22	38483471	38483472	CITS_293[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38483783	38483784	CITS_294[gene=chr22_r_c1313][PH=5][PH0=0.00][P=1.54e-08]	5	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38483953	38483954	CITS_295[gene=chr22_r_c1313][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484393	38484394	CITS_297[gene=chr22_r_c1313][PH=17][PH0=0.00][P=1.00e-100]	17	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484512	38484513	CITS_298[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484547	38484548	CITS_299[gene=chr22_r_c1313][PH=19][PH0=0.00][P=1.00e-100]	19	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484660	38484661	CITS_300[gene=chr22_r_c1313][PH=11][PH0=0.00][P=1.00e-100]	11	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484974	38484975	CITS_301[gene=chr22_r_c1313][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485045	38485046	CITS_302[gene=chr22_r_c1313][PH=12][PH0=0.00][P=1.00e-100]	12	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485112	38485113	CITS_303[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485204	38485205	CITS_304[gene=chr22_r_c1313][PH=5][PH0=0.00][P=1.54e-08]	5	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485273	38485274	CITS_305[gene=chr22_r_c1313][PH=11][PH0=0.00][P=1.00e-100]	11	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485412	38485413	CITS_306[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485513	38485514	CITS_307[gene=chr22_r_c1313][PH=11][PH0=0.00][P=1.00e-100]	11	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485612	38485613	CITS_308[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485776	38485777	CITS_309[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38486584	38486585	CITS_310[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Proximal intronic	ENSG00000100201.23	DDX17	Genic
chr22	38487467	38487468	CITS_311[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Alu	ENSG00000100201.23	DDX17	TE
chr22	38488468	38488469	CITS_312[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38488551	38488552	CITS_313[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38488606	38488607	CITS_314[gene=chr22_r_c1313][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38488783	38488784	CITS_315[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38489025	38489026	CITS_316[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38489313	38489314	CITS_317[gene=chr22_r_c1313][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38489612	38489613	CITS_320[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38489691	38489692	CITS_321[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38490051	38490052	CITS_322[gene=chr22_r_c1313][PH=5][PH0=0.00][P=1.54e-08]	5	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38490238	38490239	CITS_323[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38490276	38490277	CITS_324[gene=chr22_r_c1313][PH=5][PH0=0.00][P=1.54e-08]	5	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38490343	38490344	CITS_325[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38490446	38490447	CITS_326[gene=chr22_r_c1313][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38490566	38490567	CITS_327[gene=chr22_r_c1313][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38490658	38490659	CITS_328[gene=chr22_r_c1313][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38490705	38490706	CITS_329[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491002	38491003	CITS_330[gene=chr22_r_c1313][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491290	38491291	CITS_331[gene=chr22_r_c1313][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491328	38491329	CITS_332[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491403	38491404	CITS_333[gene=chr22_r_c1313][PH=5][PH0=0.00][P=1.54e-08]	5	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491516	38491517	CITS_334[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491586	38491587	CITS_335[gene=chr22_r_c1313][PH=10][PH0=0.00][P=1.00e-100]	10	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491721	38491722	CITS_336[gene=chr22_r_c1313][PH=4][PH0=0.00][P=2.11e-05]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38501167	38501168	CITS_338[gene=chr22_r_c1313][PH=6][PH0=0.00][P=1.00e-100]	6	-	CDS	ENSG00000100201.23	DDX17	Genic
chr22	39313841	39313842	CITS_339[gene=chr22_r_c1320][PH=3][PH0=0.00][P=1.06e-04]	3	-	Deep intronic	ENSG00000100316.17		Genic
chr22	39313909	39313910	CITS_340[gene=chr22_r_c1320][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic	ENSG00000100316.17		Genic
chr22	39315255	39315256	CITS_341[gene=chr22_r_c1320][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000100316.17		Genic
chr22	39319097	39319098	CITS_342[gene=chr22_r_c1320][PH=19][PH0=0.00][P=1.00e-100]	19	-	First intron	ENSG00000100316.17		Genic
chr22	39922885	39922886	CITS_344[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	Alu			TE
chr22	40412835	40412836	CITS_345[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	LINE	ENSG00000196588.21	MRTFA	TE
chr22	40495606	40495607	CITS_346[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	Alu	ENSG00000196588.21	MRTFA	TE
chr22	40509734	40509735	CITS_347[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	First intron	ENSG00000196588.21	MRTFA	Genic
chr22	40509873	40509874	CITS_348[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	First intron	ENSG00000196588.21	MRTFA	Genic
chr22	40514416	40514417	CITS_349[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	First intron	ENSG00000196588.21	MRTFA	Genic
chr22	40547704	40547705	CITS_350[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	Alu	ENSG00000196588.21	MRTFA	TE
chr22	40792603	40792604	CITS_351[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	CDS	ENSG00000100372.16		Genic
chr22	40815815	40815816	CITS_352[gene=chr22_r_c1331][PH=4][PH0=0.00][P=3.35e-06]	4	-	3'UTR-distal	ENSG00000100372.16		Genic
chr22	40816518	40816519	CITS_353[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	3'UTR-distal	ENSG00000100372.16		Genic
chr22	40836556	40836557	CITS_354[gene=chr22_r_c1331][PH=4][PH0=0.00][P=3.35e-06]	4	-	First intron	ENSG00000100380.16		Genic
chr22	40849866	40849867	CITS_355[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	3'UTR-distal	ENSG00000100380.16		Genic
chr22	40855166	40855167	CITS_356[gene=chr22_r_c1331][PH=4][PH0=0.00][P=3.35e-06]	4	-	3'UTR-distal	ENSG00000100380.16		Genic
chr22	41276141	41276142	CITS_357[gene=chr22_r_c1331][PH=5][PH0=0.00][P=2.48e-09]	5	-	LINE	ENSG00000100401.22		TE
chr22	41279312	41279313	CITS_358[gene=chr22_r_c1331][PH=5][PH0=0.00][P=2.48e-09]	5	-	Alu	ENSG00000100401.22		TE
chr22	41281809	41281810	CITS_359[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	5'UTR	ENSG00000100401.22		Genic
chr22	41281969	41281970	CITS_360[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	5'UTR	ENSG00000100401.22		Genic
chr22	41283510	41283511	CITS_361[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	Alu	ENSG00000100401.22		TE
chr22	41284267	41284268	CITS_362[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	Satellite/LC	ENSG00000100401.22		TE
chr22	41284712	41284713	CITS_363[gene=chr22_r_c1331][PH=5][PH0=0.00][P=2.48e-09]	5	-	5'UTR	ENSG00000100401.22		Genic
chr22	41284859	41284860	CITS_364[gene=chr22_r_c1331][PH=6][PH0=0.00][P=1.00e-100]	6	-	5'UTR	ENSG00000100401.22		Genic
chr22	41285158	41285159	CITS_365[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	5'UTR	ENSG00000100401.22		Genic
chr22	41538739	41538740	CITS_366[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	First intron	ENSG00000100413.18		Genic
chr22	41547037	41547038	CITS_367[gene=chr22_r_c1331][PH=8][PH0=0.00][P=1.00e-100]	8	-	Alu			TE
chr22	41602489	41602490	CITS_368[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	Deep intronic	ENSG00000100418.9		Genic
chr22	41924194	41924195	CITS_369[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	3'UTR	ENSG00000159958.8		Genic
chr22	41924952	41924953	CITS_370[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	3'UTR	ENSG00000159958.8		Genic
chr22	41925080	41925081	CITS_371[gene=chr22_r_c1331][PH=5][PH0=0.00][P=2.48e-09]	5	-	3'UTR	ENSG00000159958.8		Genic
chr22	41945095	41945096	CITS_373[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	LINE	ENSG00000100162.17		TE
chr22	42064183	42064184	CITS_374[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	Alu	ENSG00000198951.13		TE
chr22	42207658	42207659	CITS_375[gene=chr22_r_c1331][PH=3][PH0=0.00][P=5.93e-03]	3	-	Alu	ENSG00000100207.21	TCF20	TE
chr22	42565170	42565171	CITS_376[gene=chr22_r_c1370][PH=15][PH0=0.00][P=1.00e-100]	15	-	Deep intronic	ENSG00000202058.1	RN7SKP80	Genic
chr22	42819959	42819960	CITS_377[gene=chr22_r_c1370][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSG00000242247.12		Genic
chr22	42855397	42855398	CITS_378[gene=chr22_r_c1370][PH=3][PH0=0.00][P=2.00e-03]	3	-	First intron	ENSG00000242247.12		Genic
chr22	45139943	45139944	CITS_379[gene=chr22_r_c1517][PH=3][PH0=0.00][P=8.34e-05]	3	-	LINE	ENSG00000226328.9	NUP50-DT	TE
chr22	45254306	45254307	CITS_380[gene=chr22_r_c1517][PH=3][PH0=0.00][P=8.34e-05]	3	-	Alu			TE
chr22	45601514	45601515	CITS_381[gene=chr22_r_c1517][PH=3][PH0=0.00][P=8.34e-05]	3	-	Deep intronic			Genic
chr22	46180817	46180818	CITS_382[gene=chr22_r_c1518][PH=78][PH0=0.00][P=1.00e-100]	78	-	LTR/ERV			TE
chr22	47320440	47320441	CITS_383[gene=chr22_r_c1526][PH=3][PH0=0.00][P=3.63e-07]	3	-	Alu			TE
chr22	47540976	47540977	CITS_384[gene=chr22_r_c1542][PH=2][PH0=0.00][P=5.95e-03]	2	-	Alu			TE
chr22	47598367	47598368	CITS_385[gene=chr22_r_c1542][PH=2][PH0=0.00][P=5.95e-03]	2	-	LINE			TE
chr22	47609845	47609846	CITS_386[gene=chr22_r_c1542][PH=3][PH0=0.00][P=4.56e-07]	3	-	Intergenic			Intergenic
chr22	48401309	48401310	CITS_387[gene=chr22_r_c1572][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu			TE
chr22	49110078	49110079	CITS_388[gene=chr22_r_c1589][PH=3][PH0=0.00][P=5.56e-07]	3	-	Intergenic			Intergenic
chr22	49111800	49111801	CITS_389[gene=chr22_r_c1589][PH=2][PH0=0.00][P=9.89e-03]	2	-	Alu			TE
chr22	49746283	49746284	CITS_390[gene=chr22_r_c1597][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE			TE
chr22	49809247	49809248	CITS_391[gene=chr22_r_c1597][PH=4][PH0=0.00][P=2.13e-08]	4	-	LINE	ENSG00000100425.21		TE
chr22	50429380	50429381	CITS_392[gene=chr22_r_c1597][PH=8][PH0=0.00][P=1.00e-100]	8	-	LINE			TE
chr22	50645518	50645519	CITS_393[gene=chr22_r_c1601][PH=9][PH0=0.00][P=1.00e-100]	9	-	LTR/ERV			TE
chr2	1712899	1712900	CITS_1[gene=chr2_f_c34][PH=4][PH0=0.00][P=1.00e-100]	4	+	Alu			TE
chr2	2073973	2073974	CITS_2[gene=chr2_f_c34][PH=3][PH0=0.00][P=1.67e-06]	3	+	Deep intronic			Genic
chr2	4461065	4461066	CITS_3[gene=chr2_f_c91][PH=4][PH0=0.00][P=3.74e-09]	4	+	Alu	ENSG00000291325.1	""	TE
chr2	5460466	5460467	CITS_4[gene=chr2_f_c102][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu			TE
chr2	7893490	7893491	CITS_5[gene=chr2_f_c132][PH=3][PH0=0.00][P=1.79e-06]	3	+	Alu			TE
chr2	8683698	8683699	CITS_6[gene=chr2_f_c164][PH=4][PH0=0.06][P=2.74e-04]	4	+	3'UTR	ENSG00000115738.11		Genic
chr2	9888966	9888967	CITS_7[gene=chr2_f_c192][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	ENSG00000115750.18		TE
chr2	10131461	10131462	CITS_8[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	3'UTR-distal			Genic
chr2	10151123	10151124	CITS_9[gene=chr2_f_c192][PH=4][PH0=0.00][P=2.65e-07]	4	+	LINE			TE
chr2	10151830	10151831	CITS_10[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	LINE			TE
chr2	10151885	10151886	CITS_11[gene=chr2_f_c192][PH=4][PH0=0.00][P=2.65e-07]	4	+	LINE			TE
chr2	10156814	10156815	CITS_12[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	Alu			TE
chr2	10157751	10157752	CITS_13[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	LINE			TE
chr2	10177789	10177790	CITS_14[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	Alu			TE
chr2	10178231	10178232	CITS_15[gene=chr2_f_c192][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu			TE
chr2	10179806	10179807	CITS_16[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	Intergenic			Intergenic
chr2	10209232	10209233	CITS_17[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	Alu			TE
chr2	11097572	11097573	CITS_18[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	Other exon	ENSG00000307583.1	""	Genic
chr2	11217199	11217200	CITS_19[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	Deep intronic			Genic
chr2	11498102	11498103	CITS_20[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	LINE	ENSG00000196208.15		TE
chr2	11561217	11561218	CITS_21[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	First intron	ENSG00000196208.15		Genic
chr2	11641900	11641901	CITS_22[gene=chr2_f_c192][PH=3][PH0=0.00][P=9.25e-04]	3	+	3'UTR	ENSG00000196208.15		Genic
chr2	12721980	12721981	CITS_23[gene=chr2_f_c199][PH=2][PH0=0.00][P=8.36e-03]	2	+	First intron	ENSG00000071575.12	TRIB2	Genic
chr2	13766660	13766661	CITS_24[gene=chr2_f_c233][PH=18][PH0=0.00][P=1.00e-100]	18	+	Deep intronic			Genic
chr2	14195058	14195059	CITS_25[gene=chr2_f_c243][PH=11][PH0=0.00][P=1.00e-100]	11	+	Deep intronic			Genic
chr2	17759968	17759969	CITS_26[gene=chr2_f_c417][PH=5][PH0=0.00][P=1.00e-100]	5	+	CDS	ENSG00000178295.16		Genic
chr2	17961285	17961286	CITS_27[gene=chr2_f_c417][PH=3][PH0=0.00][P=7.00e-05]	3	+	Alu			TE
chr2	18725680	18725681	CITS_28[gene=chr2_f_c436][PH=3][PH0=0.00][P=3.15e-06]	3	+	Intergenic			Intergenic
chr2	19587199	19587200	CITS_29[gene=chr2_f_c451][PH=4][PH0=0.00][P=1.00e-100]	4	+	Other SINE			TE
chr2	19740002	19740003	CITS_30[gene=chr2_f_c451][PH=2][PH0=0.00][P=6.88e-03]	2	+	Deep intronic			Genic
chr2	20147923	20147924	CITS_31[gene=chr2_f_c463][PH=2][PH0=0.00][P=4.70e-03]	2	+	Alu			TE
chr2	21513938	21513939	CITS_32[gene=chr2_f_c489][PH=5][PH0=0.00][P=1.00e-100]	5	+	LINE	ENSG00000231204.8	""	TE
