chr	start	end	name	score	strand	NormedTC_SRR32609679	NormedTC_SRR32609680	NormedTC_SRR32609681	NormedTC_SRR32609682	NormedTC_SRR32609683	NormedTC_SRR37853278	NormedTC_SRR37853279	NormedTC_SRR37853280	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr2	65122383	65122403	chr2-267	25.3	-	0	0	9.856	0	0	0	9.3015	0	19.1575	2	Alu	ENSG00000138069.19		TE
chr2	65129184	65129204	chr2-435	21.7	-	7.2945	0	0	0	0	0	0	0	7.2945	1	Satellite/LC	ENSG00000138069.19		TE
chr2	65224819	65224839	chr2-1543	14.4	+	0	0	2.464	0	0	9.8257	3.1005	6.6937	22.0838	4	Alu			TE
chr2	65227318	65227338	chr2-1544	14.4	-	1.2158	3.8207	0	0	0	3.2752	3.1005	0	11.4122	4	LINE	ENSG00000293332.2	""	TE
chr2	65245558	65245578	chr2-1545	14.4	+	0	0	0	2.7469	0	0	9.3015	0	12.0484	2	Deep intronic	ENSG00000138071.16		Genic
chr2	66583518	66583538	chr2-36	238.2	-	8.5103	72.5931	64.0638	19.2286	54.739	3.2752	0	13.3873	235.7974	7	First intron	ENSG00000298962.1	""	Genic
chr2	68168726	68168746	chr2-1547	14.4	+	1.2158	0	0	0	0	6.5505	3.1005	0	10.8667	3	Deep intronic	ENSG00000115946.9		Genic
chr2	68183554	68183574	chr2-1548	14.4	-	3.6473	3.8207	0	0	13.6848	3.2752	0	0	24.4279	4	LINE	ENSG00000221823.11	PPP3R1	TE
chr2	68184752	68184772	chr2-59	32.5	-	0	3.8207	0	2.7469	13.6848	6.5505	15.5025	6.6937	48.999	6	Deep intronic	ENSG00000221823.11	PPP3R1	Genic
chr2	68190243	68190263	chr2-1551	14.4	-	4.863	0	0	0	0	0	0	0	4.863	1	Deep intronic	ENSG00000221823.11	PPP3R1	Genic
chr2	68200336	68200356	chr2-1552	14.4	-	1.2158	0	2.464	0	0	0	9.3015	0	12.9812	3	Deep intronic	ENSG00000221823.11	PPP3R1	Genic
chr2	68209443	68209463	chr2-16	68.6	-	8.5103	0	2.464	5.4939	13.6848	16.3761	6.201	13.3873	66.1174	7	Deep intronic	ENSG00000221823.11	PPP3R1	Genic
chr2	68216404	68216424	chr2-436	21.7	-	3.6473	3.8207	0	0	0	6.5505	3.1005	0	17.1189	4	Deep intronic	ENSG00000221823.11	PPP3R1	Genic
chr2	68224781	68224801	chr2-1553	14.4	-	0	0	4.928	0	0	6.5505	0	0	11.4784	2	LINE	ENSG00000221823.11	PPP3R1	TE
chr2	68242045	68242065	chr2-1554	14.4	-	1.2158	0	2.464	0	0	3.2752	3.1005	0	10.0555	4	First intron	ENSG00000221823.11	PPP3R1	Genic
chr2	69482907	69482927	chr2-1555	14.4	-	0	3.8207	4.928	0	13.6848	0	3.1005	0	25.5339	4	Deep intronic	ENSG00000115977.22		Genic
chr2	69540295	69540315	chr2-1556	14.4	+	1.2158	0	2.464	2.7469	0	0	3.1005	0	9.5272	4	Alu			TE
chr2	69852722	69852742	chr2-771	18	+	2.4315	0	2.464	0	0	3.2752	3.1005	0	11.2712	4	Alu	ENSG00000087338.6		TE
chr2	69864607	69864627	chr2-1557	14.4	+	0	3.8207	0	0	0	9.8257	0	0	13.6464	2	Satellite/LC	ENSG00000087338.6		TE
chr2	69874678	69874698	chr2-1558	14.4	+	0	0	0	0	0	9.8257	3.1005	0	12.9262	2	LINE	ENSG00000087338.6		TE
chr2	69895877	69895897	chr2-1559	14.4	+	1.2158	0	2.464	5.4939	0	0	0	0	9.1736	3	Deep intronic	ENSG00000124380.12		Genic
chr2	69911094	69911114	chr2-1560	14.4	+	1.2158	0	0	2.7469	0	3.2752	6.201	0	13.4389	4	3'UTR-distal			Genic
chr2	70053969	70053989	chr2-268	21.7	-	1.2158	3.8207	0	2.7469	0	9.8257	3.1005	0	20.7096	5	First intron	ENSG00000179818.18	PCBP1-AS1	Genic
chr2	70070612	70070632	chr2-1562	14.4	-	0	0	2.464	2.7469	0	6.5505	3.1005	0	14.8619	4	Alu	ENSG00000179818.18	PCBP1-AS1	TE
chr2	70075449	70075469	chr2-1563	14.4	-	0	0	0	2.7469	0	3.2752	3.1005	6.6937	15.8163	4	Other SINE	ENSG00000179818.18	PCBP1-AS1	TE
chr2	70077675	70077695	chr2-772	18	-	0	3.8207	2.464	0	0	0	0	20.081	26.3657	3	Alu	ENSG00000179818.18	PCBP1-AS1	TE
chr2	70223326	70223346	chr2-269	25.3	-	4.863	3.8207	2.464	2.7469	0	0	0	0	13.8946	4	Deep intronic	ENSG00000116001.18		Genic
chr2	70225441	70225461	chr2-773	18	-	4.863	0	2.464	0	0	6.5505	0	0	13.8775	3	Deep intronic	ENSG00000116001.18		Genic
chr2	70231881	70231901	chr2-46	39.7	-	2.4315	0	7.392	16.4817	0	3.2752	0	0	29.5804	4	Deep intronic	ENSG00000116001.18		Genic
chr2	70232852	70232872	chr2-774	18	-	0	3.8207	0	2.7469	0	0	12.402	0	18.9696	3	Alu	ENSG00000116001.18		TE
chr2	70233356	70233376	chr2-776	18	-	0	0	2.464	5.4939	0	3.2752	3.1005	0	14.3336	4	Deep intronic	ENSG00000116001.18		Genic
chr2	70241766	70241786	chr2-1570	14.4	-	1.2158	0	0	0	0	3.2752	6.201	6.6937	17.3856	4	Alu	ENSG00000116001.18		TE
chr2	70909382	70909402	chr2-1572	10.8	+	2.4315	0	2.464	0	0	3.2752	0	0	8.1707	3	Alu	ENSG00000116035.4	VAX2	TE
chr2	71136857	71136877	chr2-777	18	+	3.6473	0	0	5.4939	0	0	0	0	9.1411	2	Satellite/LC	ENSG00000124383.12		TE
chr2	71305462	71305482	chr2-437	21.7	+	2.4315	0	0	0	0	6.5505	6.201	0	15.183	3	LINE	ENSG00000075292.21		TE
chr2	71321661	71321681	chr2-1573	14.4	+	0	0	0	10.9878	0	0	0	0	10.9878	1	Alu	ENSG00000075292.21		TE
chr2	71332435	71332455	chr2-1574	18	+	1.2158	0	0	2.7469	0	3.2752	0	13.3873	20.6253	4	First intron	ENSG00000075292.21		Genic
chr2	71332720	71332740	chr2-1575	18	+	2.4315	3.8207	2.464	0	0	0	3.1005	0	11.8167	4	First intron	ENSG00000075292.21		Genic
chr2	71337150	71337170	chr2-1577	14.4	+	0	3.8207	4.928	0	13.6848	0	0	0	22.4334	3	First intron	ENSG00000075292.21		Genic
chr2	71358912	71358932	chr2-1579	14.4	+	1.2158	0	2.464	0	0	3.2752	0	6.6937	13.6486	4	First intron	ENSG00000075292.21		Genic
chr2	71367149	71367169	chr2-438	21.7	+	2.4315	0	4.928	2.7469	13.6848	6.5505	0	6.6937	37.0353	6	Deep intronic	ENSG00000075292.21		Genic
chr2	71367745	71367765	chr2-118	36.1	+	3.6473	3.8207	0	0	0	0	9.3015	20.081	36.8504	4	Alu	ENSG00000075292.21		TE
chr2	71371070	71371090	chr2-439	18	+	2.4315	0	2.464	5.4939	0	0	0	6.6937	17.0831	4	LINE	ENSG00000075292.21		TE
chr2	71373326	71373346	chr2-440	21.7	+	2.4315	0	2.464	0	0	13.1009	3.1005	6.6937	27.7906	5	LINE	ENSG00000075292.21		TE
chr2	71374001	71374021	chr2-11	83	+	7.2945	0	2.464	2.7469	0	26.2018	15.5025	13.3873	67.5971	6	Alu	ENSG00000075292.21		TE
chr2	71374142	71374162	chr2-60	39.7	+	3.6473	0	2.464	2.7469	0	9.8257	9.3015	6.6937	34.679	6	First intron	ENSG00000075292.21		Genic
chr2	71382314	71382334	chr2-779	18	+	2.4315	3.8207	0	5.4939	0	0	0	0	11.7461	3	Deep intronic	ENSG00000075292.21		Genic
chr2	71383337	71383357	chr2-1589	14.4	+	1.2158	3.8207	2.464	2.7469	0	0	0	0	10.2474	4	Other SINE	ENSG00000075292.21		TE
chr2	71384621	71384641	chr2-441	21.7	+	4.863	0	0	0	0	3.2752	3.1005	6.6937	17.9324	4	Deep intronic	ENSG00000075292.21		Genic
chr2	71398356	71398376	chr2-780	18	+	1.2158	0	0	0	0	9.8257	3.1005	0	14.1419	3	Deep intronic	ENSG00000075292.21		Genic
chr2	71407732	71407752	chr2-270	21.7	+	2.4315	0	2.464	2.7469	0	6.5505	3.1005	0	17.2934	5	LINE	ENSG00000075292.21		TE
chr2	71407860	71407880	chr2-182	28.9	+	2.4315	0	0	5.4939	13.6848	3.2752	3.1005	6.6937	34.6795	6	LINE	ENSG00000075292.21		TE
chr2	71410062	71410082	chr2-782	18	+	1.2158	0	0	2.7469	0	3.2752	0	13.3873	20.6253	4	LINE	ENSG00000075292.21		TE
chr2	71410616	71410636	chr2-442	21.7	+	3.6473	3.8207	2.464	0	0	3.2752	0	0	13.2072	4	LINE	ENSG00000075292.21		TE
chr2	71411354	71411374	chr2-17	54.1	+	3.6473	7.6414	0	2.7469	13.6848	9.8257	18.603	13.3873	69.5363	7	LINE	ENSG00000075292.21		TE
chr2	71419998	71420018	chr2-83	36.1	+	10.9418	0	7.392	0	0	0	0	0	18.3338	2	Satellite/LC	ENSG00000075292.21		TE
chr2	71422374	71422394	chr2-1598	14.4	+	1.2158	3.8207	2.464	0	13.6848	0	0	0	21.1852	4	Deep intronic	ENSG00000075292.21		Genic
chr2	71435316	71435336	chr2-1599	14.4	+	0	3.8207	4.928	0	0	3.2752	3.1005	0	15.1244	4	3'UTR	ENSG00000075292.21		Genic
chr2	71436813	71436833	chr2-1600	14.4	+	0	0	2.464	5.4939	0	0	3.1005	0	11.0584	3	3'UTR	ENSG00000075292.21		Genic
chr2	72796673	72796693	chr2-786	18	-	1.2158	0	0	0	0	0	12.402	0	13.6177	2	First intron	ENSG00000144036.17		Genic
chr2	72815172	72815192	chr2-1601	14.4	-	0	0	2.464	0	0	3.2752	0	20.081	25.8202	3	First intron	ENSG00000144036.17		Genic
chr2	73016327	73016347	chr2-1602	14.4	-	2.4315	3.8207	0	0	0	0	0	6.6937	12.9459	3	LINE	ENSG00000144040.14		TE
chr2	73216891	73216911	chr2-1603	14.4	+	1.2158	0	0	0	0	0	9.3015	0	10.5172	2	3'UTR-distal	ENSG00000135632.13		Genic
chr2	73241047	73241067	chr2-271	25.3	+	0	3.8207	4.928	8.2408	0	0	3.1005	0	20.09	4	Satellite/LC	ENSG00000135624.18		TE
chr2	73400117	73400137	chr2-787	14.4	+	0	0	0	0	0	6.5505	9.3015	0	15.8519	2	Alu	ENSG00000116127.20	ALMS1	TE
chr2	73424608	73424628	chr2-1604	14.4	+	1.2158	0	2.464	5.4939	0	0	0	0	9.1736	3	CDS	ENSG00000116127.20	ALMS1	Genic
chr2	73551443	73551463	chr2-788	18	+	1.2158	0	0	0	0	0	12.402	0	13.6177	2	Alu	ENSG00000116127.20	ALMS1	TE
chr2	73592008	73592028	chr2-789	18	+	1.2158	0	0	2.7469	0	0	9.3015	0	13.2642	3	LINE	ENSG00000116127.20	ALMS1	TE
chr2	73748597	73748617	chr2-1605	14.4	-	1.2158	3.8207	0	0	0	6.5505	0	6.6937	18.2806	4	Alu			TE
chr2	73756763	73756783	chr2-443	18	-	3.6473	3.8207	0	2.7469	0	3.2752	0	6.6937	20.1838	5	3'UTR-distal			Genic
chr2	73758070	73758090	chr2-1607	14.4	-	0	0	2.464	0	0	3.2752	3.1005	6.6937	15.5334	4	3'UTR-distal			Genic
chr2	73848171	73848191	chr2-1610	14.4	+	0	3.8207	2.464	2.7469	0	3.2752	3.1005	0	15.4074	5	Deep intronic	ENSG00000124356.18		Genic
chr2	73942890	73942910	chr2-1611	14.4	+	0	3.8207	2.464	0	0	6.5505	0	0	12.8351	3	LINE	ENSG00000114956.21		TE
chr2	73954366	73954386	chr2-1612	14.4	+	3.6473	0	0	0	0	3.2752	0	0	6.9225	2	First intron	ENSG00000114956.21		Genic
chr2	74013003	74013023	chr2-790	18	+	0	0	0	0	0	0	0	33.4683	33.4683	1	Alu	ENSG00000187605.17	TET3	TE
chr2	74022313	74022333	chr2-1613	14.4	+	0	0	0	0	0	0	12.402	0	12.402	1	Deep intronic	ENSG00000187605.17	TET3	Genic
chr2	74022782	74022802	chr2-1614	18	+	0	0	0	0	13.6848	6.5505	0	13.3873	33.6225	3	Alu	ENSG00000187605.17	TET3	TE
chr2	74023140	74023160	chr2-183	28.9	+	0	7.6414	0	2.7469	13.6848	6.5505	9.3015	0	39.925	5	Deep intronic	ENSG00000187605.17	TET3	Genic
chr2	74151072	74151092	chr2-1615	14.4	+	1.2158	3.8207	2.464	2.7469	0	0	0	0	10.2474	4	Other exon	ENSG00000225439.5	BOLA3-DT	Genic
chr2	74175810	74175830	chr2-1618	14.4	-	2.4315	0	0	0	0	6.5505	0	0	8.982	2	LINE	ENSG00000114978.19		TE
chr2	74201369	74201389	chr2-444	21.7	+	0	0	0	0	0	3.2752	6.201	20.081	29.5572	3	5'UTR	ENSG00000065911.13	MTHFD2	Genic
chr2	74201968	74201988	chr2-84	36.1	+	3.6473	3.8207	2.464	2.7469	0	9.8257	3.1005	0	25.6051	6	Satellite/LC	ENSG00000065911.13	MTHFD2	TE
chr2	74207042	74207062	chr2-272	25.3	+	0	0	2.464	2.7469	0	9.8257	6.201	0	21.2376	4	Other SINE	ENSG00000065911.13	MTHFD2	TE
chr2	74207443	74207463	chr2-445	21.7	+	2.4315	3.8207	2.464	2.7469	0	3.2752	3.1005	0	17.8389	6	Other SINE	ENSG00000065911.13	MTHFD2	TE
chr2	74209049	74209069	chr2-1623	14.4	+	0	0	2.464	2.7469	13.6848	0	3.1005	0	21.9962	4	Alu	ENSG00000065911.13	MTHFD2	TE
chr2	74209570	74209590	chr2-184	25.3	+	2.4315	0	0	0	0	6.5505	6.201	13.3873	28.5703	4	Alu	ENSG00000065911.13	MTHFD2	TE
chr2	74213080	74213100	chr2-792	18	+	0	0	0	2.7469	0	6.5505	6.201	0	15.4984	3	Alu	ENSG00000065911.13	MTHFD2	TE
chr2	74216266	74216286	chr2-1624	14.4	+	1.2158	0	4.928	2.7469	0	0	0	0	8.8907	3	3'UTR	ENSG00000065911.13	MTHFD2	Genic
chr2	74434775	74434795	chr2-1625	14.4	-	0	11.4621	0	0	0	3.2752	0	0	14.7373	2	First intron	ENSG00000114993.17	RTKN	Genic
chr2	74870564	74870584	chr2-793	18	+	2.4315	0	0	0	0	9.8257	0	0	12.2572	2	Satellite/LC	ENSG00000159399.11		TE
chr2	75660510	75660530	chr2-794	18	+	0	0	2.464	2.7469	0	6.5505	3.1005	0	14.8619	4	3'UTR	ENSG00000115364.15		Genic
chr2	75689164	75689184	chr2-795	18	-	2.4315	3.8207	0	2.7469	0	0	6.201	0	15.2001	4	3'UTR	ENSG00000005436.15		Genic
chr2	75691783	75691803	chr2-1626	14.4	-	4.863	0	0	0	0	0	0	0	4.863	1	Proximal intronic	ENSG00000005436.15		Genic
chr2	77240758	77240778	chr2-796	18	-	3.6473	0	2.464	0	0	0	3.1005	0	9.2117	3	LINE	ENSG00000176204.14	LRRTM4	TE
chr2	82207163	82207183	chr2-1631	14.4	+	0	0	0	0	0	0	12.402	0	12.402	1	Alu			TE
chr2	82811661	82811681	chr2-797	18	+	2.4315	0	0	0	0	3.2752	3.1005	6.6937	15.5009	4	TSS-proximal			Genic
chr2	83657764	83657784	chr2-446	25.3	+	1.2158	3.8207	4.928	2.7469	0	3.2752	3.1005	0	19.0871	6	Other exon	ENSG00000199295.1	RNU6-1312P	Genic
chr2	84438654	84438674	chr2-799	18	-	2.4315	0	2.464	0	0	0	3.1005	6.6937	14.6897	4	First intron	ENSG00000163541.13		Genic
chr2	84968235	84968255	chr2-800	14.4	-	1.2158	0	2.464	5.4939	0	0	3.1005	0	12.2741	4	First intron	ENSG00000290085.2	""	Genic
chr2	84969094	84969114	chr2-1632	14.4	-	1.2158	0	0	2.7469	0	3.2752	3.1005	0	10.3384	4	First intron	ENSG00000290085.2	""	Genic
chr2	84981593	84981613	chr2-801	21.7	+	1.2158	0	0	0	0	16.3761	3.1005	0	20.6924	3	First intron	ENSG00000176407.19		Genic
chr2	85004799	85004819	chr2-1633	14.4	+	3.6473	0	0	2.7469	0	0	3.1005	6.6937	16.1884	4	First intron	ENSG00000176407.19		Genic
chr2	85008904	85008924	chr2-1634	14.4	+	2.4315	0	0	0	0	6.5505	0	0	8.982	2	Alu	ENSG00000176407.19		TE
chr2	85016699	85016719	chr2-802	18	+	0	0	0	0	0	16.3761	0	0	16.3761	1	Alu	ENSG00000176407.19		TE
chr2	85075281	85075301	chr2-447	18	+	0	0	0	5.4939	0	9.8257	3.1005	0	18.4201	3	Alu			TE
chr2	85122109	85122129	chr2-1635	14.4	-	1.2158	0	0	0	0	6.5505	0	6.6937	14.4599	3	Alu			TE
chr2	85192702	85192722	chr2-1636	14.4	+	4.863	0	0	0	0	0	0	0	4.863	1	Alu	ENSG00000152284.6		TE
chr2	85313522	85313542	chr2-803	18	-	0	0	0	0	0	16.3761	0	0	16.3761	1	3'UTR-distal			Genic
chr2	85324751	85324771	chr2-1638	14.4	-	1.2158	0	0	0	0	0	9.3015	0	10.5172	2	3'UTR	ENSG00000152291.16		Genic
chr2	85350440	85350460	chr2-1639	14.4	-	2.4315	0	0	2.7469	0	0	3.1005	0	8.2789	3	Deep intronic	ENSG00000042445.15		Genic
chr2	85543147	85543167	chr2-61	36.1	+	3.6473	3.8207	4.928	8.2408	0	0	3.1005	6.6937	30.4309	6	3'UTR	ENSG00000168906.14		Genic
chr2	85544939	85544959	chr2-18	61.4	+	9.726	11.4621	14.784	2.7469	0	0	0	0	38.719	4	3'UTR	ENSG00000168906.14		Genic
chr2	85616583	85616603	chr2-806	18	+	1.2158	0	2.464	2.7469	0	3.2752	3.1005	0	12.8024	5	First intron	ENSG00000168883.21		Genic
chr2	85622429	85622449	chr2-1641	14.4	+	2.4315	3.8207	2.464	0	0	3.2752	0	0	11.9914	4	Alu	ENSG00000168883.21		TE
chr2	85627112	85627132	chr2-1642	14.4	+	3.6473	0	0	0	0	0	3.1005	0	6.7478	2	Alu	ENSG00000168883.21		TE
chr2	85627401	85627421	chr2-1643	14.4	+	2.4315	0	2.464	0	0	3.2752	3.1005	0	11.2712	4	Deep intronic	ENSG00000168883.21		Genic
chr2	85627988	85628008	chr2-119	32.5	+	3.6473	3.8207	2.464	2.7469	0	0	9.3015	0	21.9804	5	Deep intronic	ENSG00000168883.21		Genic
chr2	85632064	85632084	chr2-1644	14.4	+	0	0	9.856	0	0	0	0	0	9.856	1	Deep intronic	ENSG00000168883.21		Genic
chr2	85637610	85637630	chr2-807	18	+	0	0	2.464	0	0	6.5505	6.201	0	15.2154	3	Proximal intronic	ENSG00000168883.21		Genic
chr2	85638197	85638217	chr2-808	18	+	0	0	0	0	13.6848	0	9.3015	6.6937	29.6799	3	Alu	ENSG00000168883.21		TE
chr2	85638506	85638526	chr2-275	25.3	+	1.2158	0	2.464	2.7469	0	3.2752	3.1005	20.081	32.8834	6	Alu	ENSG00000168883.21		TE
chr2	86032631	86032651	chr2-809	14.4	-	3.6473	0	0	0	0	3.2752	3.1005	0	10.023	3	Proximal intronic	ENSG00000068654.18		Genic
chr2	86088009	86088029	chr2-276	25.3	-	6.0788	0	0	0	0	0	6.201	0	12.2798	2	Deep intronic	ENSG00000068654.18		Genic
chr2	86110042	86110062	chr2-1646	14.4	+	2.4315	0	0	5.4939	0	0	0	0	7.9254	2	Deep intronic	ENSG00000132300.20		Genic
chr2	86117628	86117648	chr2-450	21.7	+	2.4315	0	4.928	0	0	3.2752	0	6.6937	17.3284	4	Alu	ENSG00000132300.20		TE
chr2	86120235	86120255	chr2-1647	14.4	+	0	0	2.464	5.4939	0	0	3.1005	6.6937	17.752	4	Deep intronic	ENSG00000132300.20		Genic
chr2	86130842	86130862	chr2-185	32.5	+	3.6473	0	0	8.2408	0	9.8257	0	0	21.7138	3	Deep intronic	ENSG00000132300.20		Genic
chr2	86132755	86132775	chr2-1650	14.4	+	2.4315	0	0	2.7469	0	0	3.1005	0	8.2789	3	Deep intronic	ENSG00000132300.20		Genic
chr2	86152262	86152282	chr2-1651	14.4	-	1.2158	3.8207	0	0	0	3.2752	3.1005	0	11.4122	4	Alu	ENSG00000132305.23		TE
chr2	86168216	86168236	chr2-1652	14.4	-	4.863	0	0	0	0	0	0	0	4.863	1	Deep intronic	ENSG00000132305.23		Genic
chr2	86728925	86728945	chr2-811	18	+	1.2158	3.8207	0	0	0	6.5505	3.1005	0	14.6874	4	Alu	ENSG00000153561.14		TE
chr2	87043476	87043496	chr2-1654	14.4	-	0	0	2.464	5.4939	0	3.2752	0	0	11.2331	3	LTR/ERV	ENSG00000231259.5	ANAPC1P2	TE
chr2	87067786	87067806	chr2-1655	14.4	-	0	0	0	0	0	13.1009	0	0	13.1009	1	Alu	ENSG00000266931.2	""	TE
chr2	91457637	91457657	chr2-186	28.9	-	2.4315	3.8207	0	2.7469	0	3.2752	9.3015	0	21.5759	5	Alu			TE
chr2	95102356	95102376	chr2-451	21.7	-	4.863	0	7.392	2.7469	0	0	0	6.6937	21.6956	4	Deep intronic	ENSG00000144029.15		Genic
chr2	95154343	95154363	chr2-1659	14.4	-	3.6473	0	0	2.7469	0	0	3.1005	0	9.4947	3	LTR/ERV	ENSG00000144026.15		TE
chr2	95409352	95409372	chr2-1660	14.4	+	4.863	0	0	5.4939	0	0	0	0	10.3569	2	Alu	ENSG00000115042.11		TE
chr2	96186147	96186167	chr2-47	43.3	-	0	3.8207	0	0	13.6848	9.8257	0	46.8556	74.1868	4	3'UTR	ENSG00000084090.15		Genic
chr2	96203787	96203807	chr2-1661	14.4	-	1.2158	0	0	0	0	6.5505	0	6.6937	14.4599	3	Alu	ENSG00000084090.15		TE
chr2	96271850	96271870	chr2-1662	14.4	+	0	0	0	2.7469	0	6.5505	3.1005	0	12.3979	3	3'UTR	ENSG00000144021.4		Genic
chr2	96338437	96338457	chr2-1663	14.4	+	1.2158	3.8207	4.928	0	0	0	0	6.6937	16.6581	4	3'UTR-distal	ENSG00000121152.11		Genic
chr2	96361227	96361247	chr2-452	21.7	+	2.4315	0	0	0	0	3.2752	6.201	6.6937	18.6014	4	Alu	ENSG00000121152.11		TE
chr2	96597248	96597268	chr2-813	14.4	-	2.4315	0	0	0	0	3.2752	6.201	0	11.9077	3	LINE	ENSG00000114982.20		TE
chr2	96600805	96600825	chr2-1664	14.4	-	1.2158	0	0	0	0	3.2752	3.1005	6.6937	14.2851	4	Deep intronic	ENSG00000114982.20		Genic
chr2	96620684	96620704	chr2-85	36.1	-	3.6473	0	4.928	2.7469	0	9.8257	6.201	6.6937	34.0425	6	Deep intronic	ENSG00000114982.20		Genic
chr2	96620823	96620843	chr2-62	39.7	-	2.4315	0	2.464	0	0	0	9.3015	33.4683	47.6653	4	Alu	ENSG00000114982.20		TE
chr2	96621633	96621653	chr2-86	36.1	-	2.4315	0	4.928	0	0	16.3761	9.3015	6.6937	39.7308	5	Alu	ENSG00000114982.20		TE
chr2	96621811	96621831	chr2-187	36.1	-	1.2158	0	0	2.7469	0	9.8257	15.5025	0	29.2909	4	LINE	ENSG00000114982.20		TE
chr2	96622395	96622415	chr2-453	21.7	-	0	0	0	2.7469	0	0	15.5025	0	18.2494	2	Alu	ENSG00000114982.20		TE
chr2	96631708	96631728	chr2-454	21.7	-	1.2158	0	4.928	5.4939	0	0	0	6.6937	18.3313	4	First intron	ENSG00000114982.20		Genic
chr2	96632150	96632170	chr2-23	54.1	-	4.863	3.8207	4.928	0	13.6848	6.5505	9.3015	13.3873	56.5357	7	Satellite/LC	ENSG00000114982.20		TE
chr2	96633247	96633267	chr2-63	39.7	-	3.6473	0	2.464	0	0	13.1009	12.402	0	31.6142	4	Alu	ENSG00000114982.20		TE
chr2	96633399	96633419	chr2-188	25.3	-	0	0	2.464	0	0	9.8257	12.402	0	24.6917	3	Alu	ENSG00000114982.20		TE
chr2	96633688	96633708	chr2-278	28.9	-	3.6473	0	0	2.7469	0	6.5505	15.5025	6.6937	35.1408	5	Alu	ENSG00000114982.20		TE
chr2	96637331	96637351	chr2-1672	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	5'UTR	ENSG00000114982.20		Genic
chr2	96777812	96777832	chr2-1673	14.4	+	0	0	0	0	0	6.5505	6.201	0	12.7515	2	Alu	ENSG00000158158.13		TE
chr2	96829622	96829642	chr2-1674	14.4	+	1.2158	3.8207	2.464	0	0	0	0	6.6937	14.1941	4	Deep intronic	ENSG00000168763.17		Genic
chr2	96830709	96830729	chr2-1675	18	+	1.2158	0	0	0	13.6848	9.8257	0	0	24.7262	3	Alu	ENSG00000168763.17		TE
chr2	97116451	97116471	chr2-1676	14.4	+	0	0	0	0	13.6848	3.2752	3.1005	6.6937	26.7541	4	Alu	ENSG00000135976.21	ANKRD36	TE
chr2	97792060	97792080	chr2-1677	14.4	-	1.2158	3.8207	0	0	0	9.8257	0	0	14.8621	3	Deep intronic	ENSG00000075568.18		Genic
chr2	97795440	97795460	chr2-1678	14.4	-	0	0	4.928	2.7469	0	0	6.201	0	13.8759	3	Deep intronic	ENSG00000075568.18		Genic
chr2	97923442	97923462	chr2-1679	14.4	-	0	0	2.464	2.7469	0	0	6.201	0	11.4119	3	Alu	ENSG00000075568.18		TE
chr2	98456511	98456531	chr2-1680	14.4	+	1.2158	0	0	0	0	6.5505	3.1005	0	10.8667	3	Alu	ENSG00000040933.18		TE
chr2	98461557	98461577	chr2-1681	10.8	+	1.2158	0	0	2.7469	13.6848	0	3.1005	0	20.7479	4	LINE	ENSG00000040933.18		TE
chr2	98466553	98466573	chr2-1682	14.4	+	1.2158	0	0	0	0	6.5505	6.201	0	13.9672	3	Other SINE	ENSG00000040933.18		TE
chr2	98579812	98579832	chr2-1683	14.4	+	3.6473	0	0	2.7469	0	0	0	0	6.3942	2	Deep intronic	ENSG00000040933.18		Genic
chr2	98601350	98601370	chr2-1684	10.8	-	2.4315	0	0	0	0	0	6.201	0	8.6325	2	Deep intronic	ENSG00000183513.10		Genic
chr2	98704360	98704380	chr2-1685	14.4	-	0	3.8207	0	0	0	3.2752	6.201	0	13.2969	3	Alu	ENSG00000071073.14		TE
chr2	99171947	99171967	chr2-1686	14.4	-	0	7.6414	0	5.4939	0	0	0	0	13.1353	2	Deep intronic	ENSG00000158411.11	MITD1	Genic
chr2	99172703	99172723	chr2-818	18	-	2.4315	0	2.464	2.7469	0	0	0	6.6937	14.3361	4	Alu	ENSG00000158411.11	MITD1	TE
chr2	99198950	99198970	chr2-1687	14.4	+	0	0	0	0	0	0	12.402	0	12.402	1	3'UTR	ENSG00000185414.21		Genic
chr2	99199043	99199063	chr2-1688	14.4	+	2.4315	0	0	0	0	3.2752	3.1005	0	8.8072	3	3'UTR	ENSG00000185414.21		Genic
chr2	99352653	99352673	chr2-455	21.7	+	1.2158	0	0	2.7469	0	6.5505	6.201	0	16.7141	4	Alu	ENSG00000158417.13		TE
chr2	99387066	99387086	chr2-24	54.1	+	3.6473	0	2.464	0	0	19.6514	12.402	6.6937	44.8583	5	Alu	ENSG00000158417.13		TE
chr2	99399419	99399439	chr2-819	18	+	1.2158	0	2.464	5.4939	0	0	0	6.6937	15.8673	4	3'UTR	ENSG00000158417.13		Genic
chr2	99401785	99401805	chr2-1689	10.8	+	1.2158	0	0	5.4939	0	3.2752	0	0	9.9849	3	3'UTR-distal			Genic
chr2	99441459	99441479	chr2-1690	14.4	-	2.4315	0	0	0	0	0	0	20.081	22.5125	2	Deep intronic	ENSG00000135945.11		Genic
chr2	99454214	99454234	chr2-1691	14.4	-	1.2158	0	2.464	0	0	3.2752	6.201	0	13.156	4	Alu	ENSG00000135945.11		TE
chr2	99483097	99483117	chr2-1694	14.4	-	0	3.8207	0	0	0	3.2752	3.1005	6.6937	16.8901	4	First intron	ENSG00000135945.11		Genic
