chr	start	end	name	score	strand	tagNumber(k)	mutationFreq(m)	FDR	count(>=m,k)	annotation	gene	external_gene_name	grouped_annotation
chr22	21497568	21497569	chr22_r_c375[k=2][m=3]	3	-	2	3	0	44	First intron	ENSG00000293427.2	""	Genic
chr22	21498277	21498278	chr22_r_c376[k=2][m=3]	3	-	2	3	0	44	First intron	ENSG00000293427.2	""	Genic
chr22	21512351	21512352	chr22_r_c389[k=2][m=3]	3	-	2	3	0	44	First intron	ENSG00000293427.2	""	Genic
chr22	21512534	21512535	chr22_r_c390[k=2][m=3]	3	-	2	3	0	44	First intron	ENSG00000293427.2	""	Genic
chr22	23339884	23339885	chr22_f_c525[k=2][m=3]	3	+	2	3	0	44	Other SINE			TE
chr22	24670119	24670120	chr22_f_c688[k=2][m=3]	3	+	2	3	0	44	Other SINE			TE
chr22	29894165	29894166	chr22_f_c1057[k=2][m=3]	3	+	2	3	0	44	First intron	ENSG00000100330.17		Genic
chr22	42373994	42373995	chr22_f_c1801[k=2][m=3]	3	+	2	3	0	44	Alu			TE
chr22	45187043	45187044	chr22_f_c1884[k=2][m=3]	3	+	2	3	0	44	3'UTR	ENSG00000093000.20		Genic
chr22	45187054	45187055	chr22_f_c1885[k=2][m=3]	3	+	2	3	0	44	3'UTR	ENSG00000093000.20		Genic
chr2	63479854	63479855	chr2_r_c1657[k=2][m=3]	3	-	2	3	0	84	LINE	ENSG00000143951.17		TE
chr2	86956719	86956720	chr2_f_c2076[k=2][m=3]	3	+	2	3	0	84	LINE	ENSG00000187627.18	RGPD1	TE
chr2	87013978	87013979	chr2_r_c2249[k=2][m=3]	3	-	2	3	0	84	3'UTR	ENSG00000183281.16		Genic
chr2	87046633	87046634	chr2_r_c2258[k=2][m=3]	3	-	2	3	0	84	Deep intronic	ENSG00000231259.5	ANAPC1P2	Genic
chr2	87722966	87722967	chr2_f_c2133[k=2][m=3]	3	+	2	3	0	84	Deep intronic	ENSG00000234231.4	ANAPC1P4	Genic
chr2	87755954	87755955	chr2_f_c2141[k=2][m=3]	3	+	2	3	0	84	3'UTR	ENSG00000125551.20		Genic
chr2	87804087	87804088	chr2_r_c2270[k=2][m=3]	3	-	2	3	0	84	Alu	ENSG00000185304.17		TE
chr2	88785549	88785550	chr2_f_c2156[k=2][m=3]	3	+	2	3	0	84	Deep intronic	ENSG00000230006.10	ANKRD36BP2	Genic
chr2	94198697	94198698	chr2_r_c2302[k=2][m=3]	3	-	2	3	0	84	Deep intronic	ENSG00000286156.4	BMS1P23	Genic
chr2	95842526	95842527	chr2_r_c2330[k=2][m=3]	3	-	2	3	0	84	3'UTR-distal			Genic
chr2	95843807	95843808	chr2_r_c2332[k=2][m=3]	3	-	2	3	0	84	3'UTR-distal			Genic
chr2	95844343	95844344	chr2_r_c2334[k=2][m=3]	3	-	2	3	0	84	3'UTR-distal			Genic
chr2	95855804	95855805	chr2_r_c2339[k=2][m=3]	3	-	2	3	0	84	CDS	ENSG00000174501.15	ANKRD36C	Genic
chr2	95863559	95863560	chr2_r_c2342[k=2][m=3]	3	-	2	3	0	84	LINE	ENSG00000174501.15	ANKRD36C	TE
chr2	95865195	95865196	chr2_r_c2343[k=2][m=3]	3	-	2	3	0	84	LINE	ENSG00000174501.15	ANKRD36C	TE
chr2	95877273	95877274	chr2_r_c2350[k=2][m=3]	3	-	2	3	0	84	Deep intronic	ENSG00000174501.15	ANKRD36C	Genic
chr2	95877887	95877888	chr2_r_c2351[k=2][m=3]	3	-	2	3	0	84	Deep intronic	ENSG00000174501.15	ANKRD36C	Genic
chr2	97223413	97223414	chr2_f_c2274[k=2][m=3]	3	+	2	3	0	84	Deep intronic	ENSG00000135976.21	ANKRD36	Genic
chr2	97224026	97224027	chr2_f_c2275[k=2][m=3]	3	+	2	3	0	84	Deep intronic	ENSG00000135976.21	ANKRD36	Genic
chr2	97232961	97232962	chr2_f_c2278[k=2][m=3]	3	+	2	3	0	84	Deep intronic	ENSG00000135976.21	ANKRD36	Genic
chr2	97236112	97236113	chr2_f_c2281[k=2][m=3]	3	+	2	3	0	84	LINE	ENSG00000135976.21	ANKRD36	TE
chr2	97253715	97253716	chr2_f_c2291[k=2][m=3]	3	+	2	3	0	84	Deep intronic	ENSG00000135976.21	ANKRD36	Genic
chr2	97257511	97257512	chr2_f_c2295[k=2][m=3]	3	+	2	3	0	84	LINE	ENSG00000135976.21	ANKRD36	TE
chr2	97498418	97498419	chr2_r_c2475[k=2][m=3]	3	-	2	3	0	84	LINE	ENSG00000196912.13	ANKRD36B	TE
chr2	97499695	97499696	chr2_r_c2478[k=2][m=3]	3	-	2	3	0	84	LINE	ENSG00000196912.13	ANKRD36B	TE
chr2	97500231	97500232	chr2_r_c2479[k=2][m=3]	3	-	2	3	0	84	LINE	ENSG00000196912.13	ANKRD36B	TE
chr2	97503492	97503493	chr2_r_c2482[k=2][m=3]	3	-	2	3	0	84	Deep intronic	ENSG00000196912.13	ANKRD36B	Genic
chr2	97521080	97521081	chr2_r_c2492[k=2][m=3]	3	-	2	3	0	84	LINE	ENSG00000196912.13	ANKRD36B	TE
chr2	97533145	97533146	chr2_r_c2496[k=2][m=3]	3	-	2	3	0	84	Deep intronic	ENSG00000196912.13	ANKRD36B	Genic
chr2	97533759	97533760	chr2_r_c2497[k=2][m=3]	3	-	2	3	0	84	Deep intronic	ENSG00000196912.13	ANKRD36B	Genic
chr3	130173112	130173113	chr3_f_c3898[k=2][m=3]	3	+	2	3	0	24	LTR/ERV	ENSG00000249846.8	LINC02021	TE
chr4	139016821	139016822	chr4_f_c2785[k=2][m=3]	3	+	2	3	0	28	Alu	ENSG00000151014.7		TE
chr4	165019298	165019299	chr4_f_c3239[k=2][m=3]	3	+	2	3	0	28	First intron	ENSG00000176979.14	TRIM60	Genic
chr4	39706178	39706179	chr4_f_c1006[k=2][m=3]	3	+	2	3	0	28	Alu	ENSG00000078140.15		TE
chr5	113571082	113571083	chr5_f_c2378[k=2][m=3]	3	+	2	3	0	98	LINE	ENSG00000047188.17		TE
chr5	138288285	138288286	chr5_f_c2909[k=2][m=3]	3	+	2	3	0	98	Alu			TE
chr5	20302159	20302160	chr5_r_c168[k=2][m=3]	3	-	2	3	0	98	First intron	ENSG00000145526.13		Genic
chr5	20302171	20302172	chr5_r_c169[k=2][m=3]	3	-	2	3	0	98	First intron	ENSG00000145526.13		Genic
chr5	21463886	21463887	chr5_f_c273[k=2][m=3]	3	+	2	3	0	98	LTR/ERV	ENSG00000183666.20	GUSBP1	TE
chr5	21463888	21463889	chr5_f_c274[k=2][m=3]	3	+	2	3	0	98	LTR/ERV	ENSG00000183666.20	GUSBP1	TE
chr5	21488283	21488284	chr5_f_c281[k=2][m=3]	3	+	2	3	0	98	First intron	ENSG00000183666.20	GUSBP1	Genic
chr5	37384936	37384937	chr5_f_c488[k=2][m=3]	3	+	2	3	0	98	LTR/ERV	ENSG00000082068.10		TE
chr5	37384938	37384939	chr5_f_c489[k=2][m=3]	3	+	2	3	0	98	LTR/ERV	ENSG00000082068.10		TE
chr5	43495675	43495676	chr5_r_c493[k=2][m=3]	3	-	2	3	0	98	Deep intronic	ENSG00000172244.10		Genic
chr5	61206454	61206455	chr5_f_c784[k=2][m=3]	3	+	2	3	0	98	LTR/ERV	ENSG00000251279.4	SMIM15-AS1	TE
chr5	69560389	69560390	chr5_f_c1160[k=2][m=3]	3	+	2	3	0	98	3'UTR-distal	ENSG00000183474.17		Genic
chr5	69567576	69567577	chr5_f_c1168[k=2][m=3]	3	+	2	3	0	98	3'UTR-distal	ENSG00000183474.17		Genic
chr5	69569134	69569135	chr5_f_c1171[k=2][m=3]	3	+	2	3	0	98	Deep intronic	ENSG00000183474.17		Genic
chr5	69573832	69573833	chr5_f_c1175[k=2][m=3]	3	+	2	3	0	98	Deep intronic	ENSG00000183474.17		Genic
chr5	69581386	69581387	chr5_f_c1184[k=2][m=3]	3	+	2	3	0	98	Other SINE	ENSG00000183474.17		TE
chr5	69593517	69593518	chr5_f_c1191[k=2][m=3]	3	+	2	3	0	98	3'UTR	ENSG00000183474.17		Genic
chr5	69595182	69595183	chr5_f_c1193[k=2][m=3]	3	+	2	3	0	98	3'UTR	ENSG00000183474.17		Genic
chr5	69598234	69598235	chr5_f_c1203[k=2][m=3]	3	+	2	3	0	98	3'UTR-distal			Genic
chr5	70090851	70090852	chr5_f_c1273[k=2][m=3]	3	+	2	3	0	98	Deep intronic			Genic
chr5	70111934	70111935	chr5_r_c890[k=2][m=3]	3	-	2	3	0	98	Deep intronic	ENSG00000179978.11	NAIPP2	Genic
chr5	70114081	70114082	chr5_r_c892[k=2][m=3]	3	-	2	3	0	98	Alu	ENSG00000179978.11	NAIPP2	TE
chr5	70415536	70415537	chr5_f_c1284[k=2][m=3]	3	+	2	3	0	98	First intron	ENSG00000226259.11	GTF2H2B	Genic
chr5	70422722	70422723	chr5_f_c1293[k=2][m=3]	3	+	2	3	0	98	First intron	ENSG00000226259.11	GTF2H2B	Genic
chr5	70424272	70424273	chr5_f_c1298[k=2][m=3]	3	+	2	3	0	98	First intron	ENSG00000226259.11	GTF2H2B	Genic
chr5	70425195	70425196	chr5_f_c1299[k=2][m=3]	3	+	2	3	0	98	First intron	ENSG00000226259.11	GTF2H2B	Genic
chr5	70428972	70428973	chr5_f_c1300[k=2][m=3]	3	+	2	3	0	98	First intron	ENSG00000226259.11	GTF2H2B	Genic
chr5	70436551	70436552	chr5_f_c1303[k=2][m=3]	3	+	2	3	0	98	Other SINE	ENSG00000226259.11	GTF2H2B	TE
chr5	70448672	70448673	chr5_f_c1312[k=2][m=3]	3	+	2	3	0	98	TSS-proximal			Genic
chr5	70450316	70450317	chr5_f_c1314[k=2][m=3]	3	+	2	3	0	98	Other exon	ENSG00000269983.1	""	Genic
chr5	70453378	70453379	chr5_f_c1324[k=2][m=3]	3	+	2	3	0	98	Alu			TE
chr5	70966298	70966299	chr5_f_c1398[k=2][m=3]	3	+	2	3	0	98	First intron	ENSG00000297885.1	""	Genic
chr5	70987401	70987402	chr5_r_c952[k=2][m=3]	3	-	2	3	0	98	Deep intronic	ENSG00000249437.9		Genic
chr5	70989546	70989547	chr5_r_c954[k=2][m=3]	3	-	2	3	0	98	Alu	ENSG00000249437.9		TE
chr5	71027498	71027499	chr5_r_c955[k=2][m=3]	3	-	2	3	0	98	3'UTR-distal			Genic
chr5	71029643	71029644	chr5_r_c957[k=2][m=3]	3	-	2	3	0	98	3'UTR-distal			Genic
chr5	71032704	71032705	chr5_r_c966[k=2][m=3]	3	-	2	3	0	98	3'UTR-distal	ENSG00000289810.1	""	Genic
chr5	71046479	71046480	chr5_r_c974[k=2][m=3]	3	-	2	3	0	98	Other SINE	ENSG00000145736.16		TE
chr5	71054059	71054060	chr5_r_c983[k=2][m=3]	3	-	2	3	0	98	Deep intronic	ENSG00000145736.16		Genic
chr5	71058767	71058768	chr5_r_c985[k=2][m=3]	3	-	2	3	0	98	Deep intronic	ENSG00000145736.16		Genic
chr5	71067506	71067507	chr5_r_c996[k=2][m=3]	3	-	2	3	0	98	5'UTR	ENSG00000145736.16		Genic
chr5	71094461	71094462	chr5_f_c1404[k=2][m=3]	3	+	2	3	0	98	Deep intronic			Genic
chr5	71099076	71099077	chr5_f_c1409[k=2][m=3]	3	+	2	3	0	98	First intron	ENSG00000296380.1	""	Genic
chr5	71102758	71102759	chr5_f_c1412[k=2][m=3]	3	+	2	3	0	98	LINE	ENSG00000296380.1	""	TE
chr5	71112287	71112288	chr5_r_c1005[k=2][m=3]	3	-	2	3	0	98	Deep intronic	ENSG00000251634.2	NAIPP4	Genic
chr5	71114432	71114433	chr5_r_c1008[k=2][m=3]	3	-	2	3	0	98	Alu	ENSG00000251634.2	NAIPP4	TE
chr5	80645096	80645097	chr5_r_c1343[k=2][m=3]	3	-	2	3	0	98	LTR/ERV	ENSG00000228716.8		TE
chr7	100338851	100338852	chr7_f_c2963[k=2][m=3]	3	+	2	3	0	106	Other exon	ENSG00000242294.7	STAG3L5P	Genic
chr7	102347242	102347243	chr7_f_c3106[k=2][m=3]	3	+	2	3	0	106	Deep intronic			Genic
chr7	102357879	102357880	chr7_f_c3116[k=2][m=3]	3	+	2	3	0	106	LINE			TE
chr7	103309079	103309080	chr7_f_c3175[k=2][m=3]	3	+	2	3	0	106	CDS	ENSG00000105819.16		Genic
chr7	128581403	128581404	chr7_f_c3685[k=2][m=3]	3	+	2	3	0	106	Alu	ENSG00000242588.8	""	TE
chr7	128636021	128636022	chr7_f_c3709[k=2][m=3]	3	+	2	3	0	106	Deep intronic	ENSG00000242588.8	""	Genic
chr7	22510676	22510677	chr7_r_c402[k=2][m=3]	3	-	2	3	0	106	First intron	ENSG00000105889.17		Genic
chr7	22511217	22511218	chr7_r_c405[k=2][m=3]	3	-	2	3	0	106	First intron	ENSG00000105889.17		Genic
chr7	43973974	43973975	chr7_r_c1144[k=2][m=3]	3	-	2	3	0	106	Deep intronic	ENSG00000290758.3	POLR2J4	Genic
chr7	43981137	43981138	chr7_r_c1146[k=2][m=3]	3	-	2	3	0	106	Alu	ENSG00000290758.3	POLR2J4	TE
chr7	43985613	43985614	chr7_r_c1150[k=2][m=3]	3	-	2	3	0	106	Deep intronic	ENSG00000239556.4	UPK3BL3P	Genic
chr7	43988919	43988920	chr7_r_c1154[k=2][m=3]	3	-	2	3	0	106	First intron	ENSG00000239556.4	UPK3BL3P	Genic
chr7	43992302	43992303	chr7_r_c1159[k=2][m=3]	3	-	2	3	0	106	LTR/ERV	ENSG00000290758.3	POLR2J4	TE
chr7	45761124	45761125	chr7_r_c1270[k=2][m=3]	3	-	2	3	0	106	First intron	ENSG00000214765.11	SEPTIN7P2	Genic
chr7	5036395	5036396	chr7_f_c225[k=2][m=3]	3	+	2	3	0	106	LINE	ENSG00000272968.5	RBAK-RBAKDN	TE
chr7	51406670	51406671	chr7_r_c1358[k=2][m=3]	3	-	2	3	0	106	Alu			TE
chr7	56392478	56392479	chr7_r_c1392[k=2][m=3]	3	-	2	3	0	106	Alu			TE
chr7	5911138	5911139	chr7_f_c261[k=2][m=3]	3	+	2	3	0	106	Deep intronic	ENSG00000122674.13		Genic
chr7	65153078	65153079	chr7_f_c1488[k=2][m=3]	3	+	2	3	0	106	Other exon	ENSG00000164669.14	INTS4P1	Genic
chr7	65542909	65542910	chr7_r_c1430[k=2][m=3]	3	-	2	3	0	106	Other exon	ENSG00000235421.1	""	Genic
chr7	65659741	65659742	chr7_f_c1531[k=2][m=3]	3	+	2	3	0	106	Other exon	ENSG00000273024.7	INTS4P2	Genic
chr7	67284964	67284965	chr7_r_c1503[k=2][m=3]	3	-	2	3	0	106	Deep intronic	ENSG00000291154.2	""	Genic
chr7	67284977	67284978	chr7_r_c1504[k=2][m=3]	3	-	2	3	0	106	Deep intronic	ENSG00000291154.2	""	Genic
chr7	6823114	6823115	chr7_r_c273[k=2][m=3]	3	-	2	3	0	106	Proximal intronic	ENSG00000146574.17		Genic
chr7	7210032	7210033	chr7_f_c311[k=2][m=3]	3	+	2	3	0	106	LTR/ERV	ENSG00000106392.12		TE
chr7	72884378	72884379	chr7_f_c2016[k=2][m=3]	3	+	2	3	0	106	LINE	ENSG00000196313.14		TE
chr7	72937836	72937837	chr7_f_c2047[k=2][m=3]	3	+	2	3	0	106	LINE	ENSG00000196313.14		TE
chr7	73124643	73124644	chr7_f_c2053[k=2][m=3]	3	+	2	3	0	106	Deep intronic			Genic
chr7	73200925	73200926	chr7_f_c2069[k=2][m=3]	3	+	2	3	0	106	Proximal intronic	ENSG00000233369.8	GTF2IP4	Genic
chr7	73202062	73202063	chr7_f_c2070[k=2][m=3]	3	+	2	3	0	106	Proximal intronic	ENSG00000233369.8	GTF2IP4	Genic
chr7	73205217	73205218	chr7_f_c2072[k=2][m=3]	3	+	2	3	0	106	Proximal intronic	ENSG00000233369.8	GTF2IP4	Genic
chr7	73205823	73205824	chr7_f_c2074[k=2][m=3]	3	+	2	3	0	106	Deep intronic	ENSG00000293241.2	GTF2IP4	Genic
chr7	73206316	73206317	chr7_f_c2076[k=2][m=3]	3	+	2	3	0	106	Other exon	ENSG00000293241.2	GTF2IP4	Genic
chr7	73292408	73292409	chr7_f_c2082[k=2][m=3]	3	+	2	3	0	106	LINE			TE
chr7	74734596	74734597	chr7_f_c2175[k=2][m=3]	3	+	2	3	0	106	Alu	ENSG00000263001.10		TE
chr7	74754322	74754323	chr7_f_c2185[k=2][m=3]	3	+	2	3	0	106	CDS	ENSG00000263001.10		Genic
chr7	74755459	74755460	chr7_f_c2186[k=2][m=3]	3	+	2	3	0	106	Deep intronic	ENSG00000263001.10		Genic
chr7	74758614	74758615	chr7_f_c2188[k=2][m=3]	3	+	2	3	0	106	Proximal intronic	ENSG00000263001.10		Genic
chr7	74759220	74759221	chr7_f_c2190[k=2][m=3]	3	+	2	3	0	106	3'UTR	ENSG00000263001.10		Genic
chr7	74759712	74759713	chr7_f_c2192[k=2][m=3]	3	+	2	3	0	106	3'UTR	ENSG00000263001.10		Genic
chr7	74933438	74933439	chr7_f_c2201[k=2][m=3]	3	+	2	3	0	106	Deep intronic	ENSG00000304176.1	""	Genic
chr7	75362050	75362051	chr7_f_c2219[k=2][m=3]	3	+	2	3	0	106	Other exon	ENSG00000205583.15	STAG3L1	Genic
chr7	75368116	75368117	chr7_f_c2226[k=2][m=3]	3	+	2	3	0	106	Alu	ENSG00000290951.2	""	TE
chr7	77054278	77054279	chr7_f_c2361[k=2][m=3]	3	+	2	3	0	106	Deep intronic			Genic
chr7	77063399	77063400	chr7_f_c2366[k=2][m=3]	3	+	2	3	0	106	Alu			TE
chr7	77063832	77063833	chr7_f_c2367[k=2][m=3]	3	+	2	3	0	106	Alu			TE
chr7	7783262	7783263	chr7_f_c350[k=2][m=3]	3	+	2	3	0	106	Deep intronic	ENSG00000219545.13		Genic
chr8	12056965	12056966	chr8_f_c152[k=2][m=3]	3	+	2	3	0	9	LINE			TE
chr8	12303529	12303530	chr8_f_c172[k=2][m=3]	3	+	2	3	0	9	LINE			TE
chr8	12536774	12536775	chr8_f_c202[k=2][m=3]	3	+	2	3	0	9	LTR/ERV	ENSG00000227888.5	FAM66A	TE
chr8	438555	438556	chr8_f_c5[k=2][m=3]	3	+	2	3	0	9	Deep intronic	ENSG00000147364.18		Genic
chr8	7158566	7158567	chr8_f_c71[k=2][m=3]	3	+	2	3	0	9	LTR/ERV	ENSG00000290357.2	""	TE
chr9	61942631	61942632	chr9_f_c932[k=2][m=3]	3	+	2	3	0	61	Alu	ENSG00000231527.8	FAM27C	TE
chr9	63804926	63804927	chr9_f_c955[k=2][m=3]	3	+	2	3	0	61	LTR/ERV			TE
chrX	101149699	101149700	chrX_f_c1762[k=2][m=3]	3	+	2	3	0	24	Alu	ENSG00000102384.15		TE
chrX	103970518	103970519	chrX_f_c1911[k=2][m=3]	3	+	2	3	0	24	3'UTR-distal			Genic
chrX	104035875	104035876	chrX_f_c1913[k=2][m=3]	3	+	2	3	0	24	Deep intronic			Genic
chrX	104068341	104068342	chrX_r_c2547[k=2][m=3]	3	-	2	3	0	24	Deep intronic	ENSG00000269226.9		Genic
chrX	115610310	115610311	chrX_f_c2209[k=2][m=3]	3	+	2	3	0	24	5'UTR	ENSG00000102024.20		Genic
chrX	119786677	119786678	chrX_r_c3096[k=2][m=3]	3	-	2	3	0	24	3'UTR	ENSG00000198918.9		Genic
chrX	136859687	136859688	chrX_r_c3678[k=2][m=3]	3	-	2	3	0	24	3'UTR-distal			Genic
chrX	13700946	13700947	chrX_f_c141[k=2][m=3]	3	+	2	3	0	24	Alu	ENSG00000123595.9		TE
chrX	139854311	139854312	chrX_r_c3745[k=2][m=3]	3	-	2	3	0	24	LTR/ERV	ENSG00000101974.15	ATP11C	TE
chrX	3822350	3822351	chrX_r_c66[k=2][m=3]	3	-	2	3	0	24	First intron	ENSG00000285756.3	""	Genic
chrX	3860766	3860767	chrX_r_c97[k=2][m=3]	3	-	2	3	0	24	First intron	ENSG00000285756.3	""	Genic
chrX	3899192	3899193	chrX_r_c123[k=2][m=3]	3	-	2	3	0	24	First intron	ENSG00000285756.3	""	Genic
chrX	68784618	68784619	chrX_f_c1168[k=2][m=3]	3	+	2	3	0	24	Other exon	ENSG00000213740.2	SERBP1P1	Genic
chrY	23472472	23472473	chrY_f_c55[k=2][m=3]	3	+	2	3	0	7	Deep intronic	ENSG00000305624.1	""	Genic
chrY	26198136	26198137	chrY_r_c85[k=2][m=3]	3	-	2	3	0	7	Deep intronic	ENSG00000299596.1	""	Genic
chrY	6500298	6500299	chrY_f_c36[k=2][m=3]	3	+	2	3	0	7	LINE			TE
chr10	45995178	45995179	chr10_f_c1136[k=3][m=3]	3	+	3	3	0	65	First intron	ENSG00000265354.5		Genic
chr10	46794471	46794472	chr10_f_c1165[k=3][m=3]	3	+	3	3	0	65	Deep intronic	ENSG00000204177.13	BMS1P1	Genic
chr10	46801509	46801510	chr10_f_c1179[k=3][m=3]	3	+	3	3	0	65	Deep intronic	ENSG00000291069.2	BMS1P1	Genic
chr10	46807198	46807199	chr10_f_c1191[k=3][m=3]	3	+	3	3	0	65	Deep intronic	ENSG00000291069.2	BMS1P1	Genic
chr10	49979969	49979970	chr10_f_c1317[k=3][m=3]	3	+	3	3	0	65	3'UTR-distal	ENSG00000178440.9	TIMM23B-AGAP6	Genic
chr10	49981999	49982000	chr10_f_c1325[k=3][m=3]	3	+	3	3	0	65	3'UTR-distal	ENSG00000178440.9	TIMM23B-AGAP6	Genic
chr1	10108568	10108569	chr1_f_c284[k=3][m=3]	3	+	3	3	0	119	Deep intronic	ENSG00000130939.21		Genic
chr11	134124568	134124569	chr11_r_c2925[k=3][m=3]	3	-	3	3	0	6	TSS-proximal			Genic
chr1	120416911	120416912	chr1_f_c4781[k=3][m=3]	3	+	3	3	0	119	LINE	ENSG00000270231.6		TE
chr1	120417595	120417596	chr1_f_c4782[k=3][m=3]	3	+	3	3	0	119	Alu	ENSG00000270231.6		TE
chr1	121220043	121220044	chr1_f_c4871[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000171943.13		Genic
chr1	121257806	121257807	chr1_f_c4893[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000171943.13		Genic
chr1	121257808	121257809	chr1_f_c4894[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000171943.13		Genic
chr1	121335866	121335867	chr1_f_c4922[k=3][m=3]	3	+	3	3	0	119	LINE	ENSG00000171943.13		TE
chr1	144007659	144007660	chr1_f_c4997[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	146947812	146947813	chr1_f_c5114[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000268043.10		Genic
chr11	57780116	57780117	chr11_f_c1256[k=3][m=3]	3	+	3	3	0	6	Alu	ENSG00000198561.17		TE
chr1	161540275	161540276	chr1_f_c5787[k=3][m=3]	3	+	3	3	0	119	tRNA*	ENSG00000273112.1	""	ncRNA
chr11	73676619	73676620	chr11_r_c1835[k=3][m=3]	3	-	3	3	0	6	3'UTR	ENSG00000175582.21		Genic
chr11	77892378	77892379	chr11_r_c1985[k=3][m=3]	3	-	3	3	0	6	LINE	ENSG00000149262.20		TE
chr11	881512	881513	chr11_r_c51[k=3][m=3]	3	-	3	3	0	6	3'UTR	ENSG00000177830.19		Genic
chr1	203838017	203838018	chr1_f_c7220[k=3][m=3]	3	+	3	3	0	119	3'UTR	ENSG00000058673.17	ZC3H11A	Genic
chr1	206276307	206276308	chr1_f_c7395[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000266028.9		Genic
chr1	206276309	206276310	chr1_f_c7396[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000266028.9		Genic
chr1	206333761	206333762	chr1_f_c7410[k=3][m=3]	3	+	3	3	0	119	Other SINE	ENSG00000266028.9		TE
chr1	206354204	206354205	chr1_f_c7423[k=3][m=3]	3	+	3	3	0	119	LINE	ENSG00000266028.9		TE
chr12	122759174	122759175	chr12_f_c3261[k=3][m=3]	3	+	3	3	0	13	LINE	ENSG00000139726.12		TE
chr1	223997915	223997916	chr1_f_c7968[k=3][m=3]	3	+	3	3	0	119	LINE	ENSG00000185495.11	SEPTIN7P13	TE
chr1	223998001	223998002	chr1_f_c7969[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000185495.11	SEPTIN7P13	Genic
chr1	224006405	224006406	chr1_f_c7983[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000290989.2	SEPTIN7P13	Genic
chr12	2871169	2871170	chr12_r_c68[k=3][m=3]	3	-	3	3	0	13	LINE	ENSG00000111206.14		TE
chr12	31094037	31094038	chr12_f_c912[k=3][m=3]	3	+	3	3	0	13	Deep intronic	ENSG00000013573.18		Genic
chr12	45894724	45894725	chr12_f_c1159[k=3][m=3]	3	+	3	3	0	13	Deep intronic	ENSG00000189079.19		Genic
chr12	64421358	64421359	chr12_f_c1795[k=3][m=3]	3	+	3	3	0	13	CDS	ENSG00000184575.13		Genic
chr12	83070455	83070456	chr12_f_c2330[k=3][m=3]	3	+	3	3	0	13	LINE	ENSG00000179104.9	TMTC2	TE
chr12	9303419	9303420	chr12_f_c418[k=3][m=3]	3	+	3	3	0	13	Deep intronic	ENSG00000111788.10	DDX12B	Genic
chr12	9428420	9428421	chr12_r_c141[k=3][m=3]	3	-	3	3	0	13	Other SINE	ENSG00000214826.6		TE
chr1	36265492	36265493	chr1_f_c1704[k=3][m=3]	3	+	3	3	0	119	First intron	ENSG00000054118.16		Genic
chr14	19075030	19075031	chr14_f_c38[k=3][m=3]	3	+	3	3	0	22	Deep intronic	ENSG00000286614.1	""	Genic
chr14	19079173	19079174	chr14_f_c50[k=3][m=3]	3	+	3	3	0	22	LINE	ENSG00000293329.2	DUXAP9	TE
chr14	19084759	19084760	chr14_f_c52[k=3][m=3]	3	+	3	3	0	22	Alu	ENSG00000293329.2	DUXAP9	TE
chr14	19084994	19084995	chr14_f_c54[k=3][m=3]	3	+	3	3	0	22	LINE	ENSG00000293329.2	DUXAP9	TE
chr14	19090893	19090894	chr14_f_c60[k=3][m=3]	3	+	3	3	0	22	Deep intronic	ENSG00000293329.2	DUXAP9	Genic
chr14	19264834	19264835	chr14_r_c10[k=3][m=3]	3	-	3	3	0	22	First intron	ENSG00000285990.1	NBEAP6	Genic
chr14	19305169	19305170	chr14_r_c42[k=3][m=3]	3	-	3	3	0	22	Deep intronic	ENSG00000292986.2	DUXAP10	Genic
chr14	19309129	19309130	chr14_r_c52[k=3][m=3]	3	-	3	3	0	22	Deep intronic	ENSG00000292986.2	DUXAP10	Genic
chr14	19320869	19320870	chr14_r_c59[k=3][m=3]	3	-	3	3	0	22	LINE	ENSG00000292986.2	DUXAP10	TE
chr14	19325011	19325012	chr14_r_c70[k=3][m=3]	3	-	3	3	0	22	Deep intronic	ENSG00000287515.1	""	Genic
chr14	19325013	19325014	chr14_r_c71[k=3][m=3]	3	-	3	3	0	22	Deep intronic	ENSG00000287515.1	""	Genic
chr14	49586724	49586725	chr14_f_c622[k=3][m=3]	3	+	3	3	0	22	First intron	ENSG00000276168.1	RN7SL1	Genic
chr14	67855775	67855776	chr14_f_c1437[k=3][m=3]	3	+	3	3	0	22	Deep intronic	ENSG00000182185.19	RAD51B	Genic
chr14	68054011	68054012	chr14_f_c1530[k=3][m=3]	3	+	3	3	0	22	LINE	ENSG00000182185.19	RAD51B	TE
chr15	22536082	22536083	chr15_f_c32[k=3][m=3]	3	+	3	3	0	39	LINE	ENSG00000276550.6	HERC2P2	TE
chr15	22574862	22574863	chr15_f_c47[k=3][m=3]	3	+	3	3	0	39	LINE	ENSG00000276550.6	HERC2P2	TE
