chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr2	31860379	31860380	CITS_714[gene=chr2_r_c5656][PH=8][PH0=0.00][P=1.00e-100]	8	-	3'UTR-distal	""	""	Genic	1e-100
chr2	33767510	33767511	CITS_722[gene=chr2_r_c5807][PH=15][PH0=0.00][P=1.00e-100]	15	-	Deep intronic	""	""	Genic	1e-100
chr2	38356717	38356718	CITS_728[gene=chr2_r_c6722][PH=8][PH0=0.23][P=7.89e-08]	8	-	First intron	ENSG00000119787.15	""	Genic	7.89e-08
chr2	39072868	39072869	CITS_730[gene=chr2_r_c7102][PH=5][PH0=0.00][P=1.00e-100]	5	-	Satellite/LC	ENSG00000115904.16	""	TE	1e-100
chr2	42350532	42350533	CITS_734[gene=chr2_r_c7690][PH=7][PH0=0.45][P=1.21e-04]	7	-	3'UTR	ENSG00000115944.16	""	Genic	0.000121
chr2	42351134	42351135	CITS_735[gene=chr2_r_c7695][PH=9][PH0=0.31][P=5.96e-08]	9	-	3'UTR	ENSG00000115944.16	""	Genic	5.96e-08
chr2	43222538	43222539	CITS_736[gene=chr2_r_c7911][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000152518.9	""	Genic	1e-100
chr2	43223372	43223373	CITS_737[gene=chr2_r_c7911][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSG00000152518.9	""	Genic	1e-100
chr2	43224101	43224102	CITS_740[gene=chr2_r_c7911][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSG00000152518.9	""	Genic	1e-100
chr2	47160269	47160270	CITS_746[gene=chr2_r_c9164][PH=6][PH0=0.35][P=7.60e-04]	6	-	3'UTR	ENSG00000143933.21	""	Genic	0.00076
chr2	47160691	47160692	CITS_747[gene=chr2_r_c9172][PH=5][PH0=0.20][P=4.63e-04]	5	-	3'UTR	ENSG00000143933.21	""	Genic	0.000463
chr2	47172063	47172064	CITS_748[gene=chr2_r_c9228][PH=7][PH0=0.24][P=2.36e-06]	7	-	First intron	ENSG00000143933.21	""	Genic	2.36e-06
chr2	49785588	49785589	CITS_754[gene=chr2_r_c9538][PH=36][PH0=0.00][P=1.00e-100]	36	-	LTR/ERV	""	""	TE	1e-100
chr2	53861129	53861130	CITS_759[gene=chr2_r_c10159][PH=5][PH0=0.01][P=3.11e-08]	5	-	3'UTR-distal	""	""	Genic	3.11e-08
chr2	53913464	53913465	CITS_760[gene=chr2_r_c10159][PH=5][PH0=0.01][P=3.11e-08]	5	-	Deep intronic	ENSG00000068878.16	""	Genic	3.11e-08
chr2	53913544	53913545	CITS_761[gene=chr2_r_c10159][PH=5][PH0=0.01][P=3.11e-08]	5	-	Deep intronic	ENSG00000068878.16	""	Genic	3.11e-08
chr2	53930310	53930311	CITS_763[gene=chr2_r_c10159][PH=5][PH0=0.01][P=3.11e-08]	5	-	Deep intronic	ENSG00000068878.16	""	Genic	3.11e-08
chr2	55041685	55041686	CITS_766[gene=chr2_r_c10712][PH=6][PH0=0.20][P=3.13e-05]	6	-	LINE	ENSG00000115310.20	""	TE	3.13e-05
chr2	55044908	55044909	CITS_768[gene=chr2_r_c10733][PH=5][PH0=0.17][P=2.50e-04]	5	-	First intron	ENSG00000115310.20	""	Genic	0.00025
chr2	58186235	58186236	CITS_774[gene=chr2_r_c11713][PH=7][PH0=0.29][P=7.40e-06]	7	-	First intron	ENSG00000115392.14	""	Genic	7.4e-06
chr2	58191127	58191128	CITS_775[gene=chr2_r_c11744][PH=8][PH0=0.31][P=5.22e-07]	8	-	First intron	ENSG00000115392.14	""	Genic	5.22e-07
chr2	58194477	58194478	CITS_776[gene=chr2_r_c11777][PH=5][PH0=0.12][P=9.77e-05]	5	-	First intron	ENSG00000115392.14	""	Genic	9.77e-05
chr2	58214043	58214044	CITS_777[gene=chr2_r_c11917][PH=5][PH0=0.14][P=2.03e-04]	5	-	First intron	ENSG00000115392.14	""	Genic	0.000203
chr2	58223141	58223142	CITS_778[gene=chr2_r_c12006][PH=5][PH0=0.16][P=1.65e-04]	5	-	First intron	ENSG00000115392.14	""	Genic	0.000165
chr2	61272909	61272910	CITS_780[gene=chr2_r_c12498][PH=5][PH0=0.01][P=7.47e-08]	5	-	Deep intronic	ENSG00000115464.15	USP34	Genic	7.47e-08
chr2	61394736	61394737	CITS_781[gene=chr2_r_c12498][PH=7][PH0=0.01][P=1.00e-100]	7	-	Proximal intronic	ENSG00000115464.15	USP34	Genic	1e-100
chr2	61478025	61478026	CITS_782[gene=chr2_r_c12498][PH=5][PH0=0.01][P=7.47e-08]	5	-	3'UTR	ENSG00000082898.20	""	Genic	7.47e-08
chr2	61478560	61478561	CITS_783[gene=chr2_r_c12498][PH=13][PH0=0.01][P=1.00e-100]	13	-	3'UTR	ENSG00000082898.20	""	Genic	1e-100
chr2	61478618	61478619	CITS_784[gene=chr2_r_c12498][PH=16][PH0=0.01][P=1.00e-100]	16	-	3'UTR	ENSG00000082898.20	""	Genic	1e-100
chr2	61486793	61486794	CITS_785[gene=chr2_r_c12498][PH=5][PH0=0.01][P=7.47e-08]	5	-	Deep intronic	ENSG00000082898.20	""	Genic	7.47e-08
chr2	61506690	61506691	CITS_786[gene=chr2_r_c12498][PH=5][PH0=0.01][P=7.47e-08]	5	-	Satellite/LC	ENSG00000082898.20	""	TE	7.47e-08
chr2	61525395	61525396	CITS_788[gene=chr2_r_c12498][PH=9][PH0=0.01][P=1.00e-100]	9	-	Deep intronic	ENSG00000082898.20	""	Genic	1e-100
chr2	61526093	61526094	CITS_789[gene=chr2_r_c12498][PH=6][PH0=0.01][P=1.00e-100]	6	-	Deep intronic	ENSG00000082898.20	""	Genic	1e-100
chr2	61881870	61881871	CITS_792[gene=chr2_r_c12629][PH=9][PH0=0.33][P=5.40e-08]	9	-	LINE	ENSG00000115484.16	""	TE	5.4e-08
chr2	63934667	63934668	CITS_795[gene=chr2_r_c13313][PH=5][PH0=0.00][P=1.00e-100]	5	-	LINE	ENSG00000143952.21	""	TE	1e-100
chr2	63955489	63955490	CITS_798[gene=chr2_r_c13313][PH=15][PH0=0.00][P=1.00e-100]	15	-	Deep intronic	ENSG00000143952.21	""	Genic	1e-100
chr2	64008009	64008010	CITS_800[gene=chr2_r_c13313][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSG00000143952.21	""	Genic	1e-100
chr2	65128462	65128463	CITS_805[gene=chr2_r_c13756][PH=5][PH0=0.00][P=1.04e-10]	5	-	First intron	ENSG00000138069.19	""	Genic	1.04e-10
chr2	70220625	70220626	CITS_816[gene=chr2_r_c14890][PH=5][PH0=0.10][P=2.05e-05]	5	-	LTR/ERV	ENSG00000116001.18	""	TE	2.05e-05
chr2	70222121	70222122	CITS_817[gene=chr2_r_c14898][PH=7][PH0=0.23][P=3.57e-06]	7	-	LINE	ENSG00000116001.18	""	TE	3.57e-06
chr2	70224768	70224769	CITS_818[gene=chr2_r_c14916][PH=7][PH0=0.15][P=1.75e-07]	7	-	Deep intronic	ENSG00000116001.18	""	Genic	1.75e-07
chr2	70225029	70225030	CITS_819[gene=chr2_r_c14920][PH=16][PH0=0.89][P=4.42e-12]	16	-	Deep intronic	ENSG00000116001.18	""	Genic	4.42e-12
chr2	70225679	70225680	CITS_820[gene=chr2_r_c14930][PH=5][PH0=0.13][P=5.22e-05]	5	-	Deep intronic	ENSG00000116001.18	""	Genic	5.22e-05
chr2	70228097	70228098	CITS_821[gene=chr2_r_c14963][PH=7][PH0=0.24][P=5.27e-06]	7	-	Deep intronic	ENSG00000116001.18	""	Genic	5.27e-06
chr2	70271906	70271907	CITS_822[gene=chr2_r_c15068][PH=5][PH0=0.16][P=1.39e-04]	5	-	3'UTR-distal	""	""	Genic	0.000139
chr2	77885623	77885624	CITS_832[gene=chr2_r_c17776][PH=13][PH0=0.68][P=1.30e-10]	13	-	Deep intronic	ENSG00000227088.3	""	Genic	1.3e-10
chr2	78176423	78176424	CITS_836[gene=chr2_r_c18657][PH=5][PH0=0.16][P=3.45e-04]	5	-	First intron	ENSG00000227088.3	""	Genic	0.000345
chr2	78192769	78192770	CITS_838[gene=chr2_r_c18793][PH=7][PH0=0.31][P=1.97e-05]	7	-	LINE	ENSG00000227088.3	""	TE	1.97e-05
chr2	78217240	78217241	CITS_840[gene=chr2_r_c19031][PH=6][PH0=0.02][P=4.62e-08]	6	-	LINE	ENSG00000227088.3	""	TE	4.62e-08
chr2	78217415	78217416	CITS_841[gene=chr2_r_c19031][PH=5][PH0=0.02][P=1.07e-05]	5	-	LINE	ENSG00000227088.3	""	TE	1.07e-05
chr2	78217451	78217452	CITS_842[gene=chr2_r_c19031][PH=5][PH0=0.02][P=1.07e-05]	5	-	LINE	ENSG00000227088.3	""	TE	1.07e-05
chr2	78219476	78219477	CITS_843[gene=chr2_r_c19031][PH=5][PH0=0.02][P=1.07e-05]	5	-	First intron	ENSG00000227088.3	""	Genic	1.07e-05
chr2	78263474	78263475	CITS_845[gene=chr2_r_c19031][PH=6][PH0=0.02][P=4.62e-08]	6	-	First intron	ENSG00000227088.3	""	Genic	4.62e-08
chr2	78266784	78266785	CITS_846[gene=chr2_r_c19031][PH=6][PH0=0.02][P=4.62e-08]	6	-	First intron	ENSG00000227088.3	""	Genic	4.62e-08
chr2	78270833	78270834	CITS_847[gene=chr2_r_c19031][PH=28][PH0=0.02][P=1.00e-100]	28	-	LINE	ENSG00000227088.3	""	TE	1e-100
chr2	78277002	78277003	CITS_848[gene=chr2_r_c19052][PH=5][PH0=0.10][P=2.79e-05]	5	-	LINE	ENSG00000227088.3	""	TE	2.79e-05
chr2	78286472	78286473	CITS_850[gene=chr2_r_c19118][PH=7][PH0=0.12][P=3.93e-08]	7	-	LINE	ENSG00000227088.3	""	TE	3.93e-08
chr2	78290014	78290015	CITS_851[gene=chr2_r_c19139][PH=8][PH0=0.24][P=1.44e-07]	8	-	Satellite/LC	ENSG00000227088.3	""	TE	1.44e-07
chr2	78297685	78297686	CITS_853[gene=chr2_r_c19209][PH=5][PH0=0.18][P=3.61e-04]	5	-	Deep intronic	""	""	Genic	0.000361
chr2	78323272	78323273	CITS_857[gene=chr2_r_c19428][PH=6][PH0=0.19][P=1.31e-05]	6	-	LINE	""	""	TE	1.31e-05
chr2	78329939	78329940	CITS_858[gene=chr2_r_c19484][PH=10][PH0=0.31][P=1.04e-09]	10	-	Intergenic	""	""	Intergenic	1.04e-09
chr2	78337053	78337054	CITS_861[gene=chr2_r_c19561][PH=6][PH0=0.18][P=1.97e-05]	6	-	LINE	""	""	TE	1.97e-05
chr2	78338173	78338174	CITS_862[gene=chr2_r_c19575][PH=12][PH0=0.67][P=6.38e-09]	12	-	LINE	""	""	TE	6.38e-09
chr2	78362526	78362527	CITS_870[gene=chr2_r_c19822][PH=9][PH0=0.24][P=4.12e-09]	9	-	Intergenic	""	""	Intergenic	4.12e-09
chr2	78377725	78377726	CITS_874[gene=chr2_r_c19972][PH=6][PH0=0.30][P=2.53e-04]	6	-	Intergenic	""	""	Intergenic	0.000253
chr2	78378405	78378406	CITS_875[gene=chr2_r_c19982][PH=8][PH0=0.36][P=1.29e-06]	8	-	Intergenic	""	""	Intergenic	1.29e-06
chr2	78399518	78399519	CITS_880[gene=chr2_r_c20164][PH=5][PH0=0.19][P=3.42e-04]	5	-	LINE	""	""	TE	0.000342
chr2	78404040	78404041	CITS_881[gene=chr2_r_c20206][PH=13][PH0=0.24][P=1.00e-100]	13	-	LINE	""	""	TE	1e-100
chr2	78415529	78415530	CITS_883[gene=chr2_r_c20313][PH=18][PH0=0.64][P=1.00e-100]	18	-	Deep intronic	ENSG00000298364.1	""	Genic	1e-100
chr2	78417205	78417206	CITS_885[gene=chr2_r_c20328][PH=12][PH0=0.34][P=3.23e-12]	12	-	LTR/ERV	ENSG00000298364.1	""	TE	3.23e-12
chr2	78419257	78419258	CITS_887[gene=chr2_r_c20347][PH=8][PH0=0.34][P=2.02e-06]	8	-	LINE	ENSG00000298364.1	""	TE	2.02e-06
chr2	78421960	78421961	CITS_888[gene=chr2_r_c20378][PH=5][PH0=0.15][P=2.52e-04]	5	-	Deep intronic	ENSG00000298364.1	""	Genic	0.000252
chr2	78425325	78425326	CITS_889[gene=chr2_r_c20406][PH=6][PH0=0.20][P=4.65e-05]	6	-	Deep intronic	ENSG00000298364.1	""	Genic	4.65e-05
chr2	78430995	78430996	CITS_893[gene=chr2_r_c20473][PH=11][PH0=0.54][P=1.06e-08]	11	-	Deep intronic	ENSG00000298364.1	""	Genic	1.06e-08
chr2	78436104	78436105	CITS_895[gene=chr2_r_c20537][PH=6][PH0=0.18][P=2.66e-05]	6	-	LINE	ENSG00000298364.1	""	TE	2.66e-05
chr2	78438777	78438778	CITS_896[gene=chr2_r_c20576][PH=5][PH0=0.16][P=3.32e-04]	5	-	Deep intronic	ENSG00000298364.1	""	Genic	0.000332
chr2	78448389	78448390	CITS_897[gene=chr2_r_c20670][PH=6][PH0=0.19][P=5.48e-05]	6	-	LINE	ENSG00000298364.1	""	TE	5.48e-05
chr2	78449262	78449263	CITS_898[gene=chr2_r_c20681][PH=6][PH0=0.34][P=6.57e-04]	6	-	LINE	ENSG00000298364.1	""	TE	0.000657
chr2	78450681	78450682	CITS_901[gene=chr2_r_c20699][PH=6][PH0=0.29][P=3.99e-04]	6	-	Deep intronic	ENSG00000298364.1	""	Genic	0.000399
chr2	78450757	78450758	CITS_902[gene=chr2_r_c20699][PH=6][PH0=0.29][P=3.99e-04]	6	-	Deep intronic	ENSG00000298364.1	""	Genic	0.000399
chr2	78464319	78464320	CITS_904[gene=chr2_r_c20832][PH=5][PH0=0.18][P=4.10e-04]	5	-	Deep intronic	ENSG00000298364.1	""	Genic	0.00041
chr2	78465427	78465428	CITS_906[gene=chr2_r_c20849][PH=7][PH0=0.13][P=7.04e-08]	7	-	LTR/ERV	ENSG00000298364.1	""	TE	7.04e-08
chr2	78466770	78466771	CITS_908[gene=chr2_r_c20869][PH=5][PH0=0.18][P=7.75e-04]	5	-	Deep intronic	ENSG00000298364.1	""	Genic	0.000775
chr2	78468683	78468684	CITS_909[gene=chr2_r_c20889][PH=8][PH0=0.27][P=2.49e-07]	8	-	Deep intronic	ENSG00000298364.1	""	Genic	2.49e-07
chr2	78474586	78474587	CITS_914[gene=chr2_r_c20956][PH=6][PH0=0.16][P=1.03e-05]	6	-	Deep intronic	ENSG00000298364.1	""	Genic	1.03e-05
chr2	78475716	78475717	CITS_915[gene=chr2_r_c20967][PH=10][PH0=0.68][P=3.29e-06]	10	-	Deep intronic	ENSG00000298364.1	""	Genic	3.29e-06
chr2	78480339	78480340	CITS_917[gene=chr2_r_c20984][PH=13][PH0=0.00][P=1.00e-100]	13	-	LINE	ENSG00000298364.1	""	TE	1e-100
chr2	78484000	78484001	CITS_924[gene=chr2_r_c20984][PH=10][PH0=0.00][P=1.00e-100]	10	-	Deep intronic	ENSG00000298364.1	""	Genic	1e-100
chr2	78538495	78538496	CITS_930[gene=chr2_r_c20984][PH=5][PH0=0.00][P=2.11e-09]	5	-	LINE	ENSG00000298364.1	""	TE	2.11e-09
chr2	83210060	83210061	CITS_936[gene=chr2_r_c21712][PH=6][PH0=0.36][P=4.05e-04]	6	-	Deep intronic	""	""	Genic	0.000405
chr2	83264475	83264476	CITS_938[gene=chr2_r_c22004][PH=8][PH0=0.24][P=6.45e-08]	8	-	LINE	""	""	TE	6.45e-08
chr2	83406415	83406416	CITS_940[gene=chr2_r_c22599][PH=6][PH0=0.21][P=4.94e-05]	6	-	Intergenic	""	""	Intergenic	4.94e-05
chr2	83482402	83482403	CITS_942[gene=chr2_r_c23065][PH=11][PH0=0.58][P=1.36e-08]	11	-	First intron	ENSG00000307778.1	""	Genic	1.36e-08
chr2	83492677	83492678	CITS_943[gene=chr2_r_c23134][PH=11][PH0=0.41][P=6.89e-10]	11	-	LINE	ENSG00000307778.1	""	TE	6.89e-10
chr2	83508551	83508552	CITS_945[gene=chr2_r_c23265][PH=5][PH0=0.21][P=7.01e-04]	5	-	First intron	ENSG00000307778.1	""	Genic	0.000701
chr2	87031157	87031158	CITS_948[gene=chr2_r_c24326][PH=8][PH0=0.45][P=8.59e-06]	8	-	LINE	ENSG00000285793.2	ANAPC1P2	TE	8.59e-06
chr2	95860321	95860322	CITS_952[gene=chr2_r_c25247][PH=5][PH0=0.13][P=1.33e-04]	5	-	LINE	ENSG00000174501.15	ANKRD36C	TE	0.000133
chr2	95892591	95892592	CITS_953[gene=chr2_r_c25345][PH=6][PH0=0.35][P=4.44e-04]	6	-	Deep intronic	ENSG00000174501.15	ANKRD36C	Genic	0.000444
chr2	95895827	95895828	CITS_954[gene=chr2_r_c25356][PH=12][PH0=0.30][P=5.61e-13]	12	-	Deep intronic	ENSG00000174501.15	ANKRD36C	Genic	5.61e-13
chr2	95901443	95901444	CITS_955[gene=chr2_r_c25369][PH=12][PH0=0.30][P=5.61e-13]	12	-	Deep intronic	ENSG00000174501.15	ANKRD36C	Genic	5.61e-13
chr2	95907059	95907060	CITS_956[gene=chr2_r_c25384][PH=12][PH0=0.30][P=5.61e-13]	12	-	Deep intronic	ENSG00000174501.15	ANKRD36C	Genic	5.61e-13
chr2	95916408	95916409	CITS_958[gene=chr2_r_c25401][PH=13][PH0=0.29][P=1.00e-100]	13	-	Proximal intronic	ENSG00000174501.15	ANKRD36C	Genic	1e-100
chr2	96185360	96185361	CITS_959[gene=chr2_r_c25523][PH=28][PH0=0.00][P=1.00e-100]	28	-	3'UTR	ENSG00000084090.15	""	Genic	1e-100
chr2	96186163	96186164	CITS_961[gene=chr2_r_c25523][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSG00000084090.15	""	Genic	1e-100
chr2	97495684	97495685	CITS_964[gene=chr2_r_c25907][PH=5][PH0=0.15][P=8.93e-05]	5	-	LINE	ENSG00000196912.13	ANKRD36B	TE	8.93e-05
chr2	97516192	97516193	CITS_965[gene=chr2_r_c25999][PH=5][PH0=0.12][P=1.03e-04]	5	-	LINE	ENSG00000196912.13	ANKRD36B	TE	0.000103
chr2	97548462	97548463	CITS_969[gene=chr2_r_c26111][PH=6][PH0=0.21][P=5.08e-05]	6	-	Deep intronic	ENSG00000196912.13	ANKRD36B	Genic	5.08e-05
chr2	97548708	97548709	CITS_970[gene=chr2_r_c26113][PH=9][PH0=0.51][P=1.58e-06]	9	-	Deep intronic	ENSG00000196912.13	ANKRD36B	Genic	1.58e-06
chr2	97549070	97549071	CITS_971[gene=chr2_r_c26116][PH=7][PH0=0.19][P=9.13e-07]	7	-	Deep intronic	ENSG00000196912.13	ANKRD36B	Genic	9.13e-07
chr2	98599685	98599686	CITS_973[gene=chr2_r_c26704][PH=6][PH0=0.24][P=4.70e-05]	6	-	3'UTR	ENSG00000183513.10	""	Genic	4.7e-05
chr2	100320194	100320195	CITS_977[gene=chr2_r_c28500][PH=11][PH0=0.00][P=1.00e-100]	11	-	First intron	ENSG00000170500.13	LONRF2	Genic	1e-100
chr2	101012627	101012628	CITS_978[gene=chr2_r_c28558][PH=5][PH0=0.20][P=5.04e-04]	5	-	LINE	ENSG00000204634.14	""	TE	0.000504
chr2	101277171	101277172	CITS_981[gene=chr2_r_c28673][PH=5][PH0=0.25][P=6.99e-04]	5	-	3'UTR	ENSG00000163162.10	""	Genic	0.000699
chr2	107609509	107609510	CITS_986[gene=chr2_r_c29850][PH=5][PH0=0.14][P=1.09e-04]	5	-	Deep intronic	ENSG00000237880.3	LINC01885	Genic	0.000109
chr2	107728338	107728339	CITS_988[gene=chr2_r_c30208][PH=5][PH0=0.24][P=7.20e-04]	5	-	LINE	ENSG00000237880.3	LINC01885	TE	0.00072
chr2	111440178	111440179	CITS_994[gene=chr2_r_c31329][PH=5][PH0=0.00][P=2.29e-09]	5	-	Satellite/LC	ENSG00000172965.18	MIR4435-2HG	TE	2.29e-09
chr2	111802779	111802780	CITS_999[gene=chr2_r_c31480][PH=6][PH0=0.19][P=1.26e-05]	6	-	LINE	ENSG00000153107.14	""	TE	1.26e-05
chr2	113713751	113713752	CITS_1003[gene=chr2_r_c31995][PH=18][PH0=1.05][P=2.88e-13]	18	-	3'UTR	ENSG00000115084.16	""	Genic	2.88e-13
chr2	121499514	121499515	CITS_1007[gene=chr2_r_c33050][PH=5][PH0=0.00][P=1.56e-09]	5	-	LINE	ENSG00000074054.22	""	TE	1.56e-09
chr2	127307347	127307348	CITS_1010[gene=chr2_r_c33603][PH=6][PH0=0.18][P=1.40e-05]	6	-	3'UTR	ENSG00000169967.18	""	Genic	1.4e-05
chr2	127862869	127862870	CITS_1015[gene=chr2_r_c34353][PH=8][PH0=0.31][P=1.44e-06]	8	-	3'UTR	ENSG00000144233.12	AMMECR1L	Genic	1.44e-06
chr2	131051484	131051485	CITS_1018[gene=chr2_r_c34764][PH=17][PH0=0.78][P=1.00e-100]	17	-	3'UTR	ENSG00000152102.19	""	Genic	1e-100
chr2	131420230	131420231	CITS_1019[gene=chr2_r_c34892][PH=6][PH0=0.30][P=2.31e-04]	6	-	Deep intronic	ENSG00000306208.1	""	Genic	0.000231
chr2	132255049	132255050	CITS_1021[gene=chr2_r_c34980][PH=48][PH0=1.09][P=1.00e-100]	48	-	Deep intronic	""	""	Genic	1e-100
chr2	132256114	132256115	CITS_1022[gene=chr2_r_c34987][PH=7][PH0=0.20][P=4.83e-07]	7	-	Deep intronic	""	""	Genic	4.83e-07
chr2	132281475	132281476	CITS_1023[gene=chr2_r_c34994][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	""	""	Genic	1e-100
chr2	138287863	138287864	CITS_1029[gene=chr2_r_c36971][PH=7][PH0=0.00][P=1.00e-100]	7	-	First intron	ENSG00000228043.6	SPOPL-DT	Genic	1e-100
chr2	141936225	141936226	CITS_1039[gene=chr2_r_c38677][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	ENSG00000168702.18	LRP1B	TE	1e-100
chr2	142097060	142097061	CITS_1041[gene=chr2_r_c39046][PH=6][PH0=0.28][P=1.02e-04]	6	-	First intron	ENSG00000168702.18	LRP1B	Genic	0.000102
chr2	147972588	147972589	CITS_1048[gene=chr2_r_c40841][PH=6][PH0=0.26][P=1.11e-04]	6	-	First intron	ENSG00000115947.15	""	Genic	0.000111
chr2	148881757	148881758	CITS_1052[gene=chr2_r_c40891][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	ENSG00000231079.7	KIF5C-AS1	Genic	1e-100
chr2	148881848	148881849	CITS_1053[gene=chr2_r_c40891][PH=19][PH0=0.00][P=1.00e-100]	19	-	Deep intronic	ENSG00000231079.7	KIF5C-AS1	Genic	1e-100
chr2	149569669	149569670	CITS_1054[gene=chr2_r_c40959][PH=6][PH0=0.26][P=8.75e-05]	6	-	3'UTR	ENSG00000168288.14	""	Genic	8.75e-05
chr2	150469640	150469641	CITS_1056[gene=chr2_r_c41172][PH=5][PH0=0.25][P=9.40e-04]	5	-	3'UTR	ENSG00000115963.15	""	Genic	0.00094
chr2	152685594	152685595	CITS_1059[gene=chr2_r_c42263][PH=5][PH0=0.02][P=7.33e-07]	5	-	LINE	ENSG00000196504.22	""	TE	7.33e-07
chr2	155219999	155220000	CITS_1069[gene=chr2_r_c42892][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSG00000230991.3	""	Genic	1e-100
chr2	155849873	155849874	CITS_1082[gene=chr2_r_c42994][PH=7][PH0=0.24][P=2.67e-06]	7	-	First intron	ENSG00000304068.1	""	Genic	2.67e-06
chr2	156005215	156005216	CITS_1088[gene=chr2_r_c43281][PH=5][PH0=0.01][P=4.48e-07]	5	-	Deep intronic	""	""	Genic	4.48e-07
chr2	156014957	156014958	CITS_1091[gene=chr2_r_c43281][PH=7][PH0=0.01][P=1.00e-100]	7	-	Deep intronic	ENSG00000226383.8	LINC01876	Genic	1e-100
chr2	156034190	156034191	CITS_1093[gene=chr2_r_c43281][PH=5][PH0=0.01][P=4.48e-07]	5	-	LINE	ENSG00000226383.8	LINC01876	TE	4.48e-07
chr2	156036846	156036847	CITS_1094[gene=chr2_r_c43281][PH=7][PH0=0.01][P=1.00e-100]	7	-	LINE	ENSG00000226383.8	LINC01876	TE	1e-100
chr2	156093900	156093901	CITS_1098[gene=chr2_r_c43281][PH=6][PH0=0.01][P=6.90e-10]	6	-	LINE	ENSG00000226383.8	LINC01876	TE	6.9e-10
chr2	156098971	156098972	CITS_1099[gene=chr2_r_c43281][PH=9][PH0=0.01][P=1.00e-100]	9	-	First intron	ENSG00000226383.8	LINC01876	Genic	1e-100
chr2	156108998	156108999	CITS_1103[gene=chr2_r_c43281][PH=7][PH0=0.01][P=1.00e-100]	7	-	First intron	ENSG00000226383.8	LINC01876	Genic	1e-100
chr2	156146485	156146486	CITS_1107[gene=chr2_r_c43281][PH=5][PH0=0.01][P=4.48e-07]	5	-	First intron	ENSG00000226383.8	LINC01876	Genic	4.48e-07
chr2	156158304	156158305	CITS_1109[gene=chr2_r_c43281][PH=5][PH0=0.01][P=4.48e-07]	5	-	First intron	ENSG00000226383.8	LINC01876	Genic	4.48e-07
chr2	156176279	156176280	CITS_1111[gene=chr2_r_c43281][PH=6][PH0=0.01][P=6.90e-10]	6	-	First intron	ENSG00000226383.8	LINC01876	Genic	6.9e-10
chr2	156227811	156227812	CITS_1115[gene=chr2_r_c43281][PH=5][PH0=0.01][P=4.48e-07]	5	-	LINE	ENSG00000226383.8	LINC01876	TE	4.48e-07
chr2	156234133	156234134	CITS_1117[gene=chr2_r_c43281][PH=8][PH0=0.01][P=1.00e-100]	8	-	LINE	ENSG00000226383.8	LINC01876	TE	1e-100
chr2	156244761	156244762	CITS_1119[gene=chr2_r_c43281][PH=6][PH0=0.01][P=6.90e-10]	6	-	First intron	ENSG00000226383.8	LINC01876	Genic	6.9e-10
chr2	156253321	156253322	CITS_1122[gene=chr2_r_c43281][PH=6][PH0=0.01][P=6.90e-10]	6	-	LINE	ENSG00000226383.8	LINC01876	TE	6.9e-10
chr2	156253587	156253588	CITS_1124[gene=chr2_r_c43281][PH=20][PH0=0.01][P=1.00e-100]	20	-	First intron	ENSG00000226383.8	LINC01876	Genic	1e-100
chr2	156253701	156253702	CITS_1125[gene=chr2_r_c43281][PH=6][PH0=0.01][P=6.90e-10]	6	-	Satellite/LC	ENSG00000226383.8	LINC01876	TE	6.9e-10
chr2	161500403	161500404	CITS_1151[gene=chr2_r_c45327][PH=11][PH0=0.67][P=5.39e-08]	11	-	Deep intronic	""	""	Genic	5.39e-08
chr2	163603037	163603038	CITS_1153[gene=chr2_r_c46381][PH=12][PH0=0.35][P=3.58e-12]	12	-	3'UTR	ENSG00000182263.15	""	Genic	3.58e-12
chr2	163607455	163607456	CITS_1154[gene=chr2_r_c46415][PH=16][PH0=0.43][P=1.00e-100]	16	-	3'UTR	ENSG00000182263.15	""	Genic	1e-100
chr2	163635166	163635167	CITS_1157[gene=chr2_r_c46536][PH=8][PH0=0.24][P=1.89e-07]	8	-	Deep intronic	ENSG00000182263.15	""	Genic	1.89e-07
chr2	163715965	163715966	CITS_1159[gene=chr2_r_c46582][PH=6][PH0=0.01][P=5.17e-10]	6	-	Deep intronic	ENSG00000182263.15	""	Genic	5.17e-10
chr2	163720976	163720977	CITS_1161[gene=chr2_r_c46582][PH=8][PH0=0.01][P=1.00e-100]	8	-	Satellite/LC	ENSG00000182263.15	""	TE	1e-100
chr2	163723904	163723905	CITS_1162[gene=chr2_r_c46582][PH=6][PH0=0.01][P=5.17e-10]	6	-	Deep intronic	ENSG00000182263.15	""	Genic	5.17e-10
