chr	start	end	name	score	strand	NormedTC_ENCFF452ZWM	NormedTC_ENCFF786UGT	NormedTC_K562_ELAVL1	BC_K562_ELAVL1	annotation	gene	external_gene_name	grouped_annotation
chr4	1293324	1293344	chr4-4756	25.7	+	4.4115	1.9824	6.3939	2	Alu	ENSG00000090316.17	""	TE
chr4	1386732	1386752	chr4-149	29.6	+	4.0585	3.8705	7.929	2	3'UTR	ENSG00000163945.20	""	Genic
chr4	1387103	1387123	chr4-3294	13.4	+	2.1175	1.5104	3.6279	2	3'UTR	ENSG00000163945.20	""	Genic
chr4	1390011	1390031	chr4-255	33	+	9.3523	4.2481	13.6004	2	3'UTR	ENSG00000163945.20	""	Genic
chr4	1390324	1390344	chr4-1998	10.1	+	2.4704	1.2272	3.6976	2	3'UTR	ENSG00000163945.20	""	Genic
chr4	1695928	1695948	chr4-226	19.6	-	4.4115	1.6992	6.1107	2	Satellite/LC	ENSG00000163950.14	""	TE
chr4	1703891	1703911	chr4-1308	16.2	-	1.2352	2.1712	3.4065	2	Alu	ENSG00000163950.14	""	TE
chr4	1706261	1706281	chr4-571	17.3	-	2.1175	1.7936	3.9111	2	3'UTR-distal	ENSG00000163950.14	""	Genic
chr4	1706807	1706827	chr4-1000	11.7	-	1.941	1.1328	3.0739	2	3'UTR-distal	ENSG00000163950.14	""	Genic
chr4	1710721	1710741	chr4-3937	17.3	-	1.4117	2.4545	3.8661	2	3'UTR-distal	ENSG00000163950.14	""	Genic
chr4	1711026	1711046	chr4-1999	14.5	-	2.294	1.416	3.71	2	3'UTR-distal	ENSG00000163950.14	""	Genic
chr4	1719500	1719520	chr4-1130	12.9	-	2.294	1.6048	3.8988	2	Alu	ENSG00000168936.13	""	TE
chr4	1726533	1726553	chr4-1001	12.3	+	2.8233	1.3216	4.145	2	Deep intronic	ENSG00000013810.22	""	Genic
chr4	1730052	1730072	chr4-2358	7.82	+	5.4702	3.8705	9.3407	2	Alu	ENSG00000013810.22	""	TE
chr4	1745084	1745104	chr4-3296	6.15	+	2.8233	1.1328	3.9562	2	3'UTR	ENSG00000013810.22	""	Genic
chr4	1812006	1812026	chr4-632	33	-	2.6469	5.4753	8.1222	2	3'UTR	ENSG00000168924.16	""	Genic
chr4	1812176	1812196	chr4-56	263.2	-	23.9983	33.7015	57.6998	2	3'UTR	ENSG00000168924.16	""	Genic
chr4	1812345	1812365	chr4-313	49.7	-	5.2937	5.9473	11.2411	2	3'UTR	ENSG00000168924.16	""	Genic
chr4	1835430	1835450	chr4-889	16.2	-	2.4704	2.6433	5.1137	2	Alu	ENSG00000168924.16	""	TE
chr4	1842315	1842335	chr4-890	15.6	-	1.941	1.888	3.8291	2	Deep intronic	ENSG00000168924.16	""	Genic
chr4	1874136	1874156	chr4-2000	7.26	+	2.6469	0.6608	3.3077	2	Satellite/LC	ENSG00000109685.20	""	TE
chr4	1879236	1879256	chr4-2783	17.3	+	2.4704	1.6048	4.0752	2	Alu	ENSG00000109685.20	""	TE
chr4	1880957	1880977	chr4-711	15.1	+	2.8233	2.2656	5.089	2	LINE	ENSG00000109685.20	""	TE
chr4	1886221	1886241	chr4-2001	20.1	+	4.4115	1.3216	5.7331	2	Alu	ENSG00000109685.20	""	TE
chr4	1887921	1887941	chr4-487	16.2	+	2.4704	1.9824	4.4529	2	LINE	ENSG00000109685.20	""	TE
chr4	1892155	1892175	chr4-572	27.9	+	4.4115	2.8321	7.2435	2	5'UTR	ENSG00000109685.20	""	Genic
chr4	1893573	1893593	chr4-1472	14.5	+	3.5292	1.5104	5.0396	2	Alu	ENSG00000109685.20	""	TE
chr4	1935175	1935195	chr4-2361	7.82	+	2.294	1.7936	4.0876	2	CDS	ENSG00000109685.20	""	Genic
chr4	1936369	1936389	chr4-2362	11.7	+	2.1175	1.3216	3.4391	2	Alu	ENSG00000109685.20	""	TE
chr4	1938450	1938470	chr4-1002	26.8	+	1.7646	4.0593	5.8239	2	CDS	ENSG00000109685.20	""	Genic
chr4	1945956	1945976	chr4-789	12.9	+	2.8233	2.4545	5.2778	2	3'UTR	ENSG00000109685.20	""	Genic
chr4	1946285	1946305	chr4-334	24.6	+	3.1762	3.4929	6.6691	2	3'UTR	ENSG00000109685.20	""	Genic
chr4	1956097	1956117	chr4-3950	7.26	+	2.1175	1.3216	3.4391	2	CDS	ENSG00000109685.20	""	Genic
chr4	1979255	1979275	chr4-1309	11.7	+	2.4704	2.2656	4.7361	2	3'UTR	ENSG00000109685.20	""	Genic
chr4	1979731	1979751	chr4-100	44.7	+	6.3525	5.5697	11.9222	2	3'UTR	ENSG00000109685.20	""	Genic
chr4	1980271	1980291	chr4-1714	14	+	2.4704	2.2656	4.7361	2	3'UTR	ENSG00000109685.20	""	Genic
chr4	1982964	1982984	chr4-1131	11.7	-	3.1762	1.0384	4.2147	2	3'UTR	ENSG00000185049.17	""	Genic
chr4	1995110	1995130	chr4-1474	12.3	-	3.1762	1.0384	4.2147	2	LTR/ERV	ENSG00000185049.17	""	TE
chr4	1995433	1995453	chr4-1475	12.3	-	3.3527	3.0209	6.3736	2	First intron	ENSG00000185049.17	""	Genic
chr4	1995962	1995982	chr4-891	23.5	-	3.3527	2.6433	5.996	2	Alu	ENSG00000185049.17	""	TE
chr4	1996190	1996210	chr4-1310	12.9	-	2.4704	1.888	4.3585	2	LINE	ENSG00000185049.17	""	TE
chr4	1997097	1997117	chr4-438	19	-	6.176	2.1712	8.3473	2	Alu	ENSG00000185049.17	""	TE
chr4	1998310	1998330	chr4-238	34.6	-	5.2937	3.5873	8.881	2	LINE	ENSG00000185049.17	""	TE
chr4	2000242	2000262	chr4-2004	7.26	-	2.9998	0.944	3.9438	2	LINE	ENSG00000185049.17	""	TE
chr4	2000354	2000374	chr4-2005	12.9	-	2.4704	1.7936	4.2641	2	LINE	ENSG00000185049.17	""	TE
chr4	2005283	2005303	chr4-2006	14.5	-	2.9998	2.5489	5.5486	2	LINE	ENSG00000185049.17	""	TE
chr4	2005682	2005702	chr4-363	20.7	-	5.9996	3.3985	9.398	2	Alu	ENSG00000185049.17	""	TE
chr4	2007193	2007213	chr4-2007	12.9	-	3.5292	1.0384	4.5676	2	Alu	ENSG00000185049.17	""	TE
chr4	2338577	2338597	chr4-2008	21.2	-	2.294	2.6433	4.9372	2	Alu	ENSG00000159733.14	ZFYVE28	TE
chr4	2346705	2346725	chr4-892	15.6	-	2.4704	2.5489	5.0193	2	LINE	ENSG00000159733.14	ZFYVE28	TE
chr4	2346877	2346897	chr4-1132	11.7	-	2.8233	2.2656	5.089	2	LINE	ENSG00000159733.14	ZFYVE28	TE
chr4	2346947	2346967	chr4-2009	15.1	-	1.941	2.3601	4.3011	2	LINE	ENSG00000159733.14	ZFYVE28	TE
chr4	2347668	2347688	chr4-2364	7.26	-	2.294	2.5489	4.8428	2	LINE	ENSG00000159733.14	ZFYVE28	TE
chr4	2347871	2347891	chr4-3306	13.4	-	2.4704	2.4545	4.9249	2	LINE	ENSG00000159733.14	ZFYVE28	TE
chr4	2376911	2376931	chr4-1003	20.7	-	3.3527	1.888	5.2407	2	Alu	ENSG00000159733.14	ZFYVE28	TE
chr4	2385713	2385733	chr4-532	27.4	-	3.3527	3.3041	6.6568	2	First intron	ENSG00000159733.14	ZFYVE28	Genic
chr4	2483859	2483879	chr4-2012	12.3	+	1.5881	1.888	3.4762	2	Alu	ENSG00000063978.18	""	TE
chr4	2488432	2488452	chr4-5943	17.3	-	2.294	1.6992	3.9932	2	Alu	""	""	TE
chr4	2488837	2488857	chr4-790	15.1	+	3.7056	0.7552	4.4608	2	Alu	ENSG00000063978.18	""	TE
chr4	2491252	2491272	chr4-277	39.1	+	5.9996	4.4369	10.4365	2	Alu	ENSG00000063978.18	""	TE
chr4	2498204	2498224	chr4-1004	13.4	+	2.6469	1.6048	4.2517	2	Alu	ENSG00000063978.18	""	TE
chr4	2502226	2502246	chr4-1005	15.1	+	2.294	1.6992	3.9932	2	Satellite/LC	ENSG00000063978.18	""	TE
chr4	2502394	2502414	chr4-893	26.8	+	5.4702	2.9265	8.3967	2	Alu	ENSG00000063978.18	""	TE
chr4	2504566	2504586	chr4-439	17.9	+	2.6469	1.9824	4.6293	2	Alu	ENSG00000063978.18	""	TE
chr4	2506192	2506212	chr4-215	26.8	+	4.7644	2.2656	7.03	2	Alu	ENSG00000063978.18	""	TE
chr4	2548960	2548980	chr4-2366	11.7	+	1.2352	1.888	3.1232	2	Alu	ENSG00000125386.17	""	TE
chr4	2555627	2555647	chr4-1477	10.6	+	2.1175	1.1328	3.2503	2	Alu	ENSG00000125386.17	""	TE
chr4	2559444	2559464	chr4-1006	13.4	+	1.7646	1.416	3.1806	2	Alu	ENSG00000125386.17	""	TE
chr4	2562650	2562670	chr4-4793	18.4	+	2.4704	1.7936	4.2641	2	Alu	ENSG00000125386.17	""	TE
chr4	2564827	2564847	chr4-894	12.9	+	1.7646	1.6048	3.3694	2	Alu	ENSG00000125386.17	""	TE
chr4	2568995	2569015	chr4-3312	12.9	+	2.9998	0.5664	3.5662	2	Alu	ENSG00000125386.17	""	TE
chr4	2573045	2573065	chr4-633	15.6	+	2.9998	1.888	4.8878	2	First intron	ENSG00000125386.17	""	Genic
chr4	2578093	2578113	chr4-1478	10.1	+	1.941	1.2272	3.1683	2	Alu	ENSG00000125386.17	""	TE
chr4	2597370	2597390	chr4-1312	13.4	+	2.9998	2.1712	5.171	2	Deep intronic	ENSG00000125386.17	""	Genic
chr4	2599235	2599255	chr4-488	16.8	+	2.1175	2.2656	4.3831	2	LINE	ENSG00000125386.17	""	TE
chr4	2615293	2615313	chr4-3965	8.38	+	1.5881	1.5104	3.0986	2	LINE	ENSG00000125386.17	""	TE
chr4	2619172	2619192	chr4-1133	10.1	+	2.6469	1.7936	4.4405	2	LINE	ENSG00000125386.17	""	TE
chr4	2645548	2645568	chr4-2015	10.6	+	2.1175	1.3216	3.4391	2	Alu	ENSG00000125386.17	""	TE
chr4	2657243	2657263	chr4-1134	11.7	+	1.941	1.6048	3.5459	2	Deep intronic	ENSG00000125386.17	""	Genic
chr4	2657331	2657351	chr4-1314	10.1	+	1.941	1.6048	3.5459	2	LINE	ENSG00000125386.17	""	TE
chr4	2666287	2666307	chr4-1007	15.6	+	1.7646	2.0768	3.8414	2	LINE	ENSG00000125386.17	""	TE
chr4	2670296	2670316	chr4-1720	10.1	+	2.294	0.8496	3.1436	2	LINE	ENSG00000125386.17	""	TE
chr4	2677976	2677996	chr4-294	21.2	+	4.9408	1.888	6.8289	2	LINE	ENSG00000125386.17	""	TE
chr4	2681317	2681337	chr4-1008	8.94	+	2.9998	1.6992	4.699	2	LINE	ENSG00000125386.17	""	TE
chr4	2683869	2683889	chr4-1135	12.3	+	1.5881	1.6992	3.2874	2	LINE	ENSG00000125386.17	""	TE
chr4	2684374	2684394	chr4-1315	15.6	+	1.941	2.5489	4.4899	2	LINE	ENSG00000125386.17	""	TE
chr4	2684435	2684455	chr4-2016	9.5	+	2.6469	3.4929	6.1397	2	LINE	ENSG00000125386.17	""	TE
chr4	2686959	2686979	chr4-634	12.9	+	1.941	1.3216	3.2627	2	Deep intronic	ENSG00000125386.17	""	Genic
chr4	2702946	2702966	chr4-2795	7.26	+	2.294	0.8496	3.1436	2	Deep intronic	ENSG00000125386.17	""	Genic
chr4	2703039	2703059	chr4-2796	7.82	+	1.2352	1.888	3.1232	2	LINE	ENSG00000125386.17	""	TE
chr4	2703257	2703277	chr4-2017	21.2	+	3.3527	2.3601	5.7128	2	Alu	ENSG00000125386.17	""	TE
chr4	2718018	2718038	chr4-791	372.1	+	72.3478	24.1669	96.5147	2	LINE	ENSG00000125386.17	""	TE
chr4	2723819	2723839	chr4-399	21.8	+	4.235	2.7377	6.9726	2	Alu	ENSG00000125386.17	""	TE
chr4	2728925	2728945	chr4-1316	17.3	+	2.8233	1.6048	4.4282	2	Alu	ENSG00000125386.17	""	TE
chr4	2835633	2835653	chr4-69	43	+	9.3523	3.2097	12.5619	2	3'UTR	ENSG00000087266.19	""	Genic
chr4	2844590	2844610	chr4-335	21.8	+	3.5292	2.0768	5.606	2	3'UTR-distal	ENSG00000087274.20	""	Genic
chr4	2853625	2853645	chr4-792	12.3	+	3.1762	1.0384	4.2147	2	5'UTR	ENSG00000087274.20	""	Genic
chr4	2856466	2856486	chr4-2019	8.38	+	2.1175	1.1328	3.2503	2	LINE	ENSG00000087274.20	""	TE
chr4	2880115	2880135	chr4-1010	11.2	+	3.3527	1.0384	4.3911	2	First intron	ENSG00000087274.20	""	Genic
chr4	2906145	2906165	chr4-793	20.1	+	3.8821	2.7377	6.6197	2	Deep intronic	ENSG00000087274.20	""	Genic
chr4	2906318	2906338	chr4-1480	11.2	+	4.5879	0.8496	5.4375	2	Deep intronic	ENSG00000087274.20	""	Genic
chr4	2920678	2920698	chr4-895	11.7	+	1.941	1.416	3.3571	2	LINE	ENSG00000087274.20	""	TE
chr4	3506755	3506775	chr4-712	16.8	-	1.4117	2.6433	4.0549	2	3'UTR	ENSG00000163956.14	""	Genic
chr4	3507724	3507744	chr4-1725	8.94	-	2.4704	1.416	3.8864	2	3'UTR	ENSG00000163956.14	""	Genic
chr4	3510239	3510259	chr4-63	82.1	-	11.9991	8.8738	20.8729	2	3'UTR	ENSG00000163956.14	""	Genic
chr4	3519111	3519131	chr4-1481	14.5	-	1.4117	1.7936	3.2053	2	Proximal intronic	ENSG00000163956.14	""	Genic
chr4	4442605	4442625	chr4-2021	10.6	-	1.4117	1.888	3.2997	2	Alu	ENSG00000168818.11	""	TE
chr4	4444993	4445013	chr4-635	17.9	-	4.4115	2.8321	7.2435	2	LINE	ENSG00000168818.11	""	TE
chr4	4446346	4446366	chr4-1011	11.7	-	1.941	1.416	3.3571	2	LINE	ENSG00000168818.11	""	TE
chr4	4538092	4538112	chr4-794	16.8	-	3.3527	1.7936	5.1463	2	Satellite/LC	ENSG00000168818.11	""	TE
chr4	6617872	6617892	chr4-336	45.3	+	7.2348	4.0593	11.2941	2	Alu	ENSG00000013288.10	""	TE
chr4	6640695	6640715	chr4-1012	20.7	+	1.5881	2.7377	4.3258	2	5'UTR	ENSG00000179010.17	""	Genic
chr4	6640836	6640856	chr4-1317	14.5	+	1.2352	1.7936	3.0288	2	5'UTR	ENSG00000179010.17	""	Genic
chr4	6641819	6641839	chr4-314	19.6	+	5.2937	1.416	6.7098	2	3'UTR	ENSG00000179010.17	""	Genic
chr4	6641925	6641945	chr4-179	25.1	+	9.5287	5.2865	14.8152	2	3'UTR	ENSG00000179010.17	""	Genic
chr4	6642040	6642060	chr4-1136	10.6	+	3.3527	2.2656	5.6183	2	3'UTR	ENSG00000179010.17	""	Genic
chr4	6642287	6642307	chr4-295	20.1	+	4.7644	2.7377	7.502	2	3'UTR	ENSG00000179010.17	""	Genic
chr4	6675337	6675357	chr4-2376	12.3	+	2.4704	1.3216	3.792	2	3'UTR	ENSG00000170846.17	MRFAP1L2	Genic
chr4	6675606	6675626	chr4-34	65.4	+	19.0575	13.9715	33.029	2	3'UTR	ENSG00000170846.17	MRFAP1L2	Genic
chr4	6708533	6708553	chr4-2801	11.7	-	3.1762	1.5104	4.6867	2	3'UTR	ENSG00000178988.12	""	Genic
chr4	6745589	6745609	chr4-4818	15.6	+	2.9998	1.0384	4.0382	2	Alu	""	""	TE
chr4	6788986	6789006	chr4-1482	16.2	+	3.1762	1.1328	4.3091	2	Alu	ENSG00000170871.12	KIAA0232	TE
chr4	6806922	6806942	chr4-5994	12.3	+	1.2352	1.9824	3.2176	2	First intron	ENSG00000170871.12	KIAA0232	Genic
chr4	6818115	6818135	chr4-4820	10.1	+	2.6469	0.5664	3.2133	2	Alu	ENSG00000170871.12	KIAA0232	TE
chr4	6827969	6827989	chr4-713	16.8	+	2.9998	2.4545	5.4542	2	Deep intronic	ENSG00000170871.12	KIAA0232	Genic
chr4	6867119	6867139	chr4-2377	8.38	+	1.4117	1.6048	3.0165	2	LINE	ENSG00000170871.12	KIAA0232	TE
chr4	6883073	6883093	chr4-1137	15.1	+	1.5881	1.7936	3.3818	2	3'UTR	ENSG00000170871.12	KIAA0232	Genic
chr4	6949921	6949941	chr4-2378	11.2	+	1.5881	1.416	3.0042	2	LINE	ENSG00000132405.20	""	TE
chr4	6962367	6962387	chr4-3328	129.6	+	23.6454	9.2514	32.8968	2	First intron	ENSG00000132405.20	""	Genic
chr4	6969423	6969443	chr4-5998	14	+	1.941	1.3216	3.2627	2	Alu	ENSG00000132405.20	""	TE
chr4	7011578	7011598	chr4-1727	44.7	+	8.8229	3.6817	12.5046	2	Alu	ENSG00000132405.20	""	TE
chr4	7582587	7582607	chr4-216	111.2	+	23.2925	9.7234	33.0159	2	Deep intronic	ENSG00000184985.17	SORCS2	Genic
chr4	9620203	9620223	chr4-2379	15.6	-	2.9998	1.1328	4.1326	2	LINE	ENSG00000287117.2	""	TE
chr4	10074658	10074678	chr4-1138	13.4	-	2.1175	2.9265	5.044	2	3'UTR	ENSG00000071127.19	""	Genic
chr4	10074728	10074748	chr4-1728	13.4	-	1.7646	2.3601	4.1246	2	3'UTR	ENSG00000071127.19	""	Genic
chr4	10095277	10095297	chr4-256	47.5	-	1.7646	7.8354	9.5999	2	Deep intronic	ENSG00000071127.19	""	Genic
chr4	10103034	10103054	chr4-1729	13.4	-	1.2352	1.9824	3.2176	2	Deep intronic	ENSG00000071127.19	""	Genic
chr4	10103555	10103575	chr4-1013	20.7	-	2.6469	2.7377	5.3845	2	Deep intronic	ENSG00000071127.19	""	Genic
chr4	10440834	10440854	chr4-64	49.7	-	11.1169	8.1186	19.2354	2	3'UTR	ENSG00000178163.9	""	Genic
chr4	10441414	10441434	chr4-180	86.1	-	6.176	12.0835	18.2595	2	3'UTR	ENSG00000178163.9	""	Genic
chr4	10442651	10442671	chr4-1014	14	-	2.6469	3.0209	5.6677	2	3'UTR	ENSG00000178163.9	""	Genic
chr4	10442789	10442809	chr4-4835	7.26	-	2.1175	1.1328	3.2503	2	3'UTR	ENSG00000178163.9	""	Genic
chr4	11563777	11563797	chr4-6004	12.9	+	2.294	0.944	3.238	2	LINE	""	""	TE
chr4	12469609	12469629	chr4-573	25.1	+	5.8231	1.1328	6.9559	2	Alu	""	""	TE
chr4	13368939	13368959	chr4-1731	8.94	-	1.4117	2.0768	3.4885	2	Proximal intronic	ENSG00000157869.17	""	Genic
chr4	13413567	13413587	chr4-3977	8.38	-	1.5881	1.5104	3.0986	2	Deep intronic	ENSG00000157869.17	""	Genic
chr4	13419100	13419120	chr4-3332	8.94	-	1.4117	1.6048	3.0165	2	LINE	ENSG00000157869.17	""	TE
chr4	13432961	13432981	chr4-1320	15.1	-	2.6469	1.888	4.5349	2	LINE	ENSG00000157869.17	""	TE
chr4	13435382	13435402	chr4-1321	11.2	-	2.6469	1.2272	3.8741	2	LINE	ENSG00000157869.17	""	TE
chr4	13449950	13449970	chr4-2806	8.94	-	1.941	1.5104	3.4515	2	Deep intronic	ENSG00000157869.17	""	Genic
chr4	13457579	13457599	chr4-1015	16.2	-	1.2352	2.1712	3.4065	2	Satellite/LC	ENSG00000157869.17	""	TE
chr4	13472803	13472823	chr4-1139	14	-	1.2352	2.3601	3.5953	2	Deep intronic	ENSG00000157869.17	""	Genic
chr4	13568803	13568823	chr4-150	26.8	-	3.5292	3.2097	6.7388	2	3'UTR	ENSG00000038219.14	""	Genic
chr4	13569495	13569515	chr4-1140	44.7	-	3.7056	7.0801	10.7858	2	3'UTR	ENSG00000038219.14	""	Genic
chr4	15008265	15008285	chr4-4847	4.47	+	2.4704	0.7552	3.2256	2	Satellite/LC	ENSG00000137449.17	CPEB2	TE
chr4	15608862	15608882	chr4-1016	11.7	-	1.2352	1.888	3.1232	2	Deep intronic	ENSG00000118564.16	""	Genic
chr4	15649560	15649580	chr4-1141	14.5	-	2.8233	1.1328	3.9562	2	Alu	ENSG00000118564.16	""	TE
chr4	15676876	15676896	chr4-4851	5.03	-	2.4704	0.7552	3.2256	2	Deep intronic	ENSG00000305512.1	""	Genic
chr4	16163998	16164018	chr4-3984	5.03	-	2.1175	0.944	3.0615	2	Satellite/LC	ENSG00000169762.18	""	TE
chr4	17623975	17623995	chr4-795	15.6	+	4.7644	4.9089	9.6733	2	3'UTR	ENSG00000118579.13	MED28	Genic
chr4	17624032	17624052	chr4-636	22.4	+	4.235	4.2481	8.4831	2	3'UTR	ENSG00000118579.13	MED28	Genic
chr4	17624133	17624153	chr4-896	22.4	+	5.4702	5.5697	11.0399	2	3'UTR	ENSG00000118579.13	MED28	Genic
chr4	17624475	17624495	chr4-129	68.2	+	7.7642	11.4226	19.1868	2	3'UTR	ENSG00000118579.13	MED28	Genic
chr4	17624643	17624663	chr4-489	20.7	+	6.5289	2.5489	9.0778	2	3'UTR	ENSG00000118579.13	MED28	Genic
chr4	17625182	17625202	chr4-1483	8.94	+	1.941	1.1328	3.0739	2	3'UTR	ENSG00000118579.13	MED28	Genic
chr4	17629688	17629708	chr4-2383	7.82	+	1.2352	1.7936	3.0288	2	3'UTR	ENSG00000118579.13	MED28	Genic
chr4	17630785	17630805	chr4-3339	14.5	+	1.2352	2.6433	3.8785	2	3'UTR	ENSG00000118579.13	MED28	Genic
chr4	17632085	17632105	chr4-637	24	+	3.3527	2.2656	5.6183	2	3'UTR	ENSG00000118579.13	MED28	Genic
chr4	17800838	17800858	chr4-42	95	-	14.4696	11.6114	26.081	2	3'UTR	ENSG00000163257.13	""	Genic
chr4	17801465	17801485	chr4-315	22.9	-	5.1173	5.0977	10.215	2	3'UTR	ENSG00000163257.13	""	Genic
chr4	17801653	17801673	chr4-1734	23.5	-	3.8821	4.3425	8.2246	2	3'UTR	ENSG00000163257.13	""	Genic
chr4	17802499	17802519	chr4-73	99.5	-	16.0577	12.0835	28.1411	2	3'UTR	ENSG00000163257.13	""	Genic
chr4	17802617	17802637	chr4-108	112.9	-	10.5875	16.9924	27.5798	2	3'UTR	ENSG00000163257.13	""	Genic
chr4	17804200	17804220	chr4-2384	12.9	-	2.6469	1.6048	4.2517	2	5'UTR	ENSG00000163257.13	""	Genic
chr4	17805254	17805274	chr4-796	16.2	-	2.8233	2.8321	5.6554	2	5'UTR	ENSG00000163257.13	""	Genic
chr4	17806480	17806500	chr4-2030	8.38	-	2.8233	2.2656	5.089	2	5'UTR	ENSG00000163257.13	""	Genic
chr4	17806949	17806969	chr4-1485	11.7	-	2.4704	3.8705	6.3409	2	5'UTR	ENSG00000163257.13	""	Genic
chr4	17807015	17807035	chr4-639	14.5	-	2.1175	2.3601	4.4775	2	5'UTR	ENSG00000163257.13	""	Genic
chr4	17812410	17812430	chr4-2385	10.6	+	1.5881	1.888	3.4762	2	CDS	ENSG00000109805.11	""	Genic
chr4	17814618	17814638	chr4-897	11.2	+	2.1175	0.944	3.0615	2	Alu	ENSG00000109805.11	""	TE
chr4	17817581	17817601	chr4-1486	9.5	+	2.294	1.2272	3.5212	2	Proximal intronic	ENSG00000109805.11	""	Genic
chr4	17817786	17817806	chr4-2812	7.26	+	2.6469	1.6992	4.3461	2	Proximal intronic	ENSG00000109805.11	""	Genic
chr4	17818105	17818125	chr4-1487	12.3	+	3.5292	0.944	4.4732	2	Proximal intronic	ENSG00000109805.11	""	Genic
chr4	17823863	17823883	chr4-81	40.2	+	15.1754	4.2481	19.4235	2	Proximal intronic	ENSG00000109805.11	""	Genic
chr4	17824811	17824831	chr4-400	18.4	+	5.4702	3.1153	8.5855	2	Proximal intronic	ENSG00000109805.11	""	Genic
chr4	17836474	17836494	chr4-1736	11.2	+	3.3527	1.6992	5.0519	2	LINE	ENSG00000109805.11	""	TE
chr4	17858298	17858318	chr4-2388	8.94	-	1.941	1.1328	3.0739	2	LINE	ENSG00000178177.18	""	TE
chr4	17891743	17891763	chr4-3343	7.26	-	1.941	1.416	3.3571	2	Deep intronic	ENSG00000178177.18	""	Genic
chr4	17901347	17901367	chr4-2390	8.94	-	2.294	1.6992	3.9932	2	LINE	ENSG00000178177.18	""	TE
chr4	17901509	17901529	chr4-2035	10.6	-	2.294	1.888	4.182	2	LINE	ENSG00000178177.18	""	TE
chr4	17901749	17901769	chr4-640	15.1	-	5.2937	2.2656	7.5594	2	LINE	ENSG00000178177.18	""	TE
chr4	17939073	17939093	chr4-3344	7.26	-	2.294	1.3216	3.6156	2	LINE	ENSG00000178177.18	""	TE
chr4	17939814	17939834	chr4-575	16.8	-	2.4704	1.888	4.3585	2	Deep intronic	ENSG00000178177.18	""	Genic
chr4	17940997	17941017	chr4-714	16.2	-	2.294	1.9824	4.2764	2	Deep intronic	ENSG00000178177.18	""	Genic
chr4	17955160	17955180	chr4-1488	10.1	-	3.7056	1.0384	4.744	2	LINE	ENSG00000178177.18	""	TE
chr4	17958053	17958073	chr4-3993	5.59	-	2.9998	2.1712	5.171	2	Deep intronic	ENSG00000178177.18	""	Genic
chr4	17958098	17958118	chr4-898	16.2	-	2.9998	1.888	4.8878	2	Deep intronic	ENSG00000178177.18	""	Genic
chr4	17958269	17958289	chr4-2037	12.3	-	2.9998	1.1328	4.1326	2	Deep intronic	ENSG00000178177.18	""	Genic
chr4	17961751	17961771	chr4-4871	10.6	-	3.3527	1.0384	4.3911	2	Satellite/LC	ENSG00000178177.18	""	TE
chr4	17997841	17997861	chr4-1018	11.2	-	2.6469	0.944	3.5909	2	First intron	ENSG00000178177.18	""	Genic
chr4	18001161	18001181	chr4-641	14.5	-	3.1762	1.416	4.5923	2	Alu	ENSG00000178177.18	""	TE
chr4	18002383	18002403	chr4-642	17.9	-	2.1175	2.1712	4.2887	2	First intron	ENSG00000178177.18	""	Genic
chr4	18017987	18018007	chr4-1322	10.1	-	1.7646	1.2272	2.9918	2	LINE	ENSG00000178177.18	""	TE
chr4	18019671	18019691	chr4-1142	11.2	-	2.4704	1.888	4.3585	2	First intron	ENSG00000178177.18	""	Genic
chr4	20712201	20712221	chr4-2815	13.4	+	2.8233	1.888	4.7114	2	Deep intronic	ENSG00000163138.20	""	Genic
chr4	20712266	20712286	chr4-1143	14	+	4.235	2.6433	6.8782	2	Deep intronic	ENSG00000163138.20	""	Genic
chr4	20723453	20723473	chr4-1323	14.5	+	0.7058	2.4545	3.1603	2	Deep intronic	ENSG00000163138.20	""	Genic
chr4	20728647	20728667	chr4-2817	11.7	+	1.5881	1.9824	3.5706	2	3'UTR	ENSG00000163138.20	""	Genic
chr4	21240352	21240372	chr4-3347	13.4	-	2.1175	1.2272	3.3447	2	LINE	ENSG00000185774.17	KCNIP4	TE
chr4	22551150	22551170	chr4-3996	58.1	-	11.2933	3.7761	15.0694	2	LTR/ERV	""	""	TE
chr4	22726931	22726951	chr4-85	39.1	-	7.5877	2.9265	10.5142	2	Deep intronic	""	""	Genic
chr4	23025280	23025300	chr4-1144	14	+	1.4117	1.9824	3.3941	2	Deep intronic	ENSG00000248837.8	""	Genic
chr4	23034699	23034719	chr4-337	18.4	+	2.1175	2.2656	4.3831	2	LINE	ENSG00000248837.8	""	TE
chr4	23034752	23034772	chr4-1740	9.5	+	1.5881	1.7936	3.3818	2	LINE	ENSG00000248837.8	""	TE
chr4	23042970	23042990	chr4-4881	11.7	+	1.2352	1.9824	3.2176	2	LINE	ENSG00000248837.8	""	TE
chr4	23046699	23046719	chr4-217	26.3	+	3.1762	3.1153	6.2915	2	Deep intronic	ENSG00000248837.8	""	Genic
chr4	23047033	23047053	chr4-2819	9.5	+	1.0587	2.2656	3.3244	2	Deep intronic	ENSG00000248837.8	""	Genic
chr4	23053608	23053628	chr4-2394	14	+	2.294	1.416	3.71	2	Satellite/LC	ENSG00000248837.8	""	TE
chr4	23059964	23059984	chr4-715	13.4	+	2.6469	2.0768	4.7237	2	Deep intronic	ENSG00000248837.8	""	Genic
