chr	start	end	name	score	strand	NormedTC_ENCFF289OFA	NormedTC_ENCFF647KDW	NormedTC_HepG2_RBFOX2	BC_HepG2_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr20	33011204	33011224	chr20-670	38.2	+	4.7516	7.1315	11.8831	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33011341	33011361	chr20-331	60.3	+	7.1273	11.6482	18.7755	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33011407	33011427	chr20-149	84.6	+	14.2547	14.2631	28.5178	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33011698	33011718	chr20-996	29	+	3.0885	3.3281	6.4166	2	Alu	ENSG00000078898.8	""	TE
chr20	33012079	33012099	chr20-726	40.6	+	8.7904	7.3693	16.1596	2	Deep intronic	ENSG00000078898.8	""	Genic
chr20	33012390	33012410	chr20-465	61.4	+	11.4037	10.6973	22.1011	2	Deep intronic	ENSG00000078898.8	""	Genic
chr20	33012610	33012630	chr20-45	136.8	+	41.8137	36.6086	78.4223	2	LINE	ENSG00000078898.8	""	TE
chr20	33012632	33012652	chr20-20	343.1	+	62.2454	50.3962	112.6417	2	LINE	ENSG00000078898.8	""	TE
chr20	33012722	33012742	chr20-301	62.6	+	9.7407	7.607	17.3477	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33012797	33012817	chr20-407	57.9	+	6.6522	11.1727	17.8249	2	CDS	ENSG00000078898.8	""	Genic
chr20	33013643	33013663	chr20-997	41.7	+	4.7516	5.4675	10.2191	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33013822	33013842	chr20-408	69.5	+	6.6522	11.8859	18.5381	2	CDS	ENSG00000078898.8	""	Genic
chr20	33014102	33014122	chr20-727	47.5	+	5.9394	8.5578	14.4973	2	Other SINE	ENSG00000078898.8	""	TE
chr20	33014154	33014174	chr20-671	35.9	+	6.4146	6.1807	12.5953	2	Other SINE	ENSG00000078898.8	""	TE
chr20	33014238	33014258	chr20-843	33.6	+	5.4643	6.6561	12.1204	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33014914	33014934	chr20-1347	25.5	+	4.514	4.5166	9.0306	2	Deep intronic	ENSG00000078898.8	""	Genic
chr20	33015000	33015020	chr20-1095	26.7	+	3.8012	3.3281	7.1293	2	Deep intronic	ENSG00000078898.8	""	Genic
chr20	33015075	33015095	chr20-378	71.9	+	8.7904	11.1727	19.9631	2	Deep intronic	ENSG00000078898.8	""	Genic
chr20	33015435	33015455	chr20-506	49.8	+	5.9394	7.3693	13.3087	2	CDS	ENSG00000078898.8	""	Genic
chr20	33015713	33015733	chr20-241	76.5	+	11.1662	11.1727	22.3389	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33015769	33015789	chr20-302	66.1	+	10.9286	9.0333	19.9619	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33015833	33015853	chr20-87	129.8	+	21.8572	18.3043	40.1615	2	Deep intronic	ENSG00000078898.8	""	Genic
chr20	33016078	33016098	chr20-226	77.7	+	14.9674	19.9683	34.9357	2	Deep intronic	ENSG00000078898.8	""	Genic
chr20	33016204	33016224	chr20-12	390.6	+	44.9022	49.6831	94.5853	2	Deep intronic	ENSG00000078898.8	""	Genic
chr20	33016667	33016687	chr20-163	90.4	+	11.8789	13.3122	25.1911	2	Deep intronic	ENSG00000078898.8	""	Genic
chr20	33016811	33016831	chr20-316	60.3	+	8.3152	10.2219	18.5371	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33016866	33016886	chr20-466	45.2	+	5.9394	6.1807	12.1201	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33016933	33016953	chr20-212	78.8	+	13.0668	14.2631	27.3299	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33018433	33018453	chr20-150	155.3	+	18.2935	25.6735	43.9671	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33018966	33018986	chr20-50	244.5	+	35.1615	57.5278	92.6893	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33019154	33019174	chr20-21	293.2	+	44.1895	57.29	101.4795	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33019909	33019929	chr20-9	645.5	+	99.07	129.794	228.8641	2	LINE	ENSG00000078898.8	""	TE
chr20	33020128	33020148	chr20-30	215.6	+	33.4985	62.0444	95.5429	2	LINE	ENSG00000078898.8	""	TE
chr20	33020253	33020273	chr20-14	425.3	+	41.8137	82.9636	124.7773	2	Satellite/LC	ENSG00000078898.8	""	TE
chr20	33020623	33020643	chr20-58	149.5	+	34.924	46.1173	81.0413	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33020715	33020735	chr20-40	201.7	+	28.2718	39.9366	68.2084	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33021109	33021129	chr20-146	112.4	+	17.1056	24.0095	41.1151	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33021235	33021255	chr20-121	121.7	+	17.8184	22.1078	39.9261	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33021455	33021475	chr20-227	76.5	+	9.2655	18.542	27.8075	2	Proximal intronic	ENSG00000078898.8	""	Genic
chr20	33021721	33021741	chr20-355	51	+	6.8898	6.4184	13.3081	2	CDS	ENSG00000078898.8	""	Genic
chr20	33023384	33023404	chr20-847	40.6	+	5.2267	9.7464	14.9732	2	3'UTR	ENSG00000078898.8	""	Genic
chr20	33023531	33023551	chr20-285	54.5	+	7.6025	7.3693	14.9718	2	3'UTR	ENSG00000078898.8	""	Genic
chr20	33023621	33023641	chr20-196	95	+	12.5916	26.149	38.7406	2	3'UTR	ENSG00000078898.8	""	Genic
chr20	33024728	33024748	chr20-1895	23.2	+	3.3261	4.0412	7.3673	2	3'UTR-distal	""	""	Genic
chr20	33026341	33026361	chr20-286	61.4	+	7.1273	9.9842	17.1115	2	3'UTR-distal	""	""	Genic
chr20	33026484	33026504	chr20-1205	20.9	+	3.8012	5.2298	9.031	2	3'UTR-distal	""	""	Genic
chr20	33410348	33410368	chr20-917	27.8	+	4.2764	5.943	10.2194	2	Satellite/LC	ENSG00000288878.2	""	TE
chr20	33411472	33411492	chr20-1349	22	+	2.3758	4.9921	7.3679	2	LINE	ENSG00000288878.2	""	TE
chr20	33411528	33411548	chr20-213	104.3	+	11.6413	16.1648	27.8061	2	LINE	ENSG00000288878.2	""	TE
chr20	33490323	33490343	chr20-1896	22	+	1.663	4.2789	5.942	2	First intron	ENSG00000078699.22	CBFA2T2	Genic
chr20	33654964	33654984	chr20-728	35.9	-	8.0777	9.9842	18.0618	2	3'UTR-distal	""	""	Genic
chr20	33655051	33655071	chr20-1510	18.5	-	3.5637	3.8035	7.3672	2	3'UTR-distal	""	""	Genic
chr20	33655307	33655327	chr20-631	39.4	-	4.0388	5.943	9.9818	2	3'UTR-distal	""	""	Genic
chr20	33656350	33656370	chr20-468	40.6	-	4.2764	4.9921	9.2685	2	3'UTR-distal	ENSG00000275223.1	""	Genic
chr20	33656433	33656453	chr20-379	55.6	-	8.7904	8.7956	17.586	2	3'UTR-distal	""	""	Genic
chr20	33656872	33656892	chr20-784	29	-	3.8012	4.5166	8.3179	2	3'UTR-distal	""	""	Genic
chr20	33656990	33657010	chr20-998	27.8	-	2.1382	5.943	8.0812	2	3'UTR-distal	""	""	Genic
chr20	33657130	33657150	chr20-632	40.6	-	7.8401	7.1315	14.9716	2	3'UTR	ENSG00000125967.18	""	Genic
chr20	33657217	33657237	chr20-589	48.7	-	10.2159	5.7052	15.9211	2	3'UTR	ENSG00000125967.18	""	Genic
chr20	33657578	33657598	chr20-785	30.1	-	6.6522	1.9017	8.5539	2	3'UTR	ENSG00000125967.18	""	Genic
chr20	33658056	33658076	chr20-1097	23.2	-	2.3758	9.271	11.6468	2	Proximal intronic	ENSG00000125967.18	""	Genic
chr20	33658120	33658140	chr20-918	24.3	-	2.3758	4.5166	6.8924	2	Proximal intronic	ENSG00000125967.18	""	Genic
chr20	33658648	33658668	chr20-164	89.2	-	12.8292	19.2552	32.0844	2	Proximal intronic	ENSG00000125967.18	""	Genic
chr20	33659143	33659163	chr20-214	97.4	-	17.1056	21.1569	38.2625	2	Deep intronic	ENSG00000125967.18	""	Genic
chr20	33659241	33659261	chr20-409	73	-	11.1662	16.4025	27.5687	2	Deep intronic	ENSG00000125967.18	""	Genic
chr20	33659372	33659392	chr20-80	177.3	-	16.868	26.8621	43.7302	2	Proximal intronic	ENSG00000125967.18	""	Genic
chr20	33660026	33660046	chr20-265	68.4	-	13.0668	11.6482	24.715	2	Proximal intronic	ENSG00000125967.18	""	Genic
chr20	33660140	33660160	chr20-132	153	-	18.2935	21.3946	39.6881	2	Proximal intronic	ENSG00000125967.18	""	Genic
chr20	33663511	33663531	chr20-1353	22	-	3.3261	3.0903	6.4164	2	Deep intronic	ENSG00000125967.18	""	Genic
chr20	33664488	33664508	chr20-1682	16.2	-	3.0885	3.8035	6.892	2	Deep intronic	ENSG00000125967.18	""	Genic
chr20	33669493	33669513	chr20-287	61.4	-	14.4923	15.6894	30.1816	2	3'UTR-distal	ENSG00000125967.18	""	Genic
chr20	33669579	33669599	chr20-410	49.8	-	9.5031	12.3613	21.8645	2	3'UTR-distal	ENSG00000125967.18	""	Genic
chr20	33670384	33670404	chr20-999	24.3	-	3.5637	5.4675	9.0312	2	3'UTR-distal	ENSG00000125967.18	""	Genic
chr20	33672344	33672364	chr20-1512	24.3	-	3.5637	4.0412	7.6049	2	3'UTR-distal	ENSG00000125967.18	""	Genic
chr20	33675937	33675957	chr20-1513	20.9	-	6.4146	1.1886	7.6032	2	3'UTR	ENSG00000101412.14	""	Genic
chr20	33676232	33676252	chr20-1354	18.5	-	3.8012	1.9017	5.703	2	3'UTR	ENSG00000101412.14	""	Genic
chr20	33676355	33676375	chr20-1000	25.5	-	4.7516	2.8526	7.6042	2	3'UTR	ENSG00000101412.14	""	Genic
chr20	33682225	33682245	chr20-1901	18.5	-	5.2267	0.7132	5.9399	2	First intron	ENSG00000101412.14	""	Genic
chr20	33682466	33682486	chr20-1514	22	-	6.177	2.3772	8.5542	2	Other SINE	ENSG00000101412.14	""	TE
chr20	33853635	33853655	chr20-1001	30.1	+	3.5637	4.0412	7.6049	2	3'UTR	ENSG00000101421.5	""	Genic
chr20	34047291	34047311	chr20-1515	18.5	+	2.1382	3.5658	5.704	2	First intron	ENSG00000125970.13	""	Genic
chr20	34047465	34047485	chr20-1355	26.7	+	4.514	3.0903	7.6043	2	First intron	ENSG00000125970.13	""	Genic
chr20	34064344	34064364	chr20-848	24.3	+	4.9891	3.8035	8.7926	2	First intron	ENSG00000125970.13	""	Genic
chr20	34073300	34073320	chr20-786	46.4	+	8.7904	4.5166	13.307	2	Deep intronic	ENSG00000125970.13	""	Genic
chr20	34073738	34073758	chr20-2439	16.2	+	4.0388	1.9017	5.9406	2	Deep intronic	ENSG00000125970.13	""	Genic
chr20	34076893	34076913	chr20-1099	26.7	+	5.9394	4.7544	10.6938	2	Proximal intronic	ENSG00000125970.13	""	Genic
chr20	34080122	34080142	chr20-1516	15.1	+	3.8012	2.1395	5.9407	2	3'UTR	ENSG00000125970.13	""	Genic
chr20	34394690	34394710	chr20-849	30.1	+	3.0885	3.8035	6.892	2	LTR/ERV	ENSG00000078747.18	""	TE
chr20	34510545	34510565	chr20-1356	26.7	+	3.3261	3.8035	7.1296	2	3'UTR	ENSG00000078747.18	""	Genic
chr20	34511408	34511428	chr20-1357	22	+	3.3261	2.6149	5.941	2	3'UTR	ENSG00000078747.18	""	Genic
chr20	34704835	34704855	chr20-1358	19.7	+	2.1382	3.5658	5.704	2	5'UTR	ENSG00000078804.14	""	Genic
chr20	34704951	34704971	chr20-2440	15.1	+	2.8509	6.8938	9.7448	2	5'UTR	ENSG00000078804.14	""	Genic
chr20	34704981	34705001	chr20-1517	16.2	+	2.1382	6.8938	9.032	2	5'UTR	ENSG00000078804.14	""	Genic
chr20	34705129	34705149	chr20-1208	31.3	+	2.3758	4.7544	7.1301	2	5'UTR	ENSG00000078804.14	""	Genic
chr20	34705768	34705788	chr20-1518	19.7	+	1.9006	4.7544	6.655	2	First intron	ENSG00000078804.14	""	Genic
chr20	34705884	34705904	chr20-850	27.8	+	3.0885	6.1807	9.2692	2	First intron	ENSG00000078804.14	""	Genic
chr20	34706148	34706168	chr20-919	27.8	+	4.2764	5.4675	9.7439	2	First intron	ENSG00000078804.14	""	Genic
chr20	34709208	34709228	chr20-411	49.8	+	4.7516	11.1727	15.9243	2	First intron	ENSG00000078804.14	""	Genic
chr20	34825134	34825154	chr20-469	45.2	-	7.8401	12.8368	20.6768	2	First intron	ENSG00000198646.15	""	Genic
chr20	34844766	34844786	chr20-89	104.3	-	14.4923	23.0586	37.5509	2	3'UTR	ENSG00000131067.18	""	Genic
chr20	34845109	34845129	chr20-380	46.4	-	6.177	8.0824	14.2594	2	3'UTR	ENSG00000131067.18	""	Genic
chr20	34845212	34845232	chr20-304	54.5	-	11.1662	15.9271	27.0933	2	3'UTR	ENSG00000131067.18	""	Genic
chr20	34845300	34845320	chr20-590	53.3	-	7.6025	8.3201	15.9226	2	3'UTR	ENSG00000131067.18	""	Genic
chr20	34889902	34889922	chr20-1359	26.7	+	3.3261	2.3772	5.7033	2	Deep intronic	ENSG00000131069.21	""	Genic
chr20	34992980	34993000	chr20-1904	16.2	-	2.6134	4.5166	7.13	2	3'UTR-distal	""	""	Genic
chr20	34993046	34993066	chr20-2150	17.4	-	2.8509	6.4184	9.2693	2	3'UTR-distal	""	""	Genic
chr20	34993254	34993274	chr20-1002	38.2	-	4.2764	5.2298	9.5062	2	3'UTR-distal	""	""	Genic
chr20	34993530	34993550	chr20-1360	30.1	-	2.6134	4.5166	7.13	2	3'UTR-distal	""	""	Genic
chr20	34993987	34994007	chr20-1100	27.8	-	2.3758	4.7544	7.1301	2	3'UTR-distal	""	""	Genic
chr20	34994429	34994449	chr20-1905	19.7	-	2.3758	5.2298	7.6056	2	3'UTR-distal	""	""	Genic
chr20	34994638	34994658	chr20-787	40.6	-	3.0885	6.6561	9.7446	2	3'UTR-distal	""	""	Genic
chr20	34995070	34995090	chr20-2151	18.5	-	1.1879	4.7544	5.9423	2	3'UTR-distal	""	""	Genic
chr20	34995287	34995307	chr20-851	29	-	2.6134	7.607	10.2203	2	3'UTR	ENSG00000100991.13	""	Genic
chr20	34997301	34997321	chr20-334	52.2	-	6.6522	13.0745	19.7267	2	Satellite/LC	ENSG00000100991.13	""	TE
chr20	34997359	34997379	chr20-591	42.9	-	3.3261	11.6482	14.9743	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	34997423	34997443	chr20-470	46.4	-	4.514	11.4105	15.9244	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	34997528	34997548	chr20-436	61.4	-	9.9783	14.9762	24.9545	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	34997643	34997663	chr20-633	35.9	-	3.5637	8.5578	12.1215	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	34998379	34998399	chr20-549	64.9	-	7.6025	16.1648	23.7673	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	34998848	34998868	chr20-788	30.1	-	4.2764	4.9921	9.2685	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	34998921	34998941	chr20-248	67.2	-	6.8898	12.5991	19.4888	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	34999729	34999749	chr20-1362	24.3	-	1.4255	6.4184	7.8439	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	34999914	34999934	chr20-674	32.5	-	3.0885	4.9921	8.0806	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35000269	35000289	chr20-1689	23.2	-	3.0885	5.2298	8.3183	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35000961	35000981	chr20-1690	22	-	2.1382	4.0412	6.1794	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35001414	35001434	chr20-181	78.8	-	8.0777	17.1157	25.1933	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35001552	35001572	chr20-1691	22	-	0.9503	6.1807	7.131	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35002262	35002282	chr20-2155	18.5	-	2.1382	7.3693	9.5075	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35002672	35002692	chr20-471	52.2	-	7.3649	10.6973	18.0622	2	3'UTR	ENSG00000100991.13	""	Genic
chr20	35002999	35003019	chr20-729	62.6	-	6.4146	11.4105	17.8251	2	3'UTR	ENSG00000100991.13	""	Genic
chr20	35003719	35003739	chr20-920	26.7	-	3.0885	6.4184	9.5069	2	Proximal intronic	ENSG00000100991.13	""	Genic
chr20	35003808	35003828	chr20-356	53.3	-	6.6522	11.1727	17.8249	2	Proximal intronic	ENSG00000100991.13	""	Genic
chr20	35003996	35004016	chr20-228	84.6	-	10.691	12.8368	23.5278	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35004815	35004835	chr20-634	40.6	-	6.177	9.0333	15.2103	2	Proximal intronic	ENSG00000100991.13	""	Genic
chr20	35005948	35005968	chr20-675	38.2	-	5.2267	5.7052	10.9319	2	Other SINE	ENSG00000100991.13	""	TE
chr20	35006146	35006166	chr20-98	142.6	-	25.1833	30.9033	56.0866	2	Proximal intronic	ENSG00000100991.13	""	Genic
chr20	35008006	35008026	chr20-635	37.1	-	7.3649	8.3201	15.685	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35008173	35008193	chr20-852	26.7	-	3.8012	4.7544	8.5556	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35008266	35008286	chr20-921	24.3	-	4.9891	5.7052	10.6944	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35008330	35008350	chr20-1003	32.5	-	4.514	3.5658	8.0798	2	Deep intronic	ENSG00000100991.13	""	Genic
chr20	35008392	35008412	chr20-1004	24.3	-	4.7516	4.5166	9.2682	2	Proximal intronic	ENSG00000100991.13	""	Genic
chr20	35277974	35277994	chr20-2446	18.5	-	3.0885	4.9921	8.0806	2	3'UTR-distal	ENSG00000126005.18	""	Genic
chr20	35278149	35278169	chr20-1521	25.5	-	2.1382	4.7544	6.8926	2	3'UTR-distal	ENSG00000261582.1	""	Genic
chr20	35278266	35278286	chr20-357	55.6	-	8.3152	11.1727	19.488	2	3'UTR-distal	ENSG00000261582.1	""	Genic
chr20	35280290	35280310	chr20-1209	26.7	-	2.8509	4.2789	7.1299	2	3'UTR-distal	ENSG00000242372.10	""	Genic
chr20	35284645	35284665	chr20-90	204	-	32.7858	44.4533	77.239	2	3'UTR-distal	ENSG00000242372.10	""	Genic
chr20	35315476	35315496	chr20-1101	20.9	-	5.2267	2.1395	7.3662	2	Deep intronic	ENSG00000101019.23	""	Genic
chr20	35343442	35343462	chr20-1364	22	-	5.4643	2.8526	8.3169	2	Deep intronic	ENSG00000101019.23	""	Genic
chr20	35355098	35355118	chr20-1210	20.9	-	3.3261	3.3281	6.6541	2	Deep intronic	ENSG00000101019.23	""	Genic
chr20	35385915	35385935	chr20-176	69.5	-	9.028	12.3613	21.3893	2	LINE	ENSG00000101019.23	""	TE
chr20	35505798	35505818	chr20-1693	23.2	+	4.514	1.664	6.178	2	LINE	ENSG00000126001.18	""	TE
chr20	35552474	35552494	chr20-550	34.8	+	4.7516	2.8526	7.6042	2	LINE	ENSG00000125991.22	""	TE
chr20	35556547	35556567	chr20-1211	24.3	+	2.6134	4.2789	6.8923	2	Deep intronic	ENSG00000125991.22	""	Genic
chr20	35557318	35557338	chr20-2164	15.1	+	2.6134	3.5658	6.1791	2	Proximal intronic	ENSG00000125991.22	""	Genic
chr20	35618187	35618207	chr20-2447	13.9	+	2.8509	3.3281	6.179	2	Proximal intronic	ENSG00000061656.12	""	Genic
chr20	35618219	35618239	chr20-1212	20.9	+	3.5637	3.8035	7.3672	2	Proximal intronic	ENSG00000061656.12	""	Genic
chr20	35618807	35618827	chr20-1102	27.8	-	2.6134	5.7052	8.3186	2	3'UTR-distal	""	""	Genic
chr20	35619097	35619117	chr20-437	74.2	-	6.8898	11.4105	18.3002	2	3'UTR-distal	""	""	Genic
chr20	35626409	35626429	chr20-335	61.4	-	9.5031	8.3201	17.8233	2	3'UTR-distal	ENSG00000214078.14	""	Genic
chr20	35626854	35626874	chr20-853	32.5	-	4.0388	5.2298	9.2686	2	3'UTR-distal	ENSG00000214078.14	""	Genic
chr20	35627245	35627265	chr20-2450	13.9	-	1.9006	3.8035	5.7041	2	3'UTR-distal	ENSG00000214078.14	""	Genic
chr20	35643230	35643250	chr20-266	77.7	-	9.5031	12.3613	21.8645	2	3'UTR-distal	ENSG00000214078.14	""	Genic
chr20	35661112	35661132	chr20-76	120.5	-	17.8184	13.3122	31.1306	2	3'UTR-distal	ENSG00000214078.14	""	Genic
chr20	35661618	35661638	chr20-438	44	-	10.691	2.1395	12.8305	2	3'UTR-distal	ENSG00000214078.14	""	Genic
chr20	35663785	35663805	chr20-592	41.7	-	10.9286	4.0412	14.9698	2	3'UTR-distal	ENSG00000214078.14	""	Genic
chr20	35664603	35664623	chr20-1915	20.9	-	3.5637	3.8035	7.3672	2	3'UTR-distal	ENSG00000214078.14	""	Genic
chr20	35664770	35664790	chr20-1005	23.2	-	5.2267	5.2298	10.4565	2	3'UTR-distal	ENSG00000214078.14	""	Genic
chr20	35713070	35713090	chr20-439	46.4	-	3.0885	7.1315	10.2201	2	CDS	ENSG00000131051.25	""	Genic
chr20	35713203	35713223	chr20-1526	22	-	1.4255	5.2298	6.6553	2	Alu	ENSG00000131051.25	""	TE
chr20	35713393	35713413	chr20-2820	31.3	-	2.3758	4.5166	6.8924	2	Alu	ENSG00000131051.25	""	TE
chr20	35713519	35713539	chr20-1213	22	-	2.6134	5.943	8.5563	2	Alu	ENSG00000131051.25	""	TE
chr20	35713608	35713628	chr20-854	32.5	-	4.514	5.2298	9.7438	2	Alu	ENSG00000131051.25	""	TE
chr20	35714177	35714197	chr20-1365	24.3	-	3.3261	6.8938	10.2199	2	CDS	ENSG00000131051.25	""	Genic
chr20	35721848	35721868	chr20-1696	33.6	-	3.3261	3.8035	7.1296	2	CDS	ENSG00000131051.25	""	Genic
chr20	35724570	35724590	chr20-2821	18.5	-	3.3261	3.8035	7.1296	2	CDS	ENSG00000131051.25	""	Genic
chr20	35724688	35724708	chr20-1527	27.8	-	3.3261	4.0412	7.3673	2	CDS	ENSG00000131051.25	""	Genic
chr20	35725083	35725103	chr20-922	46.4	-	4.514	6.6561	11.1701	2	CDS	ENSG00000131051.25	""	Genic
chr20	35729493	35729513	chr20-676	39.4	-	3.8012	5.4675	9.2688	2	CDS	ENSG00000131051.25	""	Genic
chr20	35730413	35730433	chr20-182	68.4	-	7.1273	7.8447	14.972	2	Deep intronic	ENSG00000131051.25	""	Genic
chr20	35731985	35732005	chr20-789	55.6	-	3.8012	11.6482	15.4494	2	CDS	ENSG00000131051.25	""	Genic
chr20	35732060	35732080	chr20-2456	20.9	-	2.6134	4.5166	7.13	2	CDS	ENSG00000131051.25	""	Genic
chr20	35732110	35732130	chr20-1006	32.5	-	4.2764	2.8526	7.129	2	CDS	ENSG00000131051.25	""	Genic
chr20	35738983	35739003	chr20-1103	29	-	3.8012	4.9921	8.7933	2	CDS	ENSG00000131051.25	""	Genic
chr20	35739418	35739438	chr20-923	27.8	-	4.9891	8.3201	13.3093	2	Deep intronic	ENSG00000131051.25	""	Genic
chr20	35739480	35739500	chr20-1366	26.7	-	2.3758	4.9921	7.3679	2	Deep intronic	ENSG00000131051.25	""	Genic
chr20	35739928	35739948	chr20-412	59.1	-	11.8789	4.7544	16.6333	2	Deep intronic	ENSG00000131051.25	""	Genic
chr20	35740396	35740416	chr20-527	59.1	-	4.514	9.7464	14.2604	2	Deep intronic	ENSG00000131051.25	""	Genic
chr20	35741950	35741970	chr20-1367	20.9	-	1.4255	4.9921	6.4175	2	5'UTR	ENSG00000131051.25	""	Genic
chr20	35742049	35742069	chr20-1529	17.4	-	1.663	5.2298	6.8928	2	5'UTR	ENSG00000131051.25	""	Genic
chr20	35742171	35742191	chr20-636	35.9	-	5.7019	12.1236	17.8255	2	5'UTR	ENSG00000131051.25	""	Genic
chr20	36046817	36046837	chr20-152	147.2	-	19.719	22.1078	41.8267	2	First intron	ENSG00000260032.3	NORAD	Genic
chr20	36210027	36210047	chr20-528	64.9	+	9.5031	9.9842	19.4873	2	Deep intronic	ENSG00000088367.24	""	Genic
chr20	36210198	36210218	chr20-202	104.3	+	20.1941	16.4025	36.5967	2	Deep intronic	ENSG00000088367.24	""	Genic
chr20	36461789	36461809	chr20-2827	15.1	+	4.0388	2.6149	6.6537	2	5'UTR	ENSG00000080845.20	""	Genic
chr20	36462657	36462677	chr20-318	121.7	+	12.1165	30.1902	42.3067	2	Satellite/LC	ENSG00000080845.20	""	TE
chr20	36462766	36462786	chr20-472	57.9	+	9.2655	18.3043	27.5698	2	First intron	ENSG00000080845.20	""	Genic
chr20	36462816	36462836	chr20-551	49.8	+	6.177	7.8447	14.0217	2	First intron	ENSG00000080845.20	""	Genic
chr20	36463011	36463031	chr20-790	49.8	+	5.2267	6.8938	12.1205	2	First intron	ENSG00000080845.20	""	Genic
chr20	36491342	36491362	chr20-381	44	+	7.8401	12.8368	20.6768	2	First intron	ENSG00000080845.20	""	Genic
chr20	36491422	36491442	chr20-336	61.4	+	13.0668	17.3534	30.4202	2	First intron	ENSG00000080845.20	""	Genic
chr20	36491646	36491666	chr20-413	84.6	+	11.4037	14.5008	25.9045	2	LINE	ENSG00000080845.20	""	TE
chr20	36497383	36497403	chr20-2172	19.7	+	3.0885	3.0903	6.1788	2	Deep intronic	ENSG00000080845.20	""	Genic
chr20	36497979	36497999	chr20-1370	31.3	+	5.4643	7.1315	12.5958	2	Deep intronic	ENSG00000080845.20	""	Genic
chr20	36499413	36499433	chr20-1699	16.2	+	3.0885	5.2298	8.3183	2	Deep intronic	ENSG00000080845.20	""	Genic
chr20	36499457	36499477	chr20-1918	18.5	+	5.4643	3.0903	8.5546	2	Deep intronic	ENSG00000080845.20	""	Genic
chr20	36499810	36499830	chr20-1007	32.5	+	5.4643	5.7052	11.1695	2	Deep intronic	ENSG00000080845.20	""	Genic
chr20	36500011	36500031	chr20-677	34.8	+	5.2267	7.3693	12.596	2	Proximal intronic	ENSG00000080845.20	""	Genic
chr20	36526241	36526261	chr20-267	64.9	+	10.691	13.3122	24.0032	2	Proximal intronic	ENSG00000080845.20	""	Genic
chr20	36526698	36526718	chr20-855	41.7	+	6.177	6.6561	12.8331	2	Proximal intronic	ENSG00000080845.20	""	Genic
chr20	36548193	36548213	chr20-140	92.7	-	7.8401	16.4025	24.2426	2	Deep intronic	ENSG00000232907.10	DLGAP4-AS1	Genic
chr20	36548881	36548901	chr20-1371	23.2	-	6.4146	3.0903	9.5049	2	Deep intronic	ENSG00000232907.10	DLGAP4-AS1	Genic
chr20	36551061	36551081	chr20-2176	20.9	-	3.8012	3.5658	7.367	2	Deep intronic	ENSG00000232907.10	DLGAP4-AS1	Genic
chr20	36574194	36574214	chr20-1215	23.2	+	3.3261	6.1807	9.5068	2	5'UTR	ENSG00000118707.12	""	Genic
chr20	36574720	36574740	chr20-1922	18.5	+	2.6134	3.5658	6.1791	2	5'UTR	ENSG00000118707.12	""	Genic
chr20	36574934	36574954	chr20-2177	16.2	+	4.2764	3.0903	7.3667	2	5'UTR	ENSG00000118707.12	""	Genic
chr20	36575083	36575103	chr20-2178	17.4	+	4.2764	3.8035	8.0799	2	5'UTR	ENSG00000118707.12	""	Genic
chr20	36654030	36654050	chr20-1008	25.5	-	4.9891	1.9017	6.8909	2	Deep intronic	ENSG00000101079.22	""	Genic
