chr	start	end	name	score	strand	tagNumber(k)	mutationFreq(m)	FDR	count(>=m,k)	annotation	gene	external_gene_name	grouped_annotation
chr7	65132815	65132816	chr7_f_c1487[k=1][m=4]	4	+	1	4	0	98	Deep intronic	""	""	Genic
chr7	65156328	65156329	chr7_f_c1489[k=1][m=4]	4	+	1	4	0	98	Deep intronic	ENSG00000164669.14	INTS4P1	Genic
chr7	65539668	65539669	chr7_r_c1429[k=1][m=4]	4	-	1	4	0	98	Deep intronic	ENSG00000235421.1	""	Genic
chr7	65563163	65563164	chr7_r_c1431[k=1][m=4]	4	-	1	4	0	98	Deep intronic	""	""	Genic
chr7	65639456	65639457	chr7_f_c1530[k=1][m=4]	4	+	1	4	0	98	Deep intronic	""	""	Genic
chr7	65662967	65662968	chr7_f_c1532[k=1][m=4]	4	+	1	4	0	98	Deep intronic	ENSG00000273024.7	INTS4P2	Genic
chr7	67277734	67277735	chr7_r_c1500[k=1][m=4]	4	-	1	4	0	98	Deep intronic	ENSG00000291154.2	""	Genic
chr7	67284419	67284420	chr7_r_c1501[k=1][m=4]	4	-	1	4	0	98	Alu	ENSG00000291154.2	""	TE
chr7	67284822	67284823	chr7_r_c1502[k=1][m=4]	4	-	1	4	0	98	Deep intronic	ENSG00000291154.2	""	Genic
chr7	67290480	67290481	chr7_r_c1507[k=1][m=4]	4	-	1	4	0	98	LTR/ERV	ENSG00000291154.2	""	TE
chr7	68999730	68999731	chr7_f_c1745[k=1][m=4]	4	+	1	4	0	98	LTR/ERV	""	""	TE
chr7	72860054	72860055	chr7_f_c2009[k=1][m=4]	4	+	1	4	0	98	LTR/ERV	""	""	TE
chr7	72878261	72878262	chr7_f_c2012[k=1][m=4]	4	+	1	4	0	98	LTR/ERV	""	""	TE
chr7	73119095	73119096	chr7_f_c2052[k=1][m=4]	4	+	1	4	0	98	LTR/ERV	""	""	TE
chr7	73643028	73643029	chr7_f_c2087[k=1][m=4]	4	+	1	4	0	98	LTR/ERV	""	""	TE
chr7	74927907	74927908	chr7_f_c2200[k=1][m=4]	4	+	1	4	0	98	LTR/ERV	ENSG00000304176.1	""	TE
chr7	75371989	75371990	chr7_f_c2237[k=1][m=4]	4	+	1	4	0	98	Deep intronic	ENSG00000290951.2	""	Genic
chr7	76529834	76529835	chr7_f_c2286[k=1][m=4]	4	+	1	4	0	98	LTR/ERV	ENSG00000230305.2	""	TE
chr7	76535747	76535748	chr7_f_c2287[k=1][m=4]	4	+	1	4	0	98	Alu	""	""	TE
chr7	76548238	76548239	chr7_f_c2290[k=1][m=4]	4	+	1	4	0	98	LTR/ERV	""	""	TE
chr7	76552011	76552012	chr7_f_c2294[k=1][m=4]	4	+	1	4	0	98	Deep intronic	ENSG00000290873.2	LINC03009	Genic
chr7	77054410	77054411	chr7_f_c2362[k=1][m=4]	4	+	1	4	0	98	Deep intronic	""	""	Genic
chr7	77054811	77054812	chr7_f_c2363[k=1][m=4]	4	+	1	4	0	98	Alu	""	""	TE
chr7	78105949	78105950	chr7_f_c2438[k=1][m=4]	4	+	1	4	0	98	LINE	""	""	TE
chr7	84983780	84983781	chr7_f_c2466[k=1][m=4]	4	+	1	4	0	98	Other exon	ENSG00000229251.3	HNRNPA1P8	Genic
chr7	92470627	92470628	chr7_f_c2664[k=1][m=4]	4	+	1	4	0	98	LTR/ERV	ENSG00000244055.3	""	TE
chr7	93663504	93663505	chr7_f_c2719[k=1][m=4]	4	+	1	4	0	98	LINE	ENSG00000127928.14	""	TE
chr8	114177746	114177747	chr8_f_c2052[k=1][m=4]	4	+	1	4	0	43	LINE	""	""	TE
chr8	12190838	12190839	chr8_f_c155[k=1][m=4]	4	+	1	4	0	43	Alu	ENSG00000255052.6	FAM66D	TE
chr8	12200291	12200292	chr8_f_c158[k=1][m=4]	4	+	1	4	0	43	Deep intronic	ENSG00000255052.6	FAM66D	Genic
chr8	12218602	12218603	chr8_f_c165[k=1][m=4]	4	+	1	4	0	43	LTR/ERV	""	""	TE
chr8	12433112	12433113	chr8_f_c174[k=1][m=4]	4	+	1	4	0	43	Alu	ENSG00000227888.5	FAM66A	TE
chr8	12442569	12442570	chr8_f_c179[k=1][m=4]	4	+	1	4	0	43	Deep intronic	ENSG00000227888.5	FAM66A	Genic
chr8	12461124	12461125	chr8_f_c183[k=1][m=4]	4	+	1	4	0	43	Deep intronic	ENSG00000227888.5	FAM66A	Genic
chr8	12463243	12463244	chr8_f_c184[k=1][m=4]	4	+	1	4	0	43	LTR/ERV	ENSG00000227888.5	FAM66A	TE
chr8	12488018	12488019	chr8_f_c195[k=1][m=4]	4	+	1	4	0	43	LTR/ERV	ENSG00000227888.5	FAM66A	TE
chr8	12544279	12544280	chr8_r_c142[k=1][m=4]	4	-	1	4	0	43	First intron	ENSG00000283674.5	""	Genic
chr8	12612455	12612456	chr8_r_c152[k=1][m=4]	4	-	1	4	0	43	LINE	ENSG00000283674.5	""	TE
chr8	1828469	1828470	chr8_f_c16[k=1][m=4]	4	+	1	4	0	43	First intron	ENSG00000104728.17	""	Genic
chr8	1828700	1828701	chr8_f_c17[k=1][m=4]	4	+	1	4	0	43	First intron	ENSG00000104728.17	""	Genic
chr8	1828793	1828794	chr8_f_c18[k=1][m=4]	4	+	1	4	0	43	First intron	ENSG00000104728.17	""	Genic
chr8	20155733	20155734	chr8_r_c227[k=1][m=4]	4	-	1	4	0	43	LTR/ERV	ENSG00000036565.16	""	TE
chr8	36010390	36010391	chr8_r_c402[k=1][m=4]	4	-	1	4	0	43	LINE	ENSG00000253524.2	""	TE
chr8	3835642	3835643	chr8_r_c15[k=1][m=4]	4	-	1	4	0	43	LINE	ENSG00000183117.20	CSMD1	TE
chr8	48527794	48527795	chr8_f_c957[k=1][m=4]	4	+	1	4	0	43	LINE	""	""	TE
chr8	62415793	62415794	chr8_f_c1107[k=1][m=4]	4	+	1	4	0	43	Alu	ENSG00000185942.13	NKAIN3	TE
chr8	7139617	7139618	chr8_f_c70[k=1][m=4]	4	+	1	4	0	43	LINE	ENSG00000290357.2	""	TE
chr8	73240536	73240537	chr8_f_c1312[k=1][m=4]	4	+	1	4	0	43	LINE	""	""	TE
chr8	74771134	74771135	chr8_f_c1364[k=1][m=4]	4	+	1	4	0	43	LTR/ERV	ENSG00000254349.8	MIR2052HG	TE
chr8	7838497	7838498	chr8_r_c21[k=1][m=4]	4	-	1	4	0	43	Alu	""	""	TE
chr8	8177643	8177644	chr8_r_c31[k=1][m=4]	4	-	1	4	0	43	LTR/ERV	ENSG00000253893.3	FAM85B	TE
chr8	8202434	8202435	chr8_r_c40[k=1][m=4]	4	-	1	4	0	43	LTR/ERV	ENSG00000253893.3	FAM85B	TE
chr8	8204554	8204555	chr8_r_c41[k=1][m=4]	4	-	1	4	0	43	LTR/ERV	ENSG00000253893.3	FAM85B	TE
chr8	828215	828216	chr8_r_c14[k=1][m=4]	4	-	1	4	0	43	LTR/ERV	""	""	TE
chr8	86539867	86539868	chr8_f_c1537[k=1][m=4]	4	+	1	4	0	43	Alu	ENSG00000085719.14	""	TE
chr8	96533361	96533362	chr8_f_c1711[k=1][m=4]	4	+	1	4	0	43	LTR/ERV	ENSG00000169439.13	""	TE
chr8	99308943	99308944	chr8_f_c1844[k=1][m=4]	4	+	1	4	0	43	LINE	ENSG00000132549.20	VPS13B	TE
chr8	99381484	99381485	chr8_f_c1850[k=1][m=4]	4	+	1	4	0	43	LINE	ENSG00000132549.20	VPS13B	TE
chr9	17283675	17283676	chr9_f_c262[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000044459.16	""	TE
chr9	39279910	39279911	chr9_f_c808[k=1][m=4]	4	+	1	4	0	191	LINE	""	""	TE
chr9	39876054	39876055	chr9_f_c811[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000305205.1	FAM88D	TE
chr9	39949825	39949826	chr9_f_c813[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000305205.1	FAM88D	Genic
chr9	40003310	40003311	chr9_f_c814[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	""	""	TE
chr9	40209824	40209825	chr9_f_c815[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000295872.1	""	Genic
chr9	40319083	40319084	chr9_f_c820[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	ENSG00000290718.2	FAM95B1	TE
chr9	40387694	40387695	chr9_f_c823[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000305164.1	""	TE
chr9	41363814	41363815	chr9_f_c844[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000288891.3	""	Genic
chr9	41372421	41372422	chr9_f_c850[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	ENSG00000288891.3	""	TE
chr9	41379311	41379312	chr9_f_c851[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000288891.3	""	TE
chr9	41402589	41402590	chr9_f_c854[k=1][m=4]	4	+	1	4	0	191	Satellite/LC	ENSG00000288891.3	""	TE
chr9	41432175	41432176	chr9_f_c856[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000288891.3	""	Genic
chr9	41462807	41462808	chr9_f_c859[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000288891.3	""	Genic
chr9	41649307	41649308	chr9_f_c864[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000275297.2	""	Genic
chr9	41670036	41670037	chr9_f_c873[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000275297.2	""	Genic
chr9	41690361	41690362	chr9_f_c876[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000275297.2	""	Genic
chr9	41703018	41703019	chr9_f_c877[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	ENSG00000275297.2	""	TE
chr9	41718048	41718049	chr9_f_c881[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000275297.2	""	TE
chr9	41738750	41738751	chr9_f_c885[k=1][m=4]	4	+	1	4	0	191	Alu	ENSG00000275297.2	""	TE
chr9	41744355	41744356	chr9_f_c887[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000275297.2	""	Genic
chr9	41744948	41744949	chr9_f_c888[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000275297.2	""	Genic
chr9	41776443	41776444	chr9_f_c891[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	ENSG00000275297.2	""	TE
chr9	42231849	42231850	chr9_f_c893[k=1][m=4]	4	+	1	4	0	191	Alu	ENSG00000275649.2	""	TE
chr9	42835976	42835977	chr9_f_c898[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000286793.1	""	Genic
chr9	42944130	42944131	chr9_f_c903[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	ENSG00000291166.2	""	TE
chr9	43014072	43014073	chr9_f_c905[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000293321.1	""	TE
chr9	598268	598269	chr9_f_c45[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000107104.22	""	TE
chr9	61354707	61354708	chr9_f_c907[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000283378.1	CNTNAP3C	Genic
chr9	61365375	61365376	chr9_f_c909[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000283378.1	CNTNAP3C	Genic
chr9	61388852	61388853	chr9_f_c911[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000283378.1	CNTNAP3C	Genic
chr9	61445964	61445965	chr9_f_c914[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000283378.1	CNTNAP3C	Genic
chr9	61458358	61458359	chr9_f_c916[k=1][m=4]	4	+	1	4	0	191	LINE	""	""	TE
chr9	61863259	61863260	chr9_f_c921[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000231527.8	FAM27C	Genic
chr9	61881331	61881332	chr9_f_c924[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000231527.8	FAM27C	Genic
chr9	61881375	61881376	chr9_f_c925[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000231527.8	FAM27C	Genic
chr9	61902376	61902377	chr9_f_c927[k=1][m=4]	4	+	1	4	0	191	First intron	ENSG00000231527.8	FAM27C	Genic
chr9	61915033	61915034	chr9_f_c929[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	ENSG00000231527.8	FAM27C	TE
chr9	61930111	61930112	chr9_f_c931[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000231527.8	FAM27C	TE
chr9	61987753	61987754	chr9_f_c938[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	ENSG00000231527.8	FAM27C	TE
chr9	62899563	62899564	chr9_f_c949[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000170161.8	FAM88B	TE
chr9	63547956	63547957	chr9_f_c952[k=1][m=4]	4	+	1	4	0	191	Intergenic	""	""	Intergenic
chr9	63600413	63600414	chr9_f_c953[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	""	""	TE
chr9	63874510	63874511	chr9_f_c959[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	ENSG00000306078.1	""	TE
chr9	64022869	64022870	chr9_f_c961[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000291012.2	FLJ43315	TE
chr9	64352975	64352976	chr9_f_c963[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000285580.1	""	Genic
chr9	64459111	64459112	chr9_f_c966[k=1][m=4]	4	+	1	4	0	191	LTR/ERV	ENSG00000289725.2	""	TE
chr9	64527760	64527761	chr9_f_c968[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000304377.1	""	TE
chr9	64738251	64738252	chr9_f_c969[k=1][m=4]	4	+	1	4	0	191	Alu	""	""	TE
chr9	65223760	65223761	chr9_f_c970[k=1][m=4]	4	+	1	4	0	191	Alu	ENSG00000290579.2	""	TE
chr9	65687891	65687892	chr9_f_c980[k=1][m=4]	4	+	1	4	0	191	LINE	ENSG00000147996.18	""	TE
chr9	65689323	65689324	chr9_f_c982[k=1][m=4]	4	+	1	4	0	191	Deep intronic	ENSG00000147996.18	""	Genic
chrX	100623988	100623989	chrX_f_c1736[k=1][m=4]	4	+	1	4	0	44	LINE	""	""	TE
chrX	107720496	107720497	chrX_r_c2629[k=1][m=4]	4	-	1	4	0	44	Alu	ENSG00000157514.19	""	TE
chrX	108631171	108631172	chrX_f_c2023[k=1][m=4]	4	+	1	4	0	44	LINE	ENSG00000188153.15	""	TE
chrX	111618028	111618029	chrX_r_c2884[k=1][m=4]	4	-	1	4	0	44	Deep intronic	""	""	Genic
chrX	114542874	114542875	chrX_f_c2153[k=1][m=4]	4	+	1	4	0	44	LINE	""	""	TE
chrX	116941852	116941853	chrX_r_c3029[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	118907941	118907942	chrX_f_c2295[k=1][m=4]	4	+	1	4	0	44	LINE	ENSG00000203650.10	LINC01285	TE
chrX	119139685	119139686	chrX_r_c3057[k=1][m=4]	4	-	1	4	0	44	LINE	ENSG00000250423.3	KIAA1210	TE
chrX	120098452	120098453	chrX_r_c3124[k=1][m=4]	4	-	1	4	0	44	LTR/ERV	""	""	TE
chrX	120409808	120409809	chrX_r_c3152[k=1][m=4]	4	-	1	4	0	44	LTR/ERV	""	""	TE
chrX	123121110	123121111	chrX_r_c3173[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	123577671	123577672	chrX_f_c2352[k=1][m=4]	4	+	1	4	0	44	LINE	""	""	TE
chrX	124141852	124141853	chrX_f_c2449[k=1][m=4]	4	+	1	4	0	44	LTR/ERV	""	""	TE
chrX	124146500	124146501	chrX_f_c2450[k=1][m=4]	4	+	1	4	0	44	LINE	""	""	TE
chrX	12863468	12863469	chrX_f_c137[k=1][m=4]	4	+	1	4	0	44	LINE	""	""	TE
chrX	142649017	142649018	chrX_r_c3774[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	151554867	151554868	chrX_f_c2829[k=1][m=4]	4	+	1	4	0	44	LTR/ERV	""	""	TE
chrX	154816423	154816424	chrX_r_c3922[k=1][m=4]	4	-	1	4	0	44	3'UTR-distal	ENSG00000130830.16	""	Genic
chrX	35273266	35273267	chrX_r_c522[k=1][m=4]	4	-	1	4	0	44	LTR/ERV	""	""	TE
chrX	39546765	39546766	chrX_r_c531[k=1][m=4]	4	-	1	4	0	44	LINE	ENSG00000300611.1	""	TE
chrX	4055274	4055275	chrX_f_c39[k=1][m=4]	4	+	1	4	0	44	LINE	""	""	TE
chrX	40935780	40935781	chrX_r_c585[k=1][m=4]	4	-	1	4	0	44	Other exon	ENSG00000216866.5	RPS2P55	Genic
chrX	41316557	41316558	chrX_r_c590[k=1][m=4]	4	-	1	4	0	44	First intron	ENSG00000301689.1	""	Genic
chrX	41645367	41645368	chrX_r_c598[k=1][m=4]	4	-	1	4	0	44	LTR/ERV	ENSG00000147044.24	""	TE
chrX	4298909	4298910	chrX_r_c150[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	43306897	43306898	chrX_r_c634[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	46188468	46188469	chrX_r_c697[k=1][m=4]	4	-	1	4	0	44	LTR/ERV	""	""	TE
chrX	48857479	48857480	chrX_r_c759[k=1][m=4]	4	-	1	4	0	44	LTR/ERV	""	""	TE
chrX	51267098	51267099	chrX_r_c793[k=1][m=4]	4	-	1	4	0	44	LINE	ENSG00000230317.3	LINC01284	TE
chrX	53167069	53167070	chrX_r_c811[k=1][m=4]	4	-	1	4	0	44	3'UTR-distal	""	""	Genic
chrX	57439479	57439480	chrX_f_c1096[k=1][m=4]	4	+	1	4	0	44	LINE	ENSG00000165591.8	""	TE
chrX	57570418	57570419	chrX_f_c1097[k=1][m=4]	4	+	1	4	0	44	LINE	""	""	TE
chrX	57634229	57634230	chrX_r_c978[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	64281785	64281786	chrX_f_c1100[k=1][m=4]	4	+	1	4	0	44	LINE	ENSG00000287370.2	""	TE
chrX	64612374	64612375	chrX_r_c1037[k=1][m=4]	4	-	1	4	0	44	Deep intronic	""	""	Genic
chrX	66289510	66289511	chrX_r_c1056[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	6664294	6664295	chrX_f_c40[k=1][m=4]	4	+	1	4	0	44	LTR/ERV	""	""	TE
chrX	69338841	69338842	chrX_f_c1171[k=1][m=4]	4	+	1	4	0	44	LINE	""	""	TE
chrX	69752609	69752610	chrX_f_c1194[k=1][m=4]	4	+	1	4	0	44	LINE	ENSG00000158813.18	EDA	TE
chrX	76070984	76070985	chrX_r_c2243[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	79199560	79199561	chrX_r_c2343[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	83180014	83180015	chrX_r_c2370[k=1][m=4]	4	-	1	4	0	44	Alu	""	""	TE
chrX	94357476	94357477	chrX_r_c2439[k=1][m=4]	4	-	1	4	0	44	LINE	""	""	TE
chrX	99566805	99566806	chrX_f_c1734[k=1][m=4]	4	+	1	4	0	44	LINE	""	""	TE
chrY	10189008	10189009	chrY_r_c56[k=1][m=4]	4	-	1	4	0	12	Deep intronic	""	""	Genic
chrY	10190874	10190875	chrY_r_c57[k=1][m=4]	4	-	1	4	0	12	Other exon	ENSG00000237447.1	CDC27P2	Genic
chrY	12035355	12035356	chrY_r_c64[k=1][m=4]	4	-	1	4	0	12	LINE	""	""	TE
chrY	12260889	12260890	chrY_f_c42[k=1][m=4]	4	+	1	4	0	12	LTR/ERV	""	""	TE
chrY	16917326	16917327	chrY_r_c68[k=1][m=4]	4	-	1	4	0	12	LINE	""	""	TE
chrY	19853394	19853395	chrY_r_c71[k=1][m=4]	4	-	1	4	0	12	LINE	""	""	TE
chrY	21212881	21212882	chrY_f_c49[k=1][m=4]	4	+	1	4	0	12	LTR/ERV	ENSG00000289707.2	""	TE
chrY	25508293	25508294	chrY_r_c78[k=1][m=4]	4	-	1	4	0	12	Alu	""	""	TE
chrY	26526833	26526834	chrY_f_c71[k=1][m=4]	4	+	1	4	0	12	Deep intronic	ENSG00000215506.5	TPTE2P4	Genic
chrY	26535402	26535403	chrY_f_c72[k=1][m=4]	4	+	1	4	0	12	LINE	ENSG00000215506.5	TPTE2P4	TE
chrY	2796965	2796966	chrY_r_c46[k=1][m=4]	4	-	1	4	0	12	Alu	""	""	TE
chrY	7006819	7006820	chrY_r_c49[k=1][m=4]	4	-	1	4	0	12	LINE	""	""	TE
chr10	46355511	46355512	chr10_f_c1151[k=2][m=4]	4	+	2	4	0	19	Deep intronic	ENSG00000279058.2	AGAP14P	Genic
chr10	46808797	46808798	chr10_f_c1197[k=2][m=4]	4	+	2	4	0	19	LINE	ENSG00000291069.2	BMS1P1	TE
chr1	10178674	10178675	chr1_f_c299[k=2][m=4]	4	+	2	4	0	95	CDS	ENSG00000130939.21	""	Genic
chr1	120415170	120415171	chr1_f_c4777[k=2][m=4]	4	+	2	4	0	95	5'UTR	ENSG00000270231.6	""	Genic
chr1	120738956	120738957	chr1_f_c4807[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000273136.9	NBPF26	Genic
chr1	120742027	120742028	chr1_f_c4808[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000273136.9	NBPF26	Genic
chr1	120795532	120795533	chr1_f_c4817[k=2][m=4]	4	+	2	4	0	95	3'UTR-distal	ENSG00000273136.9	NBPF26	Genic
chr1	121188932	121188933	chr1_f_c4844[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000171943.13	""	Genic
chr1	121214776	121214777	chr1_f_c4863[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000171943.13	""	Genic
chr1	121223218	121223219	chr1_f_c4875[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000171943.13	""	Genic
chr1	121223233	121223234	chr1_f_c4876[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000171943.13	""	Genic
chr1	121225235	121225236	chr1_f_c4877[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000171943.13	""	Genic
chr1	121248203	121248204	chr1_f_c4889[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000171943.13	""	Genic
chr1	121367699	121367700	chr1_f_c4933[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000171943.13	""	Genic
chr1	121369225	121369226	chr1_f_c4935[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000171943.13	""	Genic
chr1	121373523	121373524	chr1_f_c4938[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000171943.13	""	Genic
chr1	121390202	121390203	chr1_f_c4950[k=2][m=4]	4	+	2	4	0	95	3'UTR	ENSG00000171943.13	""	Genic
chr1	143976573	143976574	chr1_f_c4970[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144002391	144002392	chr1_f_c4990[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144010840	144010841	chr1_f_c5001[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144010855	144010856	chr1_f_c5002[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144012840	144012841	chr1_f_c5003[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144035848	144035849	chr1_f_c5016[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144048154	144048155	chr1_f_c5023[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000270872.2	SRGAP2D	Genic
chr1	144049683	144049684	chr1_f_c5025[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000270872.2	SRGAP2D	Genic
chr1	144053990	144053991	chr1_f_c5027[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000270872.2	SRGAP2D	Genic
chr1	144070706	144070707	chr1_f_c5042[k=2][m=4]	4	+	2	4	0	95	Deep intronic	""	""	Genic
chr1	145107874	145107875	chr1_f_c5057[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000215784.7	""	Genic
chr1	149181034	149181035	chr1_f_c5205[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000274265.6	""	Genic
chr1	149353409	149353410	chr1_f_c5220[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000274265.6	""	Genic
chr1	149358326	149358327	chr1_f_c5221[k=2][m=4]	4	+	2	4	0	95	Other exon	ENSG00000274265.6	""	Genic
chr1	149361537	149361538	chr1_f_c5225[k=2][m=4]	4	+	2	4	0	95	Deep intronic	""	""	Genic
chr1	149409040	149409041	chr1_f_c5236[k=2][m=4]	4	+	2	4	0	95	5'UTR	ENSG00000286185.1	""	Genic
chr1	149465858	149465859	chr1_f_c5254[k=2][m=4]	4	+	2	4	0	95	3'UTR	ENSG00000286185.1	""	Genic
chr1	149467262	149467263	chr1_f_c5255[k=2][m=4]	4	+	2	4	0	95	3'UTR	ENSG00000286185.1	""	Genic
chr1	149467649	149467650	chr1_f_c5256[k=2][m=4]	4	+	2	4	0	95	3'UTR	ENSG00000286185.1	""	Genic
chr11	61309940	61309941	chr11_r_c1338[k=2][m=4]	4	-	2	4	0	3	CDS	ENSG00000167986.16	""	Genic
chr11	94475587	94475588	chr11_r_c2285[k=2][m=4]	4	-	2	4	0	3	3'UTR	ENSG00000020922.14	""	Genic
chr1	204611891	204611892	chr1_f_c7302[k=2][m=4]	4	+	2	4	0	95	Alu	ENSG00000240710.1	""	TE
chr1	206207458	206207459	chr1_f_c7342[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000266028.9	""	Genic
chr1	206233268	206233269	chr1_f_c7365[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000266028.9	""	Genic
chr1	206241775	206241776	chr1_f_c7374[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000266028.9	""	Genic
chr1	206241790	206241791	chr1_f_c7375[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000266028.9	""	Genic
chr1	206243793	206243794	chr1_f_c7376[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000266028.9	""	Genic
chr1	206266724	206266725	chr1_f_c7391[k=2][m=4]	4	+	2	4	0	95	First intron	ENSG00000266028.9	""	Genic
chr1	206386422	206386423	chr1_f_c7436[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000266028.9	""	Genic
chr1	206387952	206387953	chr1_f_c7438[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000266028.9	""	Genic
chr1	206392241	206392242	chr1_f_c7442[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000266028.9	""	Genic
chr1	206408943	206408944	chr1_f_c7453[k=2][m=4]	4	+	2	4	0	95	Deep intronic	ENSG00000266028.9	""	Genic
chr12	22650411	22650412	chr12_f_c708[k=2][m=4]	4	+	2	4	0	8	LINE	ENSG00000139163.17	""	TE
chr12	42454766	42454767	chr12_f_c1066[k=2][m=4]	4	+	2	4	0	8	Deep intronic	ENSG00000134283.19	""	Genic
chr12	9643331	9643332	chr12_f_c433[k=2][m=4]	4	+	2	4	0	8	Deep intronic	ENSG00000284634.2	""	Genic
chr13	42148118	42148119	chr13_f_c635[k=2][m=4]	4	+	2	4	0	2	Other SINE	ENSG00000102780.18	""	TE
chr14	102317124	102317125	chr14_f_c2627[k=2][m=4]	4	+	2	4	0	14	tRNA*	""	""	ncRNA
