chr	start	end	name	score	strand	NormedTC_SRR32609679	NormedTC_SRR32609680	NormedTC_SRR32609681	NormedTC_SRR32609682	NormedTC_SRR32609683	NormedTC_SRR37853278	NormedTC_SRR37853279	NormedTC_SRR37853280	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr21	42877457	42877477	chr21-61	28.9	-	2.4315	3.8207	0	2.7469	0	13.1009	0	0	22.1001	4	Satellite/LC	ENSG00000160193.13	""	TE
chr21	42897277	42897297	chr21-151	21.7	+	0	7.6414	2.464	0	13.6848	6.5505	3.1005	0	33.4411	5	Proximal intronic	ENSG00000160194.19	""	Genic
chr21	42898647	42898667	chr21-460	14.4	+	0	3.8207	0	0	0	3.2752	3.1005	6.6937	16.8901	4	Alu	ENSG00000160194.19	""	TE
chr21	42905148	42905168	chr21-46	32.5	+	4.863	7.6414	4.928	2.7469	0	3.2752	0	0	23.4545	5	Deep intronic	ENSG00000160194.19	""	Genic
chr21	42906040	42906060	chr21-33	46.9	+	4.863	3.8207	0	0	0	16.3761	6.201	13.3873	44.6482	5	Alu	ENSG00000160194.19	""	TE
chr21	42978039	42978059	chr21-34	32.5	+	2.4315	7.6414	0	0	0	13.1009	6.201	0	29.3748	4	Alu	ENSG00000160199.16	""	TE
chr21	42978799	42978819	chr21-91	21.7	+	3.6473	0	2.464	0	0	0	6.201	6.6937	19.0059	4	Alu	ENSG00000160199.16	""	TE
chr21	42987523	42987543	chr21-232	14.4	+	1.2158	3.8207	0	2.7469	0	0	3.1005	6.6937	17.5775	5	First intron	ENSG00000160199.16	""	Genic
chr21	42994217	42994237	chr21-468	18	+	1.2158	0	0	0	0	3.2752	3.1005	13.3873	20.9788	4	Alu	ENSG00000160199.16	""	TE
chr21	43670686	43670706	chr21-92	25.3	+	2.4315	0	2.464	0	0	16.3761	0	6.6937	27.9653	4	Deep intronic	ENSG00000160208.13	RRP1B	Genic
chr21	43670940	43670960	chr21-63	28.9	+	7.2945	3.8207	4.928	5.4939	0	3.2752	3.1005	0	27.9128	6	Deep intronic	ENSG00000160208.13	RRP1B	Genic
chr21	43671545	43671565	chr21-3	68.6	+	6.0788	0	0	2.7469	13.6848	6.5505	21.7035	26.7747	77.5391	6	Alu	ENSG00000160208.13	RRP1B	TE
chr21	43671865	43671885	chr21-18	43.3	+	6.0788	0	0	0	0	19.6514	9.3015	6.6937	41.7253	4	Alu	ENSG00000160208.13	RRP1B	TE
chr21	43674326	43674346	chr21-47	36.1	+	2.4315	0	0	0	0	16.3761	6.201	13.3873	38.396	4	Alu	ENSG00000160208.13	RRP1B	TE
chr21	43675615	43675635	chr21-475	14.4	+	0	3.8207	0	2.7469	0	9.8257	3.1005	0	19.4938	4	Deep intronic	ENSG00000160208.13	RRP1B	Genic
chr21	43677616	43677636	chr21-64	28.9	+	2.4315	0	0	2.7469	0	6.5505	9.3015	0	21.0304	4	Deep intronic	ENSG00000160208.13	RRP1B	Genic
chr21	43678489	43678509	chr21-153	18	+	2.4315	3.8207	2.464	5.4939	0	0	3.1005	0	17.3106	5	LINE	ENSG00000160208.13	RRP1B	TE
chr21	43695586	43695606	chr21-94	25.3	+	1.2158	0	4.928	10.9878	0	0	3.1005	0	20.232	4	3'UTR	ENSG00000160208.13	RRP1B	Genic
chr21	43756968	43756988	chr21-478	14.4	+	0	3.8207	0	2.7469	13.6848	0	3.1005	0	23.3529	4	3'UTR	ENSG00000160209.20	""	Genic
chr21	43758732	43758752	chr21-234	18	+	2.4315	0	2.464	0	0	6.5505	0	6.6937	18.1396	4	3'UTR	ENSG00000160209.20	""	Genic
chr21	43760483	43760503	chr21-235	18	+	3.6473	0	2.464	0	0	3.2752	3.1005	6.6937	19.1806	5	3'UTR	ENSG00000160209.20	""	Genic
chr21	43761014	43761034	chr21-96	25.3	+	1.2158	3.8207	4.928	5.4939	0	0	3.1005	0	18.5588	5	3'UTR	ENSG00000160209.20	""	Genic
chr21	43877042	43877062	chr21-48	32.5	+	0	0	0	0	0	9.8257	18.603	6.6937	35.1223	3	Alu	ENSG00000160216.21	AGPAT3	TE
chr21	43881835	43881855	chr21-480	21.7	+	2.4315	3.8207	0	0	41.0543	0	0	0	47.3065	3	Alu	ENSG00000160216.21	AGPAT3	TE
chr21	43965779	43965799	chr21-237	18	+	1.2158	0	0	0	0	9.8257	6.201	0	17.2424	3	Alu	ENSG00000160216.21	AGPAT3	TE
chr21	44022778	44022798	chr21-238	18	+	0	0	0	0	0	6.5505	6.201	13.3873	26.1388	3	LINE	ENSG00000160218.14	""	TE
chr21	44040512	44040532	chr21-65	28.9	+	2.4315	0	0	2.7469	0	6.5505	0	26.7747	38.5036	4	Alu	ENSG00000160218.14	""	TE
chr21	44045728	44045748	chr21-154	21.7	+	0	0	0	2.7469	0	6.5505	6.201	6.6937	22.1921	4	Alu	ENSG00000160218.14	""	TE
chr21	44523797	44523817	chr21-492	18	+	0	19.1034	0	0	0	0	0	0	19.1034	1	Satellite/LC	""	""	TE
chr21	44770239	44770259	chr21-19	43.3	-	9.726	0	4.928	8.2408	0	0	0	0	22.8948	3	3'UTR	ENSG00000184787.20	""	Genic
chr21	44775494	44775514	chr21-35	36.1	-	6.0788	11.4621	9.856	5.4939	0	3.2752	0	0	36.1659	5	Deep intronic	ENSG00000184787.20	""	Genic
chr21	44776510	44776530	chr21-36	39.7	-	8.5103	0	7.392	5.4939	0	3.2752	0	6.6937	31.365	5	LINE	ENSG00000184787.20	""	TE
chr21	44777109	44777129	chr21-158	21.7	-	1.2158	7.6414	4.928	5.4939	0	0	3.1005	0	22.3795	5	LINE	ENSG00000184787.20	""	TE
chr21	44777395	44777415	chr21-244	21.7	-	0	0	0	0	0	13.1009	3.1005	6.6937	22.8951	3	CDS	ENSG00000184787.20	""	Genic
chr21	44787931	44787951	chr21-245	25.3	-	1.2158	0	2.464	0	0	13.1009	3.1005	6.6937	26.5748	5	CDS	ENSG00000184787.20	""	Genic
chr21	44800786	44800806	chr21-66	25.3	-	3.6473	3.8207	7.392	5.4939	0	6.5505	0	0	26.9043	5	3'UTR-distal	ENSG00000184787.20	""	Genic
chr21	44812405	44812425	chr21-503	14.4	-	0	0	2.464	0	0	0	9.3015	6.6937	18.4591	3	LINE	ENSG00000184900.17	""	TE
chr21	44862669	44862689	chr21-246	18	-	1.2158	0	0	5.4939	0	3.2752	0	6.6937	16.6785	4	First intron	ENSG00000183255.13	""	Genic
chr21	44963395	44963415	chr21-248	18	+	2.4315	0	2.464	5.4939	0	9.8257	0	0	20.2151	4	LINE	ENSG00000160256.15	""	TE
chr21	46197339	46197359	chr21-98	25.3	-	1.2158	0	0	2.7469	0	6.5505	9.3015	0	19.8146	4	LINE	ENSG00000160285.16	""	TE
chr21	46198257	46198277	chr21-20	39.7	-	7.2945	0	0	0	0	0	15.5025	6.6937	29.4907	3	Alu	ENSG00000160285.16	""	TE
chr21	46224554	46224574	chr21-252	18	-	1.2158	0	0	0	13.6848	3.2752	6.201	6.6937	31.0704	5	LINE	ENSG00000160285.16	""	TE
chr21	46249616	46249636	chr21-518	14.4	+	1.2158	0	0	5.4939	13.6848	0	0	0	20.3944	3	Other exon	ENSG00000215424.11	MCM3AP-AS1	Genic
chr21	46259891	46259911	chr21-99	25.3	-	2.4315	0	4.928	2.7469	0	3.2752	3.1005	0	16.4822	5	Alu	ENSG00000160294.11	MCM3AP	TE
chr21	46267568	46267588	chr21-11	50.5	-	9.726	0	4.928	10.9878	0	3.2752	3.1005	0	32.0175	5	Deep intronic	ENSG00000160294.11	MCM3AP	Genic
chr21	46267711	46267731	chr21-1	205.7	-	13.3733	7.6414	7.392	5.4939	41.0543	62.2294	40.3064	26.7747	204.2653	8	Alu	ENSG00000160294.11	MCM3AP	TE
chr21	46268700	46268720	chr21-49	32.5	-	4.863	3.8207	0	2.7469	0	13.1009	6.201	0	30.7326	5	Deep intronic	ENSG00000160294.11	MCM3AP	Genic
chr21	46270219	46270239	chr21-67	36.1	-	1.2158	3.8207	0	8.2408	0	3.2752	6.201	20.081	42.8345	6	Proximal intronic	ENSG00000160294.11	MCM3AP	Genic
chr21	46281640	46281660	chr21-50	32.5	-	2.4315	0	0	2.7469	0	9.8257	9.3015	0	24.3056	4	Alu	ENSG00000160294.11	MCM3AP	TE
chr21	46284641	46284661	chr21-254	21.7	-	2.4315	7.6414	0	0	0	3.2752	3.1005	0	16.4486	4	CDS	ENSG00000160294.11	MCM3AP	Genic
chr21	46316143	46316163	chr21-528	14.4	-	0	0	0	0	0	3.2752	0	20.081	23.3562	2	Alu	ENSG00000160298.19	""	TE
chr21	46341951	46341971	chr21-101	25.3	+	0	0	0	0	0	3.2752	9.3015	26.7747	39.3514	3	Alu	ENSG00000160299.19	PCNT	TE
chr21	46360403	46360423	chr21-160	21.7	+	0	0	0	0	0	9.8257	3.1005	13.3873	26.3135	3	Alu	ENSG00000160299.19	PCNT	TE
chr21	46408732	46408752	chr21-255	18	+	0	0	0	0	0	0	0	33.4683	33.4683	1	Alu	ENSG00000160299.19	PCNT	TE
chr21	46409771	46409791	chr21-256	18	+	0	0	0	0	0	6.5505	3.1005	13.3873	23.0383	3	Alu	ENSG00000160299.19	PCNT	TE
chr21	46502310	46502330	chr21-26	43.3	+	3.6473	0	2.464	0	0	3.2752	3.1005	40.162	52.649	5	Alu	ENSG00000160305.20	""	TE
chr21	46508867	46508887	chr21-27	39.7	-	7.2945	3.8207	0	2.7469	0	6.5505	3.1005	0	23.5131	5	Alu	""	""	TE
chr21	46515550	46515570	chr21-534	14.4	+	1.2158	0	0	0	13.6848	0	0	13.3873	28.2878	3	Alu	ENSG00000160305.20	""	TE
chr21	46640712	46640732	chr21-102	25.3	+	0	3.8207	9.856	5.4939	0	0	0	0	19.1705	3	LINE	ENSG00000160310.21	""	TE
chr22	11630198	11630218	chr22-286	21.7	+	2.4315	0	4.928	0	27.3695	0	0	0	34.729	3	Intergenic	""	""	Intergenic
chr22	11630378	11630398	chr22-108	43.3	+	10.9418	0	0	8.2408	13.6848	0	0	0	32.8674	3	Intergenic	""	""	Intergenic
chr22	15785848	15785868	chr22-50	50.5	+	7.2945	7.6414	7.392	5.4939	0	0	3.1005	0	30.9223	5	LINE	ENSG00000206195.12	DUXAP8	TE
chr22	15787924	15787944	chr22-144	28.9	+	2.4315	7.6414	0	5.4939	0	3.2752	0	6.6937	25.5357	5	LINE	ENSG00000206195.12	DUXAP8	TE
chr22	17156291	17156311	chr22-109	28.9	-	9.726	0	0	2.7469	13.6848	0	0	0	26.1577	3	First intron	ENSG00000069998.13	""	Genic
chr22	17370823	17370843	chr22-428	18	+	0	0	0	2.7469	13.6848	6.5505	3.1005	0	26.0827	4	First intron	ENSG00000099954.20	""	Genic
chr22	17377441	17377461	chr22-287	21.7	+	0	0	0	0	0	3.2752	6.201	20.081	29.5572	3	Alu	ENSG00000099954.20	""	TE
chr22	17378599	17378619	chr22-288	21.7	+	1.2158	7.6414	2.464	0	0	3.2752	3.1005	6.6937	24.3905	6	First intron	ENSG00000099954.20	""	Genic
chr22	17387857	17387877	chr22-290	21.7	+	2.4315	0	0	0	0	0	3.1005	20.081	25.613	3	First intron	ENSG00000099954.20	""	Genic
chr22	17388642	17388662	chr22-431	18	+	0	11.4621	0	0	0	6.5505	3.1005	0	21.113	3	First intron	ENSG00000099954.20	""	Genic
chr22	17417029	17417049	chr22-145	32.5	+	0	0	19.712	0	0	0	3.1005	0	22.8124	2	Satellite/LC	ENSG00000099954.20	""	TE
chr22	17556568	17556588	chr22-201	25.3	+	0	0	0	0	0	0	12.402	20.081	32.483	2	3'UTR	ENSG00000099954.20	""	Genic
chr22	17641273	17641293	chr22-434	18	+	2.4315	0	2.464	0	0	3.2752	9.3015	6.6937	24.1659	5	First intron	ENSG00000099968.20	""	Genic
chr22	17642493	17642513	chr22-292	21.7	+	3.6473	0	0	0	0	3.2752	3.1005	13.3873	23.4103	4	LINE	ENSG00000099968.20	""	TE
chr22	17646424	17646444	chr22-294	21.7	+	1.2158	0	0	2.7469	0	3.2752	6.201	6.6937	20.1326	5	Alu	ENSG00000099968.20	""	TE
chr22	17649406	17649426	chr22-295	21.7	+	0	0	2.464	2.7469	0	3.2752	6.201	6.6937	21.3808	5	Alu	ENSG00000099968.20	""	TE
chr22	17667977	17667997	chr22-435	18	+	0	0	0	0	0	16.3761	0	0	16.3761	1	LINE	ENSG00000099968.20	""	TE
chr22	17894238	17894258	chr22-296	21.7	-	1.2158	0	0	0	0	0	9.3015	13.3873	23.9046	3	Alu	ENSG00000243156.9	MICAL3	TE
chr22	17898091	17898111	chr22-81	39.7	-	3.6473	15.2827	0	2.7469	0	9.8257	0	0	31.5026	4	Deep intronic	ENSG00000243156.9	MICAL3	Genic
chr22	17967728	17967748	chr22-297	21.7	-	3.6473	0	0	2.7469	0	9.8257	3.1005	0	19.3204	4	Alu	ENSG00000243156.9	MICAL3	TE
chr22	17977843	17977863	chr22-298	28.9	-	3.6473	3.8207	2.464	0	13.6848	6.5505	0	0	30.1672	5	Alu	ENSG00000243156.9	MICAL3	TE
chr22	18081770	18081790	chr22-110	32.5	+	3.6473	0	0	0	0	6.5505	9.3015	6.6937	26.1929	4	LINE	ENSG00000215193.15	""	TE
chr22	18095448	18095468	chr22-727	18	+	1.2158	0	4.928	0	13.6848	3.2752	0	0	23.1037	4	3'UTR	ENSG00000215193.15	""	Genic
chr22	18095623	18095643	chr22-438	18	+	1.2158	3.8207	0	0	0	3.2752	9.3015	6.6937	24.3068	5	3'UTR	ENSG00000215193.15	""	Genic
chr22	18098345	18098365	chr22-439	21.7	+	0	0	2.464	10.9878	0	0	3.1005	0	16.5523	3	3'UTR	ENSG00000215193.15	""	Genic
chr22	18569137	18569157	chr22-111	32.5	-	3.6473	0	0	0	0	0	12.402	13.3873	29.4366	3	Alu	ENSG00000290425.2	PI4KAP1	TE
chr22	18569291	18569311	chr22-112	32.5	-	2.4315	0	0	0	0	16.3761	12.402	6.6937	37.9033	4	Alu	ENSG00000290425.2	PI4KAP1	TE
chr22	19066224	19066244	chr22-728	10.8	-	1.2158	0	0	0	0	3.2752	6.201	6.6937	17.3856	4	Alu	ENSG00000070413.22	""	TE
chr22	19093822	19093842	chr22-146	28.9	-	3.6473	3.8207	0	2.7469	0	0	9.3015	0	19.5164	4	Alu	ENSG00000070413.22	""	TE
chr22	19101413	19101433	chr22-440	18	-	7.2945	3.8207	2.464	0	0	3.2752	3.1005	0	19.9549	5	First intron	ENSG00000070413.22	""	Genic
chr22	19108394	19108414	chr22-36	61.4	-	3.6473	3.8207	2.464	0	0	19.6514	6.201	26.7747	62.559	6	Alu	ENSG00000070413.22	""	TE
chr22	19108734	19108754	chr22-202	25.3	-	3.6473	0	0	2.7469	0	3.2752	9.3015	0	18.9709	4	LINE	ENSG00000070413.22	""	TE
chr22	19112259	19112279	chr22-82	36.1	-	1.2158	0	0	0	0	16.3761	3.1005	20.081	40.7734	4	Alu	ENSG00000070413.22	""	TE
chr22	19113732	19113752	chr22-203	21.7	-	6.0788	0	0	5.4939	0	3.2752	9.3015	6.6937	30.843	5	First intron	ENSG00000070413.22	""	Genic
chr22	19117834	19117854	chr22-147	25.3	-	2.4315	0	4.928	2.7469	0	9.8257	9.3015	6.6937	35.9273	6	First intron	ENSG00000070413.22	""	Genic
chr22	19119421	19119441	chr22-148	28.9	-	4.863	0	4.928	2.7469	0	0	3.1005	6.6937	22.3321	5	Other SINE	ENSG00000070413.22	""	TE
chr22	19141803	19141823	chr22-441	18	-	1.2158	0	4.928	0	0	6.5505	0	6.6937	19.3879	4	3'UTR-distal	ENSG00000100056.13	""	Genic
chr22	19341136	19341156	chr22-736	14.4	-	0	0	0	2.7469	0	3.2752	0	13.3873	19.4095	3	Alu	ENSG00000100084.15	""	TE
chr22	19398664	19398684	chr22-738	14.4	-	1.2158	3.8207	0	5.4939	0	0	0	6.6937	17.224	4	Other SINE	ENSG00000100084.15	""	TE
chr22	19407626	19407646	chr22-204	21.7	-	7.2945	0	0	0	13.6848	0	3.1005	0	24.0798	3	Deep intronic	ENSG00000100084.15	""	Genic
chr22	19451212	19451232	chr22-742	14.4	-	1.2158	0	2.464	2.7469	0	3.2752	0	6.6937	16.3956	5	Deep intronic	ENSG00000070010.20	""	Genic
chr22	19485726	19485746	chr22-745	14.4	+	1.2158	3.8207	0	0	13.6848	9.8257	0	6.6937	35.2406	5	LINE	ENSG00000093009.12	""	TE
chr22	19491002	19491022	chr22-442	21.7	+	2.4315	0	0	0	13.6848	0	6.201	6.6937	29.0109	4	Alu	ENSG00000093009.12	""	TE
chr22	19501586	19501606	chr22-62	39.7	+	4.863	3.8207	2.464	2.7469	0	6.5505	0	13.3873	33.8324	6	LTR/ERV	ENSG00000093009.12	""	TE
chr22	19509728	19509748	chr22-83	36.1	+	4.863	0	0	0	0	13.1009	3.1005	6.6937	27.7581	4	LINE	ENSG00000093009.12	""	TE
chr22	19509970	19509990	chr22-51	43.3	+	0	0	0	8.2408	0	16.3761	6.201	13.3873	44.2053	4	Alu	ENSG00000093009.12	""	TE
chr22	19832152	19832172	chr22-149	28.9	-	2.4315	0	2.464	0	0	6.5505	9.3015	0	20.7474	4	Alu	ENSG00000185838.15	""	TE
chr22	19832952	19832972	chr22-444	18	-	2.4315	0	0	0	0	0	3.1005	13.3873	18.9193	3	LINE	ENSG00000185838.15	""	TE
chr22	19835368	19835388	chr22-753	14.4	-	0	0	0	0	0	0	0	26.7747	26.7747	1	LINE	ENSG00000185838.15	""	TE
chr22	19847756	19847776	chr22-63	36.1	-	1.2158	0	0	0	13.6848	13.1009	9.3015	13.3873	50.6902	5	3'UTR	ENSG00000185838.15	""	Genic
chr22	19906438	19906458	chr22-113	36.1	-	4.863	0	4.928	0	0	13.1009	3.1005	0	25.9924	4	Alu	ENSG00000184470.21	TXNRD2	TE
chr22	19943741	19943761	chr22-301	21.7	+	1.2158	0	0	5.4939	0	6.5505	3.1005	6.6937	23.0543	5	LTR/ERV	ENSG00000093010.16	""	TE
chr22	19945078	19945098	chr22-757	14.4	+	0	0	2.464	0	0	3.2752	3.1005	13.3873	22.227	4	LTR/ERV	ENSG00000093010.16	""	TE
chr22	19950486	19950506	chr22-205	21.7	+	1.2158	0	2.464	2.7469	0	13.1009	3.1005	0	22.6281	5	LTR/ERV	ENSG00000093010.16	""	TE
chr22	19954460	19954480	chr22-761	14.4	+	0	0	0	0	0	3.2752	0	20.081	23.3562	2	Alu	ENSG00000093010.16	""	TE
chr22	20005359	20005379	chr22-765	14.4	-	1.2158	0	2.464	0	0	0	3.1005	13.3873	20.1676	4	LINE	ENSG00000099889.15	""	TE
chr22	20080732	20080752	chr22-448	18	+	2.4315	0	2.464	0	0	0	0	13.3873	18.2828	3	First intron	ENSG00000128191.18	""	Genic
chr22	20082069	20082089	chr22-302	25.3	+	1.2158	0	2.464	2.7469	13.6848	3.2752	3.1005	6.6937	33.1808	7	Alu	ENSG00000128191.18	""	TE
chr22	20082381	20082401	chr22-150	39.7	+	1.2158	3.8207	2.464	8.2408	0	3.2752	12.402	6.6937	38.1121	7	Alu	ENSG00000128191.18	""	TE
chr22	20082544	20082564	chr22-303	21.7	+	1.2158	0	2.464	5.4939	0	3.2752	6.201	0	18.6499	5	Alu	ENSG00000128191.18	""	TE
chr22	20085414	20085434	chr22-206	25.3	+	0	11.4621	7.392	5.4939	0	3.2752	0	0	27.6232	4	First intron	ENSG00000128191.18	""	Genic
chr22	20110909	20110929	chr22-84	36.1	+	7.2945	3.8207	4.928	2.7469	0	3.2752	0	6.6937	28.759	6	3'UTR	ENSG00000128191.18	""	Genic
chr22	20110979	20110999	chr22-85	36.1	+	3.6473	0	7.392	0	13.6848	9.8257	9.3015	0	43.8512	5	3'UTR	ENSG00000128191.18	""	Genic
chr22	20111372	20111392	chr22-114	32.5	+	0	0	2.464	8.2408	0	0	15.5025	0	26.2073	3	3'UTR	ENSG00000128191.18	""	Genic
chr22	20119244	20119264	chr22-305	25.3	+	4.863	3.8207	4.928	0	0	3.2752	0	0	16.8869	4	3'UTR-distal	ENSG00000099901.19	""	Genic
chr22	20120836	20120856	chr22-115	36.1	+	1.2158	0	0	0	0	16.3761	9.3015	13.3873	40.2807	4	3'UTR-distal	ENSG00000099901.19	""	Genic
chr22	20127142	20127162	chr22-452	18	+	0	11.4621	7.392	0	0	0	0	0	18.854	2	3'UTR	ENSG00000099901.19	""	Genic
chr22	20127211	20127231	chr22-41	46.9	+	6.0788	0	7.392	13.7347	0	0	6.201	0	33.4065	4	3'UTR	ENSG00000099901.19	""	Genic
chr22	20489697	20489717	chr22-453	18	-	1.2158	0	0	2.7469	0	6.5505	0	13.3873	23.9005	4	5'UTR	ENSG00000099910.18	""	Genic
chr22	20512774	20512794	chr22-306	18	+	1.2158	0	0	2.7469	0	3.2752	0	20.081	27.3189	4	Alu	ENSG00000099917.18	""	TE
chr22	20570946	20570966	chr22-208	21.7	+	1.2158	0	0	2.7469	0	6.5505	15.5025	0	26.0156	4	Alu	ENSG00000099917.18	""	TE
chr22	20571309	20571329	chr22-454	18	+	0	0	0	0	0	3.2752	9.3015	6.6937	19.2704	3	Deep intronic	ENSG00000099917.18	""	Genic
chr22	20575387	20575407	chr22-209	25.3	+	2.4315	0	2.464	0	0	16.3761	0	0	21.2717	3	Deep intronic	ENSG00000099917.18	""	Genic
chr22	20728243	20728263	chr22-455	18	-	0	0	0	2.7469	27.3695	6.5505	3.1005	0	39.7674	4	LINE	ENSG00000241973.12	""	TE
chr22	20747348	20747368	chr22-777	14.4	-	1.2158	3.8207	0	0	0	0	0	13.3873	18.4238	3	Proximal intronic	ENSG00000241973.12	""	Genic
chr22	20847397	20847417	chr22-210	25.3	-	1.2158	0	0	0	0	3.2752	12.402	6.6937	23.5866	4	Alu	ENSG00000241973.12	""	TE
chr22	20856136	20856156	chr22-457	18	-	1.2158	3.8207	0	0	0	3.2752	3.1005	6.6937	18.1058	5	Alu	ENSG00000241973.12	""	TE
chr22	20927526	20927546	chr22-459	18	+	0	0	0	5.4939	0	13.1009	0	0	18.5948	2	Satellite/LC	ENSG00000099942.14	""	TE
chr22	20936196	20936216	chr22-784	14.4	+	0	0	2.464	2.7469	0	3.2752	9.3015	6.6937	24.4813	5	Deep intronic	ENSG00000099942.14	""	Genic
chr22	20938643	20938663	chr22-460	21.7	+	3.6473	0	4.928	0	0	0	0	13.3873	21.9626	3	Deep intronic	ENSG00000099942.14	""	Genic
chr22	20948126	20948146	chr22-307	18	+	3.6473	3.8207	0	0	13.6848	0	6.201	0	27.3537	4	Deep intronic	ENSG00000099942.14	""	Genic
chr22	20950752	20950772	chr22-52	36.1	+	6.0788	3.8207	4.928	0	0	13.1009	12.402	13.3873	53.7177	6	3'UTR	ENSG00000099942.14	""	Genic
chr22	21612951	21612971	chr22-462	18	+	0	0	0	0	0	6.5505	6.201	6.6937	19.4451	3	Deep intronic	ENSG00000185651.17	""	Genic
chr22	21616758	21616778	chr22-794	14.4	+	2.4315	0	0	0	13.6848	3.2752	0	0	19.3915	3	Deep intronic	ENSG00000185651.17	""	Genic
chr22	21644472	21644492	chr22-464	18	+	0	0	0	0	0	3.2752	0	26.7747	30.0499	2	3'UTR-distal	""	""	Genic
chr22	21690904	21690924	chr22-796	14.4	+	1.2158	0	0	0	0	3.2752	0	13.3873	17.8783	3	Deep intronic	ENSG00000100023.20	PPIL2	Genic
chr22	21785256	21785276	chr22-151	28.9	-	3.6473	3.8207	0	0	0	16.3761	0	0	23.8441	3	Deep intronic	ENSG00000100030.16	""	Genic
chr22	21798394	21798414	chr22-311	25.3	-	1.2158	0	2.464	0	0	9.8257	6.201	0	19.7064	4	Alu	ENSG00000100030.16	""	TE
chr22	21822718	21822738	chr22-312	21.7	-	2.4315	0	7.392	0	13.6848	0	0	0	23.5082	3	First intron	ENSG00000100030.16	""	Genic
chr22	21836040	21836060	chr22-211	25.3	-	2.4315	0	2.464	2.7469	0	3.2752	6.201	0	17.1187	5	First intron	ENSG00000100030.16	""	Genic
chr22	21850992	21851012	chr22-313	21.7	-	3.6473	0	4.928	0	13.6848	0	3.1005	0	25.3605	4	LINE	ENSG00000100030.16	""	TE
chr22	21852658	21852678	chr22-152	28.9	-	6.0788	3.8207	0	0	13.6848	3.2752	3.1005	0	29.9599	5	Alu	ENSG00000100030.16	""	TE
chr22	21852864	21852884	chr22-314	18	-	1.2158	0	2.464	0	0	3.2752	0	26.7747	33.7296	4	First intron	ENSG00000100030.16	""	Genic
chr22	21861376	21861396	chr22-53	43.3	-	6.0788	0	4.928	2.7469	13.6848	6.5505	9.3015	6.6937	49.9841	7	First intron	ENSG00000100030.16	""	Genic
chr22	21976638	21976658	chr22-315	21.7	-	3.6473	0	0	0	0	0	9.3015	6.6937	19.6424	3	First intron	ENSG00000100038.21	""	Genic
chr22	21976826	21976846	chr22-316	21.7	-	2.4315	0	4.928	0	0	0	3.1005	13.3873	23.8473	4	LINE	ENSG00000100038.21	""	TE
chr22	21979629	21979649	chr22-153	32.5	-	3.6473	0	4.928	5.4939	0	6.5505	0	6.6937	27.3133	5	LINE	ENSG00000100038.21	""	TE
chr22	22320404	22320424	chr22-86	36.1	+	3.6473	3.8207	4.928	0	0	13.1009	3.1005	6.6937	35.291	6	Deep intronic	ENSG00000286129.1	""	Genic
chr22	22320647	22320667	chr22-212	25.3	+	4.863	3.8207	2.464	5.4939	0	0	0	0	16.6416	4	Deep intronic	ENSG00000286129.1	""	Genic
chr22	22320867	22320887	chr22-213	25.3	+	2.4315	3.8207	2.464	2.7469	13.6848	0	6.201	0	31.3489	6	Alu	ENSG00000286129.1	""	TE
chr22	22578184	22578204	chr22-154	28.9	+	2.4315	3.8207	0	0	0	3.2752	9.3015	6.6937	25.5226	5	Alu	""	""	TE
chr22	23646156	23646176	chr22-474	14.4	-	2.4315	3.8207	4.928	5.4939	0	0	0	0	16.6741	4	Deep intronic	ENSG00000228315.13	GUSBP11	Genic
chr22	23691338	23691358	chr22-116	32.5	-	4.863	3.8207	0	0	13.6848	3.2752	6.201	0	31.8447	5	Deep intronic	ENSG00000228315.13	GUSBP11	Genic
chr22	23693987	23694007	chr22-117	39.7	-	4.863	3.8207	2.464	2.7469	0	6.5505	6.201	0	26.6461	6	Deep intronic	ENSG00000228315.13	GUSBP11	Genic
chr22	23695124	23695144	chr22-64	50.5	-	2.4315	3.8207	0	5.4939	0	13.1009	6.201	20.081	51.129	6	Deep intronic	ENSG00000228315.13	GUSBP11	Genic
chr22	23761687	23761707	chr22-824	14.4	-	1.2158	0	0	0	0	9.8257	0	6.6937	17.7351	3	3'UTR-distal	""	""	Genic
chr22	23761862	23761882	chr22-118	36.1	-	2.4315	0	0	0	0	16.3761	9.3015	0	28.1091	3	3'UTR-distal	""	""	Genic
chr22	23762462	23762482	chr22-477	18	-	0	0	2.464	2.7469	0	3.2752	3.1005	6.6937	18.2803	5	3'UTR-distal	""	""	Genic
chr22	23796700	23796720	chr22-825	14.4	+	1.2158	0	2.464	0	13.6848	0	3.1005	0	20.465	4	Deep intronic	ENSG00000099956.21	""	Genic
chr22	23809747	23809767	chr22-827	14.4	+	1.2158	7.6414	0	0	0	0	3.1005	6.6937	18.6513	4	LINE	ENSG00000099956.21	""	TE
chr22	23971525	23971545	chr22-317	21.7	-	2.4315	0	0	0	0	13.1009	3.1005	0	18.6329	3	3'UTR	ENSG00000099977.17	""	Genic
chr22	24044592	24044612	chr22-481	14.4	+	1.2158	3.8207	0	2.7469	0	0	3.1005	6.6937	17.5775	5	LTR/ERV	ENSG00000099991.19	""	TE
chr22	24109395	24109415	chr22-830	14.4	+	1.2158	0	0	0	13.6848	0	3.1005	6.6937	24.6947	4	Alu	ENSG00000099991.19	""	TE
