chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr2	103598382	103598383	CITS_260[gene=chr2_r_c7331][PH=4][PH0=0.00][P=1.14e-08]	4	-	3'UTR	ENSMUSG00000027184.15	Caprin1	Genic	1.14e-08
chr2	105322888	105322889	CITS_261[gene=chr2_r_c7679][PH=16][PH0=0.00][P=1.00e-100]	16	-	Deep intronic	""	""	Genic	1e-100
chr2	105641659	105641660	CITS_262[gene=chr2_r_c7719][PH=5][PH0=0.11][P=2.73e-05]	5	-	First intron	ENSMUSG00000027167.12	Elp4	Genic	2.73e-05
chr2	116798559	116798560	CITS_267[gene=chr2_r_c8596][PH=5][PH0=0.17][P=2.17e-04]	5	-	First intron	ENSMUSG00000065794.4	Gm25514	Genic	0.000217
chr2	121928363	121928364	CITS_272[gene=chr2_r_c8945][PH=6][PH0=0.00][P=1.00e-100]	6	-	Proximal intronic	ENSMUSG00000033396.14	Spg11	Genic	1e-100
chr2	124926468	124926469	CITS_281[gene=chr2_r_c9032][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR-distal	""	""	Genic	1e-100
chr2	126586047	126586048	CITS_283[gene=chr2_r_c9123][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSMUSG00000027364.15	Usp50	Genic	1e-100
chr2	127057642	127057643	CITS_284[gene=chr2_r_c9194][PH=10][PH0=0.41][P=9.94e-09]	10	-	Alu	""	""	TE	9.94e-09
chr2	139905099	139905100	CITS_290[gene=chr2_r_c9905][PH=6][PH0=0.00][P=1.00e-100]	6	-	First intron	ENSMUSG00000039033.12	Tasp1	Genic	1e-100
chr2	140282541	140282542	CITS_291[gene=chr2_r_c9922][PH=8][PH0=0.00][P=1.00e-100]	8	-	Other exon	ENSMUSG00000119045.1	Gm23846	Genic	1e-100
chr2	146245228	146245229	CITS_294[gene=chr2_r_c10176][PH=7][PH0=0.57][P=5.97e-04]	7	-	First intron	ENSMUSG00000037110.21	Ralgapa2	Genic	0.000597
chr2	148088852	148088853	CITS_296[gene=chr2_r_c10267][PH=5][PH0=0.00][P=1.00e-100]	5	-	Intergenic	""	""	Intergenic	1e-100
chr2	151444017	151444018	CITS_298[gene=chr2_r_c10490][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSMUSG00000027457.16	Snph	Genic	1e-100
chr2	156230104	156230105	CITS_304[gene=chr2_r_c10722][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	1e-100
chr2	156230312	156230313	CITS_305[gene=chr2_r_c10722][PH=4][PH0=0.00][P=4.52e-08]	4	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	4.52e-08
chr2	156230365	156230366	CITS_306[gene=chr2_r_c10722][PH=12][PH0=0.00][P=1.00e-100]	12	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	1e-100
chr2	156230590	156230591	CITS_307[gene=chr2_r_c10722][PH=4][PH0=0.00][P=4.52e-08]	4	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	4.52e-08
chr2	156231783	156231784	CITS_309[gene=chr2_r_c10722][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	1e-100
chr2	156231856	156231857	CITS_310[gene=chr2_r_c10722][PH=4][PH0=0.00][P=4.52e-08]	4	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	4.52e-08
chr2	156232073	156232074	CITS_312[gene=chr2_r_c10722][PH=4][PH0=0.00][P=4.52e-08]	4	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	4.52e-08
chr2	156232654	156232655	CITS_313[gene=chr2_r_c10722][PH=4][PH0=0.00][P=4.52e-08]	4	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	4.52e-08
chr2	156232776	156232777	CITS_314[gene=chr2_r_c10722][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	1e-100
chr2	156232941	156232942	CITS_315[gene=chr2_r_c10722][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	1e-100
chr2	156233483	156233484	CITS_317[gene=chr2_r_c10722][PH=4][PH0=0.00][P=4.52e-08]	4	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	4.52e-08
chr2	156233525	156233526	CITS_318[gene=chr2_r_c10722][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	1e-100
chr2	156233742	156233743	CITS_320[gene=chr2_r_c10722][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	ENSMUSG00000102869.5	Norad	Genic	1e-100
chr2	156847547	156847548	CITS_322[gene=chr2_r_c10731][PH=7][PH0=0.00][P=1.00e-100]	7	-	First intron	ENSMUSG00000027635.16	Dsn1	Genic	1e-100
chr2	180733065	180733066	CITS_332[gene=chr2_r_c11968][PH=4][PH0=0.10][P=5.77e-04]	4	-	First intron	ENSMUSG00000016346.19	Kcnq2	Genic	0.000577
chr3	4404100	4404101	CITS_2[gene=chr3_f_c38][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	ENSMUSG00000119546.1	n-R5s194	Genic	1e-100
chr3	5925419	5925420	CITS_6[gene=chr3_f_c127][PH=47][PH0=0.01][P=1.00e-100]	47	+	Deep intronic	""	""	Genic	1e-100
chr3	5925564	5925565	CITS_7[gene=chr3_f_c127][PH=10][PH0=0.01][P=1.00e-100]	10	+	Deep intronic	""	""	Genic	1e-100
chr3	5925663	5925664	CITS_8[gene=chr3_f_c127][PH=51][PH0=0.01][P=1.00e-100]	51	+	Deep intronic	""	""	Genic	1e-100
chr3	5925755	5925756	CITS_9[gene=chr3_f_c127][PH=612][PH0=0.01][P=1.00e-100]	612	+	Deep intronic	""	""	Genic	1e-100
chr3	5925843	5925844	CITS_10[gene=chr3_f_c127][PH=82][PH0=0.01][P=1.00e-100]	82	+	Deep intronic	""	""	Genic	1e-100
chr3	8626612	8626613	CITS_15[gene=chr3_f_c237][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSMUSG00000027500.11	Stmn2	Genic	1e-100
chr3	10297464	10297465	CITS_17[gene=chr3_f_c308][PH=5][PH0=0.19][P=8.14e-04]	5	+	Deep intronic	""	""	Genic	0.000814
chr3	18065220	18065221	CITS_21[gene=chr3_f_c1122][PH=8][PH0=0.54][P=1.02e-04]	8	+	Deep intronic	""	""	Genic	0.000102
chr3	18065484	18065485	CITS_22[gene=chr3_f_c1125][PH=11][PH0=0.93][P=3.59e-06]	11	+	Deep intronic	""	""	Genic	3.59e-06
chr3	19614417	19614418	CITS_23[gene=chr3_f_c1178][PH=7][PH0=0.18][P=2.59e-07]	7	+	Deep intronic	ENSMUSG00000027606.13	Dnajc5b	Genic	2.59e-07
chr3	34424257	34424258	CITS_27[gene=chr3_f_c2357][PH=17][PH0=0.00][P=1.00e-100]	17	+	Satellite/LC	ENSMUSG00000105265.8	Sox2ot	TE	1e-100
chr3	37535658	37535659	CITS_29[gene=chr3_f_c2644][PH=10][PH0=0.00][P=1.00e-100]	10	+	Deep intronic	ENSMUSG00000027722.15	Afg2a	Genic	1e-100
chr3	37535711	37535712	CITS_30[gene=chr3_f_c2644][PH=7][PH0=0.00][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000027722.15	Afg2a	Genic	1e-100
chr3	37535879	37535880	CITS_31[gene=chr3_f_c2647][PH=8][PH0=0.00][P=1.00e-100]	8	+	Deep intronic	ENSMUSG00000027722.15	Afg2a	Genic	1e-100
chr3	40985712	40985713	CITS_32[gene=chr3_f_c2846][PH=4][PH0=0.00][P=1.00e-100]	4	+	Other SINE	ENSMUSG00000025762.17	Larp1b	TE	1e-100
chr3	42995238	42995239	CITS_35[gene=chr3_f_c2884][PH=10][PH0=0.26][P=1.22e-10]	10	+	LINE	""	""	TE	1.22e-10
chr3	43900166	43900167	CITS_36[gene=chr3_f_c2918][PH=6][PH0=0.00][P=1.00e-100]	6	+	Satellite/LC	""	""	TE	1e-100
chr3	55212762	55212763	CITS_43[gene=chr3_f_c3568][PH=9][PH0=0.40][P=1.59e-07]	9	+	Deep intronic	ENSMUSG00000027797.16	Dclk1	Genic	1.59e-07
chr3	57414054	57414055	CITS_45[gene=chr3_f_c3780][PH=4][PH0=0.00][P=1.00e-100]	4	+	Satellite/LC	""	""	TE	1e-100
chr3	58499980	58499981	CITS_51[gene=chr3_f_c3821][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSMUSG00000075700.11	Selenot	Genic	1e-100
chr3	62066524	62066525	CITS_52[gene=chr3_f_c4186][PH=28][PH0=4.57][P=4.70e-10]	28	+	Deep intronic	""	""	Genic	4.7e-10
chr3	62066579	62066580	CITS_53[gene=chr3_f_c4186][PH=514][PH0=4.57][P=1.96e-13]	514	+	Deep intronic	""	""	Genic	1.96e-13
chr3	62066615	62066616	CITS_54[gene=chr3_f_c4186][PH=28][PH0=4.57][P=4.70e-10]	28	+	Deep intronic	""	""	Genic	4.7e-10
chr3	75325957	75325958	CITS_58[gene=chr3_f_c5161][PH=4][PH0=0.00][P=1.00e-100]	4	+	Deep intronic	""	""	Genic	1e-100
chr3	85706878	85706879	CITS_63[gene=chr3_f_c5595][PH=5][PH0=0.21][P=8.08e-04]	5	+	Deep intronic	""	""	Genic	0.000808
chr3	86291602	86291603	CITS_64[gene=chr3_f_c5656][PH=10][PH0=0.00][P=1.00e-100]	10	+	Deep intronic	ENSMUSG00000028080.17	Lrba	Genic	1e-100
chr3	91748993	91748994	CITS_68[gene=chr3_f_c5998][PH=5][PH0=0.25][P=5.79e-04]	5	+	LINE	""	""	TE	0.000579
chr3	96281335	96281336	CITS_70[gene=chr3_f_c6386][PH=6][PH0=0.22][P=4.81e-05]	6	+	TSS-proximal	""	""	Genic	4.81e-05
chr3	98729445	98729446	CITS_72[gene=chr3_f_c6519][PH=4][PH0=0.00][P=9.45e-09]	4	+	Deep intronic	""	""	Genic	9.45e-09
chr3	105464878	105464879	CITS_78[gene=chr3_f_c6912][PH=4][PH0=0.00][P=1.71e-09]	4	+	First intron	ENSMUSG00000040896.17	Kcnd3	Genic	1.71e-09
chr3	107013820	107013821	CITS_79[gene=chr3_f_c7013][PH=6][PH0=0.18][P=4.00e-05]	6	+	3'UTR	ENSMUSG00000040724.6	Kcna2	Genic	4e-05
chr3	107021942	107021943	CITS_81[gene=chr3_f_c7047][PH=4][PH0=0.10][P=9.39e-04]	4	+	3'UTR	ENSMUSG00000040724.6	Kcna2	Genic	0.000939
chr3	108951973	108951974	CITS_83[gene=chr3_f_c7164][PH=4][PH0=0.00][P=1.00e-100]	4	+	Intergenic	""	""	Intergenic	1e-100
chr3	109771128	109771129	CITS_84[gene=chr3_f_c7172][PH=6][PH0=0.14][P=4.29e-06]	6	+	Other exon	ENSMUSG00000065872.3	Gm25681	Genic	4.29e-06
chr3	114807771	114807772	CITS_86[gene=chr3_f_c7389][PH=5][PH0=0.00][P=1.00e-100]	5	+	Satellite/LC	ENSMUSG00000027965.16	Olfm3	TE	1e-100
chr3	117526632	117526633	CITS_88[gene=chr3_f_c7494][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000125543.1	""	Genic	1e-100
chr3	120020066	120020067	CITS_90[gene=chr3_f_c7838][PH=6][PH0=0.19][P=1.31e-05]	6	+	Satellite/LC	""	""	TE	1.31e-05
chr3	120389162	120389163	CITS_91[gene=chr3_f_c7851][PH=8][PH0=0.21][P=2.62e-08]	8	+	Deep intronic	""	""	Genic	2.62e-08
chr3	126603080	126603081	CITS_94[gene=chr3_f_c8079][PH=4][PH0=0.00][P=1.21e-07]	4	+	First intron	ENSMUSG00000053819.17	Camk2d	Genic	1.21e-07
chr3	126604147	126604148	CITS_96[gene=chr3_f_c8079][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000053819.17	Camk2d	Genic	1e-100
chr3	126604177	126604178	CITS_97[gene=chr3_f_c8079][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSMUSG00000053819.17	Camk2d	Genic	1e-100
chr3	131126244	131126245	CITS_100[gene=chr3_f_c8280][PH=4][PH0=0.00][P=1.00e-100]	4	+	LTR/ERV	""	""	TE	1e-100
chr3	136641508	136641509	CITS_102[gene=chr3_f_c8571][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	1e-100
chr3	136641612	136641613	CITS_103[gene=chr3_f_c8571][PH=5][PH0=0.00][P=8.39e-09]	5	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	8.39e-09
chr3	136641742	136641743	CITS_105[gene=chr3_f_c8571][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	1e-100
chr3	136641878	136641879	CITS_106[gene=chr3_f_c8571][PH=20][PH0=0.00][P=1.00e-100]	20	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	1e-100
chr3	136641938	136641939	CITS_107[gene=chr3_f_c8571][PH=4][PH0=0.00][P=9.60e-06]	4	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	9.6e-06
chr3	136641988	136641989	CITS_108[gene=chr3_f_c8571][PH=14][PH0=0.00][P=1.00e-100]	14	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	1e-100
chr3	136642097	136642098	CITS_109[gene=chr3_f_c8571][PH=16][PH0=0.00][P=1.00e-100]	16	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	1e-100
chr3	136642130	136642131	CITS_110[gene=chr3_f_c8571][PH=4][PH0=0.00][P=9.60e-06]	4	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	9.6e-06
chr3	136642211	136642212	CITS_111[gene=chr3_f_c8571][PH=10][PH0=0.00][P=1.00e-100]	10	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	1e-100
chr3	136642390	136642391	CITS_113[gene=chr3_f_c8571][PH=7][PH0=0.00][P=1.00e-100]	7	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	1e-100
chr3	136642549	136642550	CITS_115[gene=chr3_f_c8571][PH=11][PH0=0.00][P=1.00e-100]	11	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic	1e-100
chr3	144302788	144302789	CITS_121[gene=chr3_f_c9033][PH=7][PH0=0.16][P=6.90e-07]	7	+	3'UTR	ENSMUSG00000037072.17	Selenof	Genic	6.9e-07
chr3	157252419	157252420	CITS_131[gene=chr3_f_c9781][PH=5][PH0=0.13][P=1.00e-04]	5	+	3'UTR	ENSMUSG00000028180.19	Zranb2	Genic	1e-04
chr3	11970061	11970062	CITS_134[gene=chr3_r_c519][PH=7][PH0=0.13][P=7.56e-08]	7	-	Intergenic	""	""	Intergenic	7.56e-08
chr3	26000912	26000913	CITS_141[gene=chr3_r_c1504][PH=8][PH0=0.00][P=1.00e-100]	8	-	First intron	ENSMUSG00000063887.14	Nlgn1	Genic	1e-100
chr3	28388217	28388218	CITS_145[gene=chr3_r_c1710][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic	""	""	Genic	1e-100
chr3	32998214	32998215	CITS_147[gene=chr3_r_c1960][PH=5][PH0=0.15][P=3.86e-04]	5	-	3'UTR-distal	""	""	Genic	0.000386
chr3	57750327	57750328	CITS_161[gene=chr3_r_c3543][PH=10][PH0=0.27][P=7.74e-10]	10	-	3'UTR	ENSMUSG00000027805.17	Pfn2	Genic	7.74e-10
chr3	69583818	69583819	CITS_167[gene=chr3_r_c4099][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic	""	""	Genic	1e-100
chr3	73191855	73191856	CITS_171[gene=chr3_r_c4193][PH=4][PH0=0.00][P=1.00e-100]	4	-	LINE	""	""	TE	1e-100
chr3	80597447	80597448	CITS_176[gene=chr3_r_c4606][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSMUSG00000033981.15	Gria2	Genic	1e-100
chr3	80612994	80612995	CITS_177[gene=chr3_r_c4606][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSMUSG00000033981.15	Gria2	Genic	1e-100
chr3	80752119	80752120	CITS_178[gene=chr3_r_c4606][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000028020.17	Glrb	Genic	1e-100
chr3	83031480	83031481	CITS_179[gene=chr3_r_c4686][PH=57][PH0=2.53][P=1.00e-100]	57	-	Deep intronic	""	""	Genic	1e-100
chr3	88877964	88877965	CITS_182[gene=chr3_r_c5071][PH=8][PH0=0.00][P=1.00e-100]	8	-	Other exon	ENSMUSG00000119738.1	Gm26465	Genic	1e-100
chr3	94475461	94475462	CITS_187[gene=chr3_r_c5265][PH=4][PH0=0.00][P=1.45e-09]	4	-	First intron	ENSMUSG00000028136.16	Snx27	Genic	1.45e-09
chr3	96267433	96267434	CITS_190[gene=chr3_r_c5354][PH=6][PH0=0.22][P=4.81e-05]	6	-	TSS-proximal	""	""	Genic	4.81e-05
chr3	101483629	101483630	CITS_195[gene=chr3_r_c5530][PH=10][PH0=0.40][P=1.41e-07]	10	-	3'UTR	ENSMUSG00000033161.11	Atp1a1	Genic	1.41e-07
chr3	101483690	101483691	CITS_196[gene=chr3_r_c5530][PH=24][PH0=0.40][P=1.00e-100]	24	-	3'UTR	ENSMUSG00000033161.11	Atp1a1	Genic	1e-100
chr3	101483730	101483731	CITS_197[gene=chr3_r_c5530][PH=24][PH0=0.40][P=1.00e-100]	24	-	3'UTR	ENSMUSG00000033161.11	Atp1a1	Genic	1e-100
chr3	119508257	119508258	CITS_210[gene=chr3_r_c6573][PH=4][PH0=0.00][P=7.22e-09]	4	-	3'UTR-distal	""	""	Genic	7.22e-09
chr3	121043499	121043500	CITS_211[gene=chr3_r_c6630][PH=48][PH0=0.00][P=1.00e-100]	48	-	First intron	ENSMUSG00000028132.16	Tlcd4	Genic	1e-100
chr3	121043551	121043552	CITS_212[gene=chr3_r_c6630][PH=10][PH0=0.00][P=1.00e-100]	10	-	First intron	ENSMUSG00000028132.16	Tlcd4	Genic	1e-100
chr3	124009586	124009587	CITS_216[gene=chr3_r_c6820][PH=10][PH0=0.78][P=4.17e-06]	10	-	Intergenic	""	""	Intergenic	4.17e-06
chr3	138633231	138633232	CITS_225[gene=chr3_r_c7620][PH=4][PH0=0.00][P=2.86e-10]	4	-	3'UTR	ENSMUSG00000028149.13	Rap1gds1	Genic	2.86e-10
chr3	143894338	143894339	CITS_229[gene=chr3_r_c7792][PH=4][PH0=0.00][P=6.73e-10]	4	-	3'UTR	ENSMUSG00000028266.18	Lmo4	Genic	6.73e-10
chr3	157644178	157644179	CITS_237[gene=chr3_r_c8674][PH=10][PH0=0.00][P=1.00e-100]	10	-	Deep intronic	""	""	Genic	1e-100
chr3	159621963	159621964	CITS_240[gene=chr3_r_c8850][PH=4][PH0=0.00][P=4.76e-11]	4	-	Other exon	ENSMUSG00000075903.3	Gm23941	Genic	4.76e-11
chr4	28932067	28932068	CITS_9[gene=chr4_f_c1472][PH=4][PH0=0.00][P=6.72e-10]	4	+	First intron	ENSMUSG00000028289.13	Epha7	Genic	6.72e-10
chr4	48662262	48662263	CITS_27[gene=chr4_f_c2467][PH=5][PH0=0.12][P=9.62e-05]	5	+	3'UTR	ENSMUSG00000028347.15	Tmeff1	Genic	9.62e-05
chr4	53860681	53860682	CITS_28[gene=chr4_f_c2882][PH=4][PH0=0.07][P=3.30e-04]	4	+	3'UTR	ENSMUSG00000028420.14	Tmem38b	Genic	0.00033
chr4	59220521	59220522	CITS_33[gene=chr4_f_c3172][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSMUSG00000028381.9	Ugcg	Genic	1e-100
chr4	78691953	78691954	CITS_41[gene=chr4_f_c3967][PH=14][PH0=0.00][P=1.00e-100]	14	+	Intergenic	""	""	Intergenic	1e-100
chr4	78692090	78692091	CITS_42[gene=chr4_f_c3967][PH=18][PH0=0.00][P=1.00e-100]	18	+	Intergenic	""	""	Intergenic	1e-100
chr4	78692224	78692225	CITS_43[gene=chr4_f_c3967][PH=4][PH0=0.00][P=1.07e-09]	4	+	Intergenic	""	""	Intergenic	1.07e-09
chr4	78692316	78692317	CITS_44[gene=chr4_f_c3967][PH=10][PH0=0.00][P=1.00e-100]	10	+	Intergenic	""	""	Intergenic	1e-100
chr4	86396785	86396786	CITS_47[gene=chr4_f_c4317][PH=12][PH0=0.00][P=1.00e-100]	12	+	Deep intronic	""	""	Genic	1e-100
chr4	99017902	99017903	CITS_57[gene=chr4_f_c5073][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	""	""	Genic	1e-100
chr4	99018030	99018031	CITS_58[gene=chr4_f_c5073][PH=7][PH0=0.00][P=1.00e-100]	7	+	Deep intronic	""	""	Genic	1e-100
chr4	100932026	100932027	CITS_60[gene=chr4_f_c5200][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000035275.15	Raver2	Genic	1e-100
chr4	100932099	100932100	CITS_61[gene=chr4_f_c5200][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000035275.15	Raver2	Genic	1e-100
chr4	104686889	104686890	CITS_64[gene=chr4_f_c6319][PH=5][PH0=0.00][P=1.00e-100]	5	+	Satellite/LC	""	""	TE	1e-100
chr4	107707622	107707623	CITS_68[gene=chr4_f_c6552][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSMUSG00000028613.16	Lrp8	Genic	1e-100
chr4	118898395	118898396	CITS_74[gene=chr4_f_c7471][PH=4][PH0=0.10][P=5.02e-04]	4	+	Deep intronic	""	""	Genic	0.000502
chr4	124860310	124860311	CITS_76[gene=chr4_f_c7975][PH=4][PH0=0.00][P=1.00e-100]	4	+	Satellite/LC	ENSMUSG00000141000.1	""	TE	1e-100
chr4	126506869	126506870	CITS_78[gene=chr4_f_c8084][PH=5][PH0=0.17][P=4.26e-04]	5	+	3'UTR	ENSMUSG00000073755.5	5730409E04Rik	Genic	0.000426
chr4	133381091	133381092	CITS_81[gene=chr4_f_c8482][PH=4][PH0=0.00][P=1.00e-100]	4	+	Other SINE	""	""	TE	1e-100
chr4	138184681	138184682	CITS_84[gene=chr4_f_c8805][PH=6][PH0=0.29][P=7.01e-04]	6	+	3'UTR	ENSMUSG00000046447.4	Camk2n1	Genic	0.000701
chr4	138184926	138184927	CITS_85[gene=chr4_f_c8807][PH=6][PH0=0.26][P=2.57e-04]	6	+	3'UTR	ENSMUSG00000046447.4	Camk2n1	Genic	0.000257
chr4	138185091	138185092	CITS_86[gene=chr4_f_c8808][PH=9][PH0=0.29][P=4.67e-08]	9	+	3'UTR	ENSMUSG00000046447.4	Camk2n1	Genic	4.67e-08
chr4	139065407	139065408	CITS_88[gene=chr4_f_c8831][PH=13][PH0=0.00][P=1.00e-100]	13	+	LTR/ERV	ENSMUSG00000132306.1	""	TE	1e-100
chr4	139065615	139065616	CITS_89[gene=chr4_f_c8831][PH=36][PH0=0.00][P=1.00e-100]	36	+	First intron	ENSMUSG00000132306.1	""	Genic	1e-100
chr4	149732404	149732405	CITS_90[gene=chr4_f_c9283][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSMUSG00000039953.14	Clstn1	Genic	1e-100
chr4	149902218	149902219	CITS_92[gene=chr4_f_c9285][PH=6][PH0=0.00][P=1.00e-100]	6	+	Other exon	ENSMUSG00002075745.1	Gm55098	Genic	1e-100
chr4	154178618	154178619	CITS_95[gene=chr4_f_c9553][PH=7][PH0=0.34][P=2.17e-05]	7	+	Satellite/LC	ENSMUSG00000087071.2	Trp73os	TE	2.17e-05
chr4	155642987	155642988	CITS_98[gene=chr4_f_c9612][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSMUSG00000029064.16	Gnb1	Genic	1e-100
chr4	155820403	155820404	CITS_102[gene=chr4_f_c9612][PH=8][PH0=0.00][P=1.00e-100]	8	+	3'UTR-distal	ENSMUSG00000084845.11	Tmem240	Genic	1e-100
chr4	35312208	35312209	CITS_111[gene=chr4_r_c1563][PH=7][PH0=0.00][P=1.00e-100]	7	-	Intergenic	""	""	Intergenic	1e-100
chr4	45346588	45346589	CITS_121[gene=chr4_r_c2306][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	""	""	Genic	1e-100
chr4	45346646	45346647	CITS_122[gene=chr4_r_c2306][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	""	""	Genic	1e-100
chr4	51812647	51812648	CITS_131[gene=chr4_r_c2689][PH=4][PH0=0.00][P=2.82e-11]	4	-	TSS-proximal	""	""	Genic	2.82e-11
chr4	67770230	67770231	CITS_134[gene=chr4_r_c3902][PH=4][PH0=0.00][P=1.00e-100]	4	-	Satellite/LC	""	""	TE	1e-100
chr4	75955357	75955358	CITS_139[gene=chr4_r_c4388][PH=12][PH0=0.00][P=1.00e-100]	12	-	Deep intronic	ENSMUSG00000028399.19	Ptprd	Genic	1e-100
chr4	76013575	76013576	CITS_140[gene=chr4_r_c4388][PH=4][PH0=0.00][P=3.54e-07]	4	-	Deep intronic	ENSMUSG00000028399.19	Ptprd	Genic	3.54e-07
chr4	76053598	76053599	CITS_145[gene=chr4_r_c4388][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSMUSG00000028399.19	Ptprd	Genic	1e-100
chr4	79922189	79922190	CITS_152[gene=chr4_r_c5127][PH=20][PH0=0.00][P=1.00e-100]	20	-	TSS-proximal	""	""	Genic	1e-100
chr4	82213525	82213526	CITS_153[gene=chr4_r_c5274][PH=4][PH0=0.00][P=1.76e-06]	4	-	3'UTR	ENSMUSG00000008575.18	Nfib	Genic	1.76e-06
chr4	86909204	86909205	CITS_159[gene=chr4_r_c5538][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSMUSG00000037996.18	Slc24a2	Genic	1e-100
chr4	109310843	109310844	CITS_170[gene=chr4_r_c6959][PH=6][PH0=0.22][P=1.58e-04]	6	-	3'UTR	ENSMUSG00000028557.11	Rnf11	Genic	0.000158
chr4	109634798	109634799	CITS_171[gene=chr4_r_c6991][PH=4][PH0=0.00][P=1.00e-100]	4	-	Satellite/LC	""	""	TE	1e-100
chr4	114373103	114373104	CITS_172[gene=chr4_r_c7225][PH=9][PH0=0.50][P=7.53e-07]	9	-	Deep intronic	""	""	Genic	7.53e-07
chr4	126637584	126637585	CITS_177[gene=chr4_r_c8100][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSMUSG00000028833.14	Ncdn	Genic	1e-100
chr4	126637900	126637901	CITS_180[gene=chr4_r_c8100][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSMUSG00000028833.14	Ncdn	Genic	1e-100
chr4	130757130	130757131	CITS_183[gene=chr4_r_c8258][PH=6][PH0=0.00][P=1.00e-100]	6	-	Satellite/LC	""	""	TE	1e-100
chr4	135759788	135759789	CITS_187[gene=chr4_r_c8677][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSMUSG00000059291.16	Rpl11	Genic	1e-100
chr4	151144147	151144148	CITS_208[gene=chr4_r_c9545][PH=12][PH0=0.36][P=2.81e-11]	12	-	3'UTR	ENSMUSG00000014592.23	Camta1	Genic	2.81e-11
chr4	151146018	151146019	CITS_209[gene=chr4_r_c9555][PH=6][PH0=0.25][P=7.94e-04]	6	-	3'UTR	ENSMUSG00000014592.23	Camta1	Genic	0.000794
